airdragon_team100,airdragon_team200,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,chemtechdragon_team200,hextechdragon_team100,waterdragon_team200
0.0,,2.0,3.0,4.0,3.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,802.0,800.0,44.0,131.0,770.0,580.0,66.0,1609.0,1488.0,688.0,2.0,1.0,4.0,2.0,2.0,0.0,3.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1862,1637537293019,4112108234,CLASSIC,teambuilder-match-4112108234,1637535430155,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,4.0,0.0,0.0,68.0,4.0,0.0,0.0,2.0,0.0,4.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,11.0,8.0,10.0,11.0,8.0,8.0,10.0,9.0,12.0,9.0,3872.0,871.0,558.0,4789.0,303.0,3065.0,1967.0,2266.0,0.0,383.0,NA1_4112108234,114.0,5.0,9.0,113.0,118.0,4.0,101.0,2.0,129.0,125.0,4832.0,414.0,5676.0,1541.0,3585.0,605.0,4215.0,637.0,11977.0,3465.0,420,0.0,1.0,0.0,272425.0,95661.0,89163.0,489736.0,86640.0,82242.0,22129.0,35174.0,53709.0,16684.0,15.0,900281.0,8705.0,1285.0,6858.0,6415.0,3888.0,4028.0,6372.0,3277.0,12441.0,3933.0,5617.0,3365.0,6159.0,6181.0,5255.0,3855.0,4561.0,4909.0,8158.0,6063.0,1.0,0.0,0.0,0.0,623.0,84.0,0.0,357.0,190.0,374.0,463.0,83.0,0.0,5.0,5.0,2.0,4.0,5.0,10.0,5.0,0.0,6.0,4.0,0.0,100.0,7821.0,4383.0,6395.0,7510.0,4884.0,4360.0,7078.0,5413.0,8858.0,5969.0,1.0,,
0.0,,1.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,4.0,3.0,0.0,1.0,490.0,377.0,676.0,1073.0,403.0,1716.0,336.0,2861.0,880.0,499.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1856,1637533900153,4112080743,CLASSIC,teambuilder-match-4112080743,1637532043411,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,116.0,0.0,4.0,0.0,1.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,0.0,0.0,11.0,7.0,9.0,10.0,10.0,8.0,11.0,10.0,10.0,9.0,5935.0,0.0,0.0,2397.0,292.0,2013.0,1023.0,212.0,5252.0,413.0,NA1_4112080743,102.0,19.0,6.0,97.0,122.0,13.0,133.0,7.0,117.0,113.0,339.0,2734.0,4086.0,2025.0,5296.0,823.0,3886.0,3955.0,353.0,3971.0,420,0.0,1.0,0.0,31644.0,92287.0,145532.0,0.0,37653.0,55226.0,38978.0,269419.0,161959.0,6703.0,15.0,900276.0,6275.0,3151.0,4362.0,4913.0,5685.0,3105.0,4910.0,4580.0,5606.0,4385.0,5135.0,5182.0,5651.0,5283.0,6278.0,4366.0,6736.0,7226.0,5835.0,4799.0,1.0,1.0,0.0,416.0,276.0,491.0,96.0,268.0,0.0,412.0,0.0,0.0,35.0,4.0,13.0,2.0,6.0,6.0,49.0,7.0,4.0,7.0,6.0,0.0,200.0,7473.0,3871.0,5508.0,6816.0,6251.0,4095.0,8548.0,7087.0,7058.0,5549.0,,,
0.0,,1.0,7.0,4.0,3.0,4.0,6.0,1.0,2.0,6.0,5.0,0.0,0.0,1300.0,751.0,715.0,1408.0,608.0,361.0,474.0,74.0,1330.0,195.0,2.0,2.0,3.0,7.0,3.0,3.0,10.0,5.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1632,1637529038875,4112010405,CLASSIC,teambuilder-match-4112010405,1637527406196,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,84.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,0.0,11.0,1.0,5.0,5.0,3.0,1.0,1.0,7.0,5.0,4.0,12.0,9.0,9.0,10.0,9.0,8.0,10.0,9.0,10.0,9.0,1218.0,1760.0,348.0,8743.0,4157.0,1833.0,2269.0,698.0,5954.0,583.0,NA1_4112010405,119.0,33.0,19.0,80.0,85.0,3.0,113.0,15.0,95.0,93.0,16205.0,1564.0,6320.0,0.0,437.0,615.0,5404.0,7043.0,1287.0,7043.0,420,1.0,,0.0,76969.0,45219.0,258384.0,200576.0,74840.0,22436.0,452686.0,35735.0,56319.0,67048.0,15.0,900278.0,17828.0,3690.0,6762.0,8743.0,4595.0,2958.0,7673.0,8038.0,7576.0,7626.0,8970.0,4186.0,7260.0,5488.0,5283.0,4071.0,5244.0,6374.0,6410.0,6605.0,0.0,1.0,405.0,366.0,93.0,0.0,0.0,509.0,0.0,296.0,334.0,0.0,8.0,1.0,15.0,1.0,4.0,7.0,6.0,6.0,0.0,7.0,21.0,0.0,100.0,9950.0,5521.0,6050.0,6744.0,5058.0,4498.0,6665.0,6026.0,7186.0,5089.0,,,
0.0,,1.0,6.0,0.0,0.0,5.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,34.0,299.0,303.0,760.0,842.0,809.0,313.0,778.0,793.0,806.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1908,1637527051488,4111925863,CLASSIC,teambuilder-match-4111925863,1637525142954,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,7.0,1.0,2.0,10.0,9.0,10.0,10.0,8.0,8.0,10.0,11.0,10.0,8.0,275.0,4807.0,2179.0,283.0,34.0,1479.0,7772.0,466.0,3092.0,104.0,NA1_4111925863,95.0,12.0,14.0,117.0,101.0,15.0,84.0,18.0,120.0,86.0,3182.0,578.0,824.0,4246.0,5654.0,382.0,521.0,4956.0,135.0,2595.0,420,0.0,1.0,0.0,70088.0,92969.0,91720.0,35475.0,130270.0,59601.0,178121.0,200480.0,35438.0,15493.0,15.0,900278.0,4632.0,5831.0,3355.0,4694.0,5688.0,2057.0,8293.0,5455.0,3228.0,2700.0,4974.0,4548.0,6223.0,6180.0,5018.0,3634.0,5013.0,7653.0,5133.0,4666.0,0.0,0.0,1175.0,444.0,351.0,164.0,0.0,196.0,0.0,32.0,0.0,0.0,0.0,6.0,6.0,2.0,3.0,25.0,8.0,5.0,2.0,8.0,4.0,0.0,100.0,6886.0,5231.0,6273.0,7281.0,4996.0,4483.0,6755.0,7365.0,7004.0,4322.0,,,
0.0,,0.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,143.0,114.0,2120.0,544.0,358.0,1037.0,1122.0,450.0,408.0,529.0,4.0,3.0,0.0,2.0,1.0,0.0,2.0,6.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1829,1637352802678,4109427554,CLASSIC,teambuilder-match-4109427554,1637350973284,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,4.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,3.0,0.0,5.0,2.0,6.0,1.0,3.0,0.0,2.0,2.0,10.0,8.0,9.0,10.0,9.0,8.0,11.0,7.0,9.0,9.0,5124.0,1707.0,4327.0,4941.0,1906.0,1413.0,0.0,213.0,5649.0,2537.0,NA1_4109427554,103.0,33.0,16.0,81.0,117.0,30.0,93.0,58.0,65.0,19.0,1590.0,616.0,38.0,1096.0,5202.0,1035.0,4843.0,2594.0,570.0,513.0,400,1.0,,0.0,147025.0,42508.0,401699.0,7563.0,25149.0,168158.0,107374.0,39039.0,147263.0,349145.0,15.0,900325.0,6966.0,2323.0,4670.0,6607.0,7108.0,2669.0,5241.0,2807.0,6711.0,3328.0,5478.0,3114.0,6645.0,5524.0,6258.0,4512.0,5522.0,3325.0,4413.0,5454.0,0.0,1.0,252.0,0.0,304.0,570.0,0.0,220.0,397.0,0.0,492.0,278.0,0.0,17.0,5.0,3.0,0.0,2.0,5.0,2.0,22.0,5.0,4.0,1.0,100.0,7297.0,4144.0,6054.0,6865.0,5651.0,4905.0,7304.0,3617.0,5653.0,5310.0,,,
0.0,,0.0,1.0,4.0,3.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,483.0,92.0,93.0,371.0,138.0,63.0,1522.0,451.0,52.0,580.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2181,1637287480619,4108358384,CLASSIC,teambuilder-match-4108358384,1637285299048,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,68.0,0.0,0.0,0.0,4.0,87.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,10.0,7.0,9.0,11.0,8.0,8.0,12.0,9.0,10.0,7.0,730.0,1700.0,1975.0,5446.0,117.0,1656.0,11.0,1155.0,7262.0,147.0,NA1_4108358384,79.0,26.0,12.0,112.0,98.0,8.0,112.0,1.0,101.0,86.0,5508.0,692.0,3464.0,164.0,6775.0,337.0,5694.0,550.0,219.0,6901.0,400,0.0,,0.0,26406.0,21238.0,248086.0,160766.0,0.0,90257.0,18585.0,418049.0,42559.0,14012.0,15.0,900286.0,6239.0,2519.0,5900.0,5611.0,6893.0,2341.0,5872.0,2081.0,7482.0,7049.0,4628.0,3692.0,5443.0,5361.0,5113.0,3613.0,6472.0,4636.0,4752.0,4655.0,1.0,0.0,0.0,126.0,460.0,0.0,0.0,348.0,166.0,375.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,4.0,7.0,36.0,1.0,6.0,4.0,0.0,200.0,6576.0,3712.0,5411.0,7592.0,4576.0,4613.0,9538.0,5426.0,6730.0,3859.0,,,
1.0,,0.0,0.0,3.0,9.0,5.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,291.0,63.0,910.0,742.0,372.0,1251.0,488.0,24.0,56.0,266.0,1.0,5.0,0.0,3.0,1.0,3.0,1.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1640,1637538005516,4112130940,CLASSIC,teambuilder-match-4112130940,1637536364771,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,4.0,0.0,0.0,0.0,84.0,0.0,4.0,0.0,0.0,1.0,5.0,3.0,5.0,4.0,0.0,3.0,3.0,1.0,10.0,6.0,10.0,9.0,9.0,10.0,10.0,10.0,11.0,8.0,1651.0,839.0,365.0,5391.0,0.0,3516.0,1921.0,3271.0,1696.0,300.0,NA1_4112130940,96.0,15.0,15.0,15.0,100.0,103.0,114.0,10.0,133.0,65.0,2874.0,449.0,4591.0,412.0,4364.0,974.0,1083.0,418.0,3051.0,4001.0,420,0.0,1.0,0.0,124464.0,16944.0,167903.0,124967.0,9480.0,219765.0,289929.0,142447.0,28407.0,6110.0,15.0,900305.0,4526.0,1597.0,5225.0,6133.0,5130.0,4974.0,3005.0,3910.0,5027.0,4301.0,4266.0,3313.0,6595.0,5842.0,6747.0,6036.0,5283.0,6274.0,6551.0,3916.0,1.0,2.0,0.0,308.0,268.0,329.0,766.0,483.0,0.0,220.0,280.0,0.0,0.0,5.0,5.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,4.0,1.0,100.0,6318.0,2925.0,7062.0,5187.0,5493.0,6854.0,6918.0,6713.0,7951.0,4382.0,,,
0.0,,5.0,4.0,3.0,3.0,5.0,5.0,1.0,3.0,4.0,6.0,0.0,0.0,133.0,723.0,22.0,779.0,482.0,89.0,1301.0,-68.0,668.0,926.0,1.0,5.0,3.0,2.0,8.0,6.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1734,1637535278047,4112054537,CLASSIC,teambuilder-match-4112054537,1637533543925,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,73.0,0.0,0.0,4.0,0.0,87.0,0.0,4.0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,9.0,4.0,3.0,10.0,7.0,9.0,9.0,8.0,8.0,10.0,11.0,10.0,8.0,7115.0,0.0,364.0,3500.0,0.0,0.0,1573.0,514.0,4381.0,1450.0,NA1_4112054537,106.0,15.0,8.0,82.0,81.0,7.0,96.0,24.0,109.0,76.0,80.0,3864.0,3628.0,572.0,3895.0,3942.0,1500.0,7045.0,1647.0,3729.0,420,1.0,,0.0,56570.0,40266.0,39413.0,39022.0,31939.0,163258.0,434918.0,202555.0,34822.0,0.0,15.0,900272.0,7454.0,3864.0,4085.0,4072.0,4558.0,4152.0,3112.0,7864.0,6986.0,5282.0,5468.0,5898.0,5372.0,5369.0,4982.0,4714.0,4601.0,7897.0,6378.0,6699.0,2.0,0.0,259.0,0.0,92.0,0.0,662.0,210.0,39.0,304.0,958.0,103.0,0.0,3.0,8.0,4.0,7.0,4.0,11.0,4.0,28.0,15.0,5.0,0.0,200.0,7146.0,3797.0,5331.0,5964.0,4576.0,4514.0,7065.0,7372.0,6434.0,4734.0,,,
0.0,,1.0,11.0,3.0,7.0,1.0,9.0,4.0,5.0,5.0,1.0,0.0,0.0,329.0,79.0,195.0,185.0,205.0,-110.0,1532.0,209.0,115.0,1100.0,4.0,4.0,6.0,3.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1566,1637532778718,4111989184,CLASSIC,teambuilder-match-4111989184,1637531212192,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,4.0,103.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,9.0,2.0,4.0,5.0,6.0,2.0,10.0,8.0,8.0,10.0,10.0,8.0,10.0,10.0,10.0,9.0,1095.0,2342.0,64.0,8794.0,0.0,2193.0,86.0,5142.0,5573.0,975.0,NA1_4111989184,106.0,6.0,0.0,88.0,124.0,21.0,76.0,10.0,105.0,93.0,6378.0,1701.0,2435.0,281.0,6739.0,540.0,4025.0,479.0,1677.0,2614.0,420,0.0,1.0,0.0,60441.0,62285.0,115244.0,82949.0,36071.0,99970.0,101267.0,64384.0,174912.0,42812.0,15.0,900281.0,7790.0,4325.0,2671.0,9076.0,8432.0,2997.0,4666.0,5693.0,7771.0,3835.0,6014.0,4279.0,3935.0,5000.0,8330.0,4510.0,6132.0,6874.0,7105.0,4880.0,1.0,0.0,316.0,282.0,172.0,0.0,1692.0,264.0,555.0,72.0,520.0,246.0,34.0,4.0,42.0,8.0,6.0,5.0,12.0,4.0,31.0,6.0,4.0,0.0,100.0,6749.0,4472.0,4206.0,6456.0,6652.0,4201.0,6210.0,6835.0,7263.0,5600.0,,,
0.0,,1.0,4.0,5.0,0.0,0.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,283.0,751.0,829.0,-231.0,401.0,122.0,814.0,956.0,1464.0,599.0,1.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1560,1637530903171,4112004646,CLASSIC,teambuilder-match-4112004646,1637529342653,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,5.0,5.0,4.0,11.0,8.0,9.0,9.0,8.0,6.0,11.0,10.0,11.0,9.0,413.0,3515.0,3561.0,4459.0,78.0,618.0,275.0,0.0,8368.0,339.0,NA1_4112004646,119.0,9.0,7.0,88.0,109.0,20.0,99.0,17.0,71.0,118.0,5607.0,609.0,654.0,662.0,4485.0,686.0,4366.0,4392.0,2035.0,8888.0,420,0.0,1.0,0.0,76471.0,29862.0,180651.0,33957.0,2278.0,20680.0,84722.0,123810.0,194163.0,25893.0,15.0,900334.0,7877.0,4555.0,5872.0,5122.0,5501.0,1564.0,6050.0,4685.0,10868.0,9227.0,7349.0,4701.0,5104.0,4359.0,5051.0,3422.0,5064.0,7091.0,6464.0,6849.0,2.0,1.0,1856.0,430.0,1655.0,0.0,938.0,260.0,1408.0,292.0,464.0,0.0,0.0,1.0,13.0,4.0,4.0,4.0,10.0,5.0,2.0,2.0,2.0,0.0,200.0,7303.0,4863.0,5597.0,6060.0,4731.0,3136.0,7354.0,7120.0,7454.0,5438.0,,,1.0
0.0,1.0,0.0,5.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,314.0,575.0,1277.0,547.0,973.0,601.0,454.0,578.0,1716.0,622.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2220,1637529163390,4111978843,CLASSIC,teambuilder-match-4111978843,1637526942425,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0,2.0,7.0,2.0,3.0,10.0,8.0,9.0,10.0,8.0,8.0,11.0,11.0,10.0,9.0,1785.0,2419.0,910.0,8282.0,40.0,2377.0,5064.0,0.0,934.0,57.0,NA1_4111978843,97.0,28.0,12.0,106.0,94.0,7.0,108.0,29.0,83.0,114.0,4560.0,306.0,3613.0,369.0,2012.0,967.0,1633.0,6591.0,4273.0,5477.0,420,1.0,,0.0,31595.0,147160.0,141636.0,125949.0,108652.0,24246.0,141346.0,218024.0,70270.0,8237.0,15.0,900239.0,6346.0,2726.0,4939.0,8803.0,2473.0,3706.0,7000.0,7619.0,6026.0,5534.0,5359.0,5200.0,5562.0,5177.0,4348.0,4426.0,5654.0,7403.0,5086.0,6722.0,2.0,0.0,0.0,0.0,415.0,152.0,420.0,362.0,302.0,1028.0,819.0,0.0,0.0,2.0,122.0,3.0,6.0,6.0,8.0,4.0,3.0,2.0,4.0,0.0,100.0,6233.0,4524.0,6102.0,7163.0,4667.0,4615.0,7760.0,8433.0,6341.0,5326.0,,,
0.0,,0.0,6.0,4.0,1.0,3.0,4.0,4.0,4.0,3.0,2.0,0.0,0.0,287.0,248.0,433.0,941.0,325.0,-7.0,226.0,487.0,425.0,520.0,3.0,2.0,6.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1875,1637527371852,4111946405,CLASSIC,teambuilder-match-4111946405,1637525496403,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,88.0,0.0,8.0,0.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,4.0,4.0,1.0,10.0,8.0,9.0,10.0,9.0,7.0,10.0,10.0,9.0,10.0,1653.0,2286.0,498.0,194.0,314.0,789.0,5311.0,440.0,4836.0,656.0,NA1_4111946405,99.0,6.0,13.0,107.0,125.0,23.0,94.0,3.0,85.0,121.0,5447.0,1008.0,4717.0,6249.0,4690.0,439.0,2225.0,6601.0,90.0,3045.0,420,0.0,1.0,0.0,56463.0,122895.0,156953.0,61464.0,75115.0,25862.0,26091.0,88911.0,59941.0,792.0,15.0,900282.0,7214.0,3826.0,5566.0,6938.0,5004.0,1399.0,7536.0,7452.0,4951.0,3702.0,5462.0,4458.0,5433.0,6241.0,6000.0,4428.0,5251.0,6187.0,5550.0,5035.0,0.0,1.0,114.0,532.0,351.0,494.0,0.0,170.0,0.0,410.0,24.0,0.0,0.0,5.0,8.0,2.0,3.0,5.0,9.0,5.0,0.0,6.0,5.0,0.0,100.0,6419.0,4182.0,5275.0,6805.0,6052.0,4058.0,6328.0,6209.0,5561.0,6458.0,1.0,,
0.0,,1.0,1.0,13.0,3.0,6.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,26.0,558.0,185.0,526.0,1783.0,1878.0,1342.0,96.0,365.0,1682.0,1.0,8.0,4.0,4.0,2.0,3.0,2.0,6.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1752,1637524651168,4111941139,CLASSIC,teambuilder-match-4111941139,1637522899035,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,41.0,8.0,0.0,0.0,5.0,58.0,0.0,0.0,1.0,7.0,1.0,0.0,6.0,8.0,4.0,0.0,7.0,1.0,4.0,10.0,7.0,8.0,10.0,9.0,7.0,10.0,9.0,9.0,9.0,2680.0,452.0,5104.0,5714.0,0.0,5694.0,0.0,1430.0,4944.0,2332.0,NA1_4111941139,90.0,11.0,18.0,83.0,99.0,5.0,105.0,12.0,76.0,82.0,3322.0,2773.0,866.0,798.0,7408.0,1034.0,2227.0,7627.0,1225.0,6500.0,420,1.0,,0.0,131050.0,182736.0,210463.0,4062.0,2246.0,105291.0,41812.0,182937.0,34485.0,0.0,15.0,900264.0,6206.0,3362.0,6419.0,6513.0,8948.0,7092.0,2433.0,9304.0,8819.0,9058.0,7466.0,4563.0,5160.0,6456.0,8033.0,5603.0,4792.0,6756.0,4330.0,6682.0,1.0,2.0,204.0,135.0,448.0,0.0,1539.0,364.0,206.0,245.0,2649.0,225.0,0.0,180.0,4.0,2.0,4.0,6.0,13.0,3.0,6.0,6.0,5.0,0.0,100.0,6877.0,3746.0,4993.0,6413.0,5679.0,4014.0,7087.0,5969.0,5779.0,5456.0,,,1.0
1.0,,2.0,6.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,994.0,1038.0,171.0,1051.0,842.0,545.0,101.0,268.0,889.0,125.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2297,1637520288492,4111862754,CLASSIC,teambuilder-match-4111862754,1637517991340,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,7.0,11.0,8.0,9.0,11.0,9.0,8.0,11.0,9.0,11.0,9.0,4677.0,1568.0,0.0,5242.0,0.0,1378.0,1248.0,1074.0,2971.0,189.0,NA1_4111862754,136.0,29.0,4.0,115.0,101.0,28.0,112.0,1.0,140.0,107.0,281.0,966.0,4580.0,607.0,4579.0,324.0,4758.0,761.0,668.0,6734.0,420,0.0,1.0,0.0,292326.0,32268.0,209949.0,38844.0,9411.0,20609.0,72397.0,120387.0,49514.0,95364.0,15.0,900321.0,4958.0,2751.0,5186.0,6473.0,4579.0,1767.0,6746.0,2039.0,3639.0,7549.0,5724.0,4678.0,5837.0,5926.0,5082.0,3695.0,5926.0,5568.0,5974.0,7415.0,2.0,0.0,0.0,216.0,605.0,623.0,0.0,64.0,739.0,204.0,0.0,625.0,0.0,5.0,12.0,2.0,5.0,3.0,10.0,4.0,0.0,5.0,4.0,0.0,100.0,7429.0,4367.0,5577.0,7997.0,5199.0,4136.0,7837.0,6001.0,7591.0,5329.0,,,
