airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,baron_team200,chemtechdragon_team100,chemtechdragon_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team100,hextechdragon_team200,inhibs_lost_team100,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team200,waterdragon_team200
1.0,2.0,6.0,2.0,2.0,0.0,4.0,0.0,6.0,1.0,5.0,1.0,,1.0,1.0,1145.0,449.0,60.0,42.0,803.0,818.0,2480.0,42.0,94.0,881.0,5.0,2.0,3.0,2.0,4.0,2.0,0.0,2.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1872,1637462399906,4111092078,CLASSIC,teambuilder-match-4111092078,1637460527401,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,4.0,0.0,68.0,4.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,0.0,6.0,2.0,3.0,3.0,9.0,9.0,9.0,10.0,9.0,8.0,11.0,9.0,10.0,9.0,3790.0,1288.0,1014.0,4966.0,185.0,2343.0,2122.0,516.0,5895.0,790.0,NA1_4111092078,77.0,33.0,10.0,85.0,112.0,28.0,135.0,12.0,111.0,96.0,2162.0,1033.0,4483.0,1000.0,8356.0,741.0,5565.0,3289.0,710.0,5562.0,400,0.0,1.0,1.0,35403.0,38067.0,460194.0,229093.0,20388.0,31839.0,18632.0,131387.0,62379.0,51190.0,900234.0,5952.0,2322.0,5804.0,5997.0,9458.0,3084.0,7688.0,3992.0,6861.0,6353.0,4545.0,4599.0,6110.0,5002.0,6128.0,4118.0,8055.0,6317.0,5854.0,5681.0,8.0,7.0,0.0,0.0,306.0,30.0,916.0,0.0,0.0,186.0,255.0,0.0,8.0,11.0,20.0,10.0,14.0,10.0,20.0,9.0,2.0,10.0,37.0,0.0,100.0,5670.0,5063.0,5560.0,6415.0,5125.0,4648.0,8102.0,5662.0,6473.0,5340.0,,1.0
1.0,0.0,4.0,6.0,1.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,,511.0,170.0,33.0,2774.0,233.0,1298.0,334.0,210.0,725.0,349.0,2.0,1.0,0.0,0.0,2.0,5.0,3.0,3.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,2336,1637447289027,4110636849,CLASSIC,teambuilder-match-4110636849,1637444952421,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,8.0,0.0,72.0,4.0,0.0,0.0,7.0,57.0,0.0,0.0,0.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,10.0,8.0,11.0,11.0,9.0,7.0,10.0,8.0,10.0,8.0,1192.0,4905.0,4713.0,1695.0,147.0,4982.0,1149.0,2082.0,3031.0,446.0,NA1_4110636849,87.0,19.0,4.0,127.0,101.0,13.0,117.0,6.0,112.0,88.0,1760.0,967.0,877.0,874.0,6474.0,657.0,6680.0,586.0,883.0,6197.0,420,2.0,,0.0,42652.0,54763.0,360819.0,20778.0,51568.0,122069.0,67724.0,204501.0,146229.0,33493.0,900231.0,2953.0,6120.0,6104.0,3502.0,6622.0,5896.0,8484.0,2879.0,4125.0,6644.0,4994.0,5035.0,7348.0,6224.0,5708.0,4398.0,6369.0,4135.0,5150.0,5289.0,7.0,10.0,0.0,248.0,514.0,932.0,0.0,256.0,654.0,210.0,210.0,0.0,0.0,17.0,365.0,1.0,16.0,82.0,58.0,12.0,7.0,11.0,10.0,1.0,100.0,6732.0,4645.0,7625.0,8107.0,5219.0,3858.0,6810.0,4113.0,6426.0,4417.0,,2.0
1.0,1.0,2.0,4.0,3.0,6.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,,209.0,458.0,161.0,336.0,843.0,241.0,1734.0,576.0,462.0,1952.0,2.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,2.0,5.0,1.0,3.0,0.0,2.0,0.0,0.0,1990,1637439646492,4110532970,CLASSIC,teambuilder-match-4110532970,1637437656394,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,0.0,0.0,79.0,4.0,4.0,0.0,4.0,84.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,5.0,3.0,0.0,2.0,4.0,10.0,8.0,9.0,10.0,9.0,7.0,11.0,9.0,10.0,10.0,1622.0,1829.0,4071.0,5569.0,331.0,2135.0,1435.0,289.0,3211.0,944.0,NA1_4110532970,88.0,26.0,2.0,109.0,121.0,21.0,115.0,4.0,119.0,92.0,1107.0,973.0,647.0,1480.0,5395.0,740.0,5281.0,3191.0,668.0,6511.0,400,0.0,1.0,0.0,116230.0,23485.0,170989.0,410612.0,22989.0,38971.0,92185.0,127850.0,26463.0,2246.0,900352.0,2900.0,3062.0,5213.0,7930.0,5726.0,3161.0,7803.0,3799.0,3880.0,7455.0,4659.0,3308.0,5336.0,5796.0,6768.0,5501.0,5934.0,4416.0,5277.0,6812.0,8.0,2.0,171.0,260.0,495.0,880.0,0.0,286.0,1086.0,319.0,0.0,0.0,5.0,10.0,34.0,10.0,18.0,12.0,27.0,10.0,4.0,12.0,9.0,0.0,200.0,6799.0,4328.0,5565.0,6895.0,5837.0,3880.0,8114.0,5144.0,7286.0,6229.0,,
0.0,3.0,4.0,1.0,5.0,7.0,5.0,3.0,4.0,3.0,3.0,0.0,1.0,0.0,,1511.0,788.0,649.0,1266.0,699.0,395.0,371.0,40.0,19.0,724.0,4.0,1.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,3.0,0.0,2117,1637190947549,4107213858,CLASSIC,teambuilder-match-4107213858,1637188830238,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,1.0,,1.0,0.0,0.0,76.0,0.0,3.0,0.0,4.0,72.0,4.0,0.0,0.0,2.0,2.0,7.0,2.0,0.0,2.0,3.0,7.0,2.0,3.0,11.0,8.0,9.0,10.0,8.0,8.0,10.0,11.0,10.0,8.0,0.0,4889.0,0.0,6299.0,0.0,0.0,1581.0,375.0,2988.0,220.0,NA1_4107213858,87.0,7.0,12.0,99.0,83.0,18.0,84.0,21.0,91.0,110.0,4696.0,269.0,4509.0,1028.0,4165.0,5807.0,3922.0,6684.0,921.0,7531.0,400,1.0,,1.0,55593.0,80641.0,197225.0,111546.0,0.0,24191.0,41297.0,103380.0,118221.0,6340.0,900263.0,5466.0,5228.0,4805.0,7327.0,4165.0,5940.0,5727.0,7169.0,3910.0,7752.0,5761.0,4213.0,6949.0,5541.0,4449.0,5320.0,5471.0,6955.0,5629.0,6174.0,4.0,7.0,770.0,70.0,296.0,0.0,0.0,133.0,223.0,110.0,0.0,0.0,0.0,9.0,17.0,72.0,12.0,5.0,24.0,14.0,10.0,15.0,11.0,0.0,100.0,7432.0,4199.0,5696.0,6794.0,4444.0,4825.0,6415.0,7408.0,6904.0,4984.0,,
0.0,3.0,8.0,3.0,3.0,1.0,5.0,3.0,2.0,1.0,9.0,0.0,1.0,0.0,,411.0,1432.0,576.0,212.0,933.0,957.0,261.0,2038.0,522.0,57.0,4.0,3.0,5.0,7.0,10.0,7.0,3.0,5.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1931,1637186378936,4107105983,CLASSIC,teambuilder-match-4107105983,1637184447258,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,0.0,0.0,71.0,2.0,0.0,0.0,0.0,65.0,0.0,4.0,0.0,3.0,6.0,2.0,1.0,6.0,3.0,2.0,11.0,7.0,7.0,9.0,9.0,9.0,8.0,9.0,7.0,10.0,9.0,11.0,10.0,506.0,6372.0,81.0,1008.0,322.0,5522.0,801.0,398.0,621.0,384.0,NA1_4107105983,72.0,10.0,11.0,57.0,57.0,18.0,80.0,4.0,98.0,114.0,3250.0,645.0,4645.0,3554.0,5515.0,1127.0,5010.0,9815.0,7438.0,10701.0,400,0.0,1.0,0.0,107071.0,62499.0,155665.0,49322.0,25891.0,118979.0,54238.0,112814.0,21370.0,31277.0,900263.0,4441.0,7582.0,4800.0,5809.0,5837.0,7321.0,6145.0,10489.0,8249.0,11110.0,5151.0,6682.0,6376.0,4382.0,5758.0,5292.0,6361.0,7178.0,7047.0,8952.0,9.0,2.0,683.0,564.0,74.0,1246.0,0.0,671.0,333.0,276.0,190.0,23.0,0.0,9.0,20.0,1.0,14.0,9.0,25.0,11.0,72.0,4.0,9.0,0.0,200.0,5705.0,5719.0,5877.0,4841.0,5970.0,3824.0,7292.0,5973.0,7990.0,6835.0,1.0,1.0
0.0,4.0,0.0,2.0,0.0,4.0,0.0,3.0,1.0,5.0,1.0,0.0,2.0,0.0,,538.0,636.0,29.0,1099.0,264.0,1027.0,581.0,1078.0,1430.0,205.0,1.0,1.0,4.0,3.0,2.0,0.0,6.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,0.0,1.0,2259,1637471975334,4111309303,CLASSIC,teambuilder-match-4111309303,1637469715733,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,,0.0,4.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,1.0,0.0,2.0,2.0,6.0,8.0,9.0,8.0,10.0,7.0,10.0,7.0,10.0,9.0,9.0,1136.0,4251.0,1734.0,1615.0,2321.0,3079.0,4124.0,185.0,802.0,673.0,NA1_4111309303,7.0,90.0,79.0,120.0,3.0,119.0,9.0,114.0,10.0,97.0,1000.0,1400.0,5544.0,5963.0,1067.0,1979.0,859.0,5844.0,2614.0,8709.0,700,0.0,1.0,1.0,137298.0,359160.0,44706.0,31052.0,57913.0,42409.0,151654.0,60084.0,255418.0,26990.0,900249.0,2376.0,5651.0,7549.0,7578.0,3730.0,7933.0,5205.0,6030.0,3544.0,9382.0,4103.0,4071.0,5679.0,6394.0,4149.0,4852.0,3891.0,6078.0,5705.0,6530.0,11.0,5.0,240.0,0.0,270.0,0.0,342.0,2873.0,220.0,0.0,127.0,0.0,0.0,41.0,12.0,11.0,17.0,35.0,11.0,45.0,10.0,5.0,12.0,0.0,200.0,4666.0,6079.0,4756.0,6984.0,3295.0,7099.0,3292.0,6850.0,5242.0,5345.0,,1.0
0.0,11.0,2.0,2.0,3.0,7.0,6.0,2.0,2.0,1.0,4.0,2.0,1.0,0.0,,1144.0,341.0,1843.0,1384.0,1020.0,1076.0,123.0,207.0,588.0,109.0,0.0,3.0,2.0,0.0,2.0,3.0,3.0,2.0,7.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,2280,1637469019346,4111329743,CLASSIC,teambuilder-match-4111329743,1637466738931,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,,6.0,0.0,4.0,4.0,80.0,0.0,0.0,68.0,0.0,16.0,0.0,0.0,2.0,0.0,9.0,5.0,1.0,2.0,1.0,4.0,2.0,0.0,11.0,10.0,10.0,10.0,8.0,9.0,8.0,9.0,9.0,7.0,5405.0,5588.0,1596.0,225.0,1114.0,281.0,933.0,915.0,1550.0,1134.0,NA1_4111329743,104.0,106.0,94.0,34.0,25.0,127.0,12.0,95.0,88.0,8.0,165.0,892.0,9117.0,4189.0,1161.0,3953.0,515.0,5642.0,4802.0,543.0,700,1.0,1.0,0.0,62737.0,100509.0,90579.0,310575.0,31289.0,75302.0,109041.0,152733.0,372664.0,61978.0,900299.0,5597.0,6925.0,11481.0,4795.0,2345.0,4234.0,1602.0,6780.0,6352.0,1678.0,6254.0,5789.0,8658.0,6534.0,4205.0,6501.0,4698.0,5707.0,5263.0,3459.0,5.0,10.0,26.0,444.0,768.0,381.0,70.0,0.0,154.0,222.0,0.0,0.0,12.0,18.0,14.0,11.0,7.0,50.0,50.0,31.0,9.0,14.0,49.0,1.0,100.0,7625.0,6413.0,6974.0,6564.0,4179.0,5562.0,4820.0,5163.0,6018.0,3262.0,,3.0
0.0,2.0,6.0,8.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,,0.0,,400.0,448.0,1439.0,1313.0,156.0,260.0,549.0,470.0,155.0,423.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,7.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,2024,1637389588567,4110063850,CLASSIC,teambuilder-match-4110063850,1637387564043,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,,2.0,0.0,0.0,94.0,0.0,0.0,0.0,6.0,56.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,1.0,1.0,4.0,0.0,4.0,10.0,7.0,10.0,11.0,8.0,6.0,11.0,8.0,8.0,8.0,4129.0,480.0,3842.0,7209.0,93.0,1026.0,5592.0,2837.0,176.0,4136.0,NA1_4110063850,132.0,22.0,7.0,116.0,89.0,19.0,120.0,20.0,74.0,91.0,658.0,572.0,298.0,279.0,6097.0,941.0,250.0,628.0,2181.0,3994.0,420,0.0,1.0,0.0,58696.0,58728.0,435634.0,133956.0,77028.0,36184.0,29076.0,180101.0,9159.0,99553.0,900224.0,4892.0,1088.0,4569.0,7488.0,6195.0,2207.0,5843.0,3784.0,2663.0,9068.0,5950.0,3583.0,5429.0,7998.0,5331.0,3670.0,5899.0,5360.0,3705.0,5423.0,3.0,10.0,104.0,35.0,428.0,0.0,3.0,240.0,0.0,319.0,306.0,937.0,0.0,10.0,30.0,0.0,11.0,75.0,33.0,13.0,4.0,9.0,14.0,0.0,100.0,7211.0,3953.0,6733.0,8007.0,4893.0,2903.0,7917.0,5037.0,4557.0,4777.0,1.0,
0.0,3.0,7.0,5.0,3.0,4.0,4.0,0.0,5.0,6.0,2.0,0.0,,0.0,2.0,2325.0,863.0,1553.0,291.0,451.0,1066.0,305.0,313.0,133.0,17.0,1.0,2.0,2.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1596,1637187694738,4107118712,CLASSIC,teambuilder-match-4107118712,1637186098707,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,2.0,5.0,1.0,4.0,2.0,7.0,11.0,8.0,10.0,10.0,9.0,9.0,9.0,10.0,9.0,9.0,1345.0,0.0,5462.0,597.0,0.0,5592.0,1674.0,3783.0,6223.0,835.0,NA1_4107118712,106.0,19.0,23.0,94.0,99.0,11.0,93.0,19.0,80.0,113.0,5799.0,3202.0,755.0,8456.0,6916.0,700.0,5363.0,973.0,330.0,5688.0,420,0.0,1.0,1.0,96177.0,54863.0,536249.0,78392.0,41262.0,86409.0,88337.0,335739.0,80635.0,8062.0,900287.0,8125.0,3915.0,6808.0,9746.0,6916.0,8150.0,7421.0,5489.0,6952.0,6717.0,5900.0,4933.0,6243.0,7076.0,5551.0,6301.0,5195.0,5928.0,5583.0,7242.0,6.0,2.0,980.0,713.0,590.0,692.0,0.0,1857.0,383.0,731.0,398.0,193.0,3.0,10.0,27.0,6.0,18.0,7.0,53.0,13.0,4.0,14.0,6.0,0.0,200.0,7846.0,4485.0,7254.0,6951.0,5168.0,5051.0,5964.0,6281.0,5673.0,5792.0,,1.0
0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,2.0,,535.0,429.0,324.0,969.0,147.0,292.0,151.0,631.0,579.0,267.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1735,1637469688170,4111323469,CLASSIC,teambuilder-match-4111323469,1637467952766,MATCHED_GAME,11.23.409.111,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,,0.0,,1.0,0.0,79.0,4.0,76.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,9.0,10.0,9.0,11.0,8.0,10.0,8.0,10.0,1624.0,0.0,1594.0,225.0,159.0,1846.0,1568.0,2120.0,236.0,4722.0,NA1_4111323469,29.0,2.0,64.0,17.0,120.0,129.0,3.0,106.0,126.0,95.0,294.0,946.0,2562.0,2670.0,3691.0,835.0,87.0,290.0,1468.0,376.0,700,1.0,1.0,0.0,15570.0,266566.0,121284.0,160489.0,10402.0,10406.0,24086.0,139835.0,10174.0,187783.0,900328.0,1918.0,1060.0,4313.0,3198.0,3851.0,3906.0,1861.0,2410.0,1704.0,5099.0,4085.0,4229.0,4024.0,5679.0,5497.0,5917.0,3051.0,4576.0,4584.0,4467.0,2.0,9.0,0.0,114.0,156.0,302.0,0.0,1224.0,206.0,0.0,0.0,0.0,1.0,20.0,7.0,132.0,5.0,11.0,8.0,25.0,17.0,10.0,11.0,1.0,100.0,4315.0,4862.0,5602.0,6251.0,5256.0,7761.0,4066.0,6968.0,4635.0,6182.0,,
0.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,3.0,0.0,2.0,1.0,2.0,1496.0,527.0,1115.0,1366.0,1022.0,145.0,1102.0,524.0,1800.0,282.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1811,1637467143359,4111205822,CLASSIC,teambuilder-match-4111205822,1637465331713,MATCHED_GAME,11.23.409.111,0.0,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,92.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,9.0,9.0,8.0,11.0,10.0,9.0,8.0,10.0,10.0,9.0,0.0,205.0,1714.0,282.0,5339.0,145.0,1655.0,3955.0,4685.0,0.0,NA1_4111205822,129.0,20.0,12.0,114.0,107.0,6.0,26.0,85.0,108.0,116.0,692.0,2982.0,241.0,4242.0,0.0,1617.0,992.0,717.0,474.0,2051.0,700,0.0,2.0,0.0,3236.0,314969.0,61052.0,22890.0,225824.0,227178.0,49672.0,275761.0,332030.0,73268.0,900310.0,827.0,3264.0,1955.0,4945.0,5339.0,1926.0,2928.0,4672.0,5159.0,2051.0,5446.0,6277.0,2790.0,5691.0,4732.0,5110.0,4012.0,4624.0,5750.0,5157.0,8.0,4.0,135.0,76.0,0.0,420.0,0.0,163.0,280.0,0.0,0.0,0.0,0.0,12.0,10.0,11.0,8.0,8.0,3.0,27.0,15.0,12.0,43.0,0.0,200.0,5783.0,6098.0,4550.0,7991.0,6263.0,5639.0,4264.0,6467.0,7220.0,5447.0,1.0,
0.0,4.0,5.0,3.0,1.0,2.0,0.0,13.0,1.0,1.0,4.0,0.0,2.0,1.0,2.0,950.0,1253.0,238.0,405.0,97.0,215.0,500.0,664.0,1266.0,1091.0,4.0,2.0,5.0,6.0,5.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,1876,1637464547705,4111007997,CLASSIC,teambuilder-match-4111007997,1637462671425,MATCHED_GAME,11.23.409.111,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,,0.0,2.0,0.0,73.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,5.0,12.0,9.0,9.0,7.0,7.0,9.0,10.0,8.0,10.0,9.0,10.0,3033.0,1983.0,1413.0,186.0,0.0,43.0,4672.0,3796.0,2937.0,156.0,NA1_4111007997,13.0,6.0,6.0,80.0,82.0,109.0,22.0,92.0,79.0,100.0,38.0,957.0,1019.0,3276.0,5365.0,2215.0,661.0,295.0,584.0,12769.0,700,0.0,2.0,0.0,57269.0,75545.0,54371.0,3237.0,28901.0,39654.0,47311.0,324860.0,53368.0,66090.0,900213.0,3163.0,3050.0,2690.0,3538.0,5365.0,2258.0,5553.0,4092.0,4422.0,13307.0,4760.0,6088.0,4113.0,4435.0,4577.0,4710.0,6685.0,4689.0,6076.0,10476.0,10.0,4.0,90.0,110.0,258.0,76.0,0.0,0.0,220.0,0.0,899.0,381.0,0.0,5.0,144.0,23.0,10.0,10.0,9.0,23.0,14.0,8.0,8.0,1.0,200.0,5295.0,5971.0,3831.0,3949.0,5504.0,6628.0,4597.0,6608.0,5336.0,6160.0,,
1.0,4.0,0.0,1.0,2.0,3.0,5.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,,69.0,660.0,1136.0,31.0,1103.0,904.0,270.0,1817.0,1292.0,243.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,0.0,1.0,2219,1637434032864,4110492785,CLASSIC,teambuilder-match-4110492785,1637431813688,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,4.0,62.0,0.0,8.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,10.0,8.0,10.0,10.0,9.0,8.0,10.0,9.0,11.0,9.0,0.0,2422.0,1759.0,3370.0,156.0,3598.0,822.0,2496.0,995.0,367.0,NA1_4110492785,7.0,13.0,54.0,92.0,119.0,19.0,76.0,12.0,117.0,122.0,3953.0,437.0,2479.0,873.0,5224.0,409.0,5406.0,353.0,4989.0,4435.0,440,1.0,,1.0,298427.0,156139.0,78424.0,152309.0,17312.0,39879.0,15589.0,60580.0,43673.0,49051.0,900307.0,4547.0,3129.0,4399.0,4292.0,5380.0,4007.0,6700.0,3044.0,6135.0,4803.0,6294.0,4185.0,4736.0,5266.0,5428.0,4139.0,5830.0,4462.0,6132.0,5493.0,7.0,5.0,593.0,270.0,160.0,48.0,0.0,0.0,472.0,194.0,150.0,0.0,1.0,14.0,21.0,116.0,8.0,15.0,33.0,7.0,5.0,14.0,58.0,0.0,200.0,6369.0,4461.0,6322.0,6368.0,5368.0,4511.0,6710.0,5206.0,7333.0,5940.0,,
0.0,3.0,6.0,5.0,4.0,4.0,4.0,3.0,5.0,1.0,2.0,1.0,2.0,0.0,,370.0,1266.0,355.0,771.0,281.0,373.0,769.0,446.0,251.0,865.0,9.0,4.0,4.0,4.0,3.0,1.0,5.0,1.0,2.0,3.0,4.0,3.0,1.0,0.0,3.0,2.0,2778,1637474819336,4111357120,CLASSIC,teambuilder-match-4111357120,1637472040563,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,0.0,4.0,84.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,5.0,2.0,13.0,2.0,3.0,1.0,9.0,8.0,10.0,10.0,9.0,8.0,11.0,9.0,9.0,7.0,5956.0,2103.0,6983.0,401.0,3455.0,2087.0,39.0,329.0,4835.0,251.0,NA1_4111357120,69.0,20.0,6.0,68.0,114.0,26.0,108.0,1.0,63.0,62.0,2043.0,2200.0,75.0,4944.0,9860.0,1306.0,11386.0,3894.0,989.0,4427.0,400,0.0,2.0,0.0,250300.0,51841.0,182304.0,39810.0,0.0,29637.0,150861.0,71347.0,71244.0,13445.0,900295.0,8393.0,4903.0,7420.0,5813.0,13315.0,3393.0,12923.0,4748.0,6018.0,4691.0,5545.0,4391.0,5865.0,4546.0,7071.0,4223.0,10012.0,6071.0,4791.0,3865.0,8.0,8.0,394.0,600.0,361.0,468.0,0.0,0.0,1497.0,525.0,192.0,12.0,0.0,145.0,31.0,4.0,6.0,9.0,24.0,12.0,7.0,12.0,14.0,0.0,100.0,6093.0,4421.0,6247.0,6121.0,5629.0,4527.0,8387.0,5747.0,5518.0,3818.0,,1.0
