airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,airdragon_team200,riftherald_team200,chemtechdragon_team200,waterdragon_team200
0.0,0.0,2.0,0.0,2.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,921.0,228.0,782.0,632.0,402.0,49.0,267.0,1133.0,591.0,832.0,5.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1573,1637440946884,4110526429,CLASSIC,teambuilder-match-4110526429,1637439373495,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4.0,0.0,0.0,61.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,7.0,6.0,7.0,7.0,6.0,7.0,8.0,8.0,8.0,6.0,136.0,2083.0,0.0,2178.0,56.0,3057.0,258.0,2856.0,2319.0,2377.0,NA1_4110526429,54.0,8.0,5.0,65.0,48.0,16.0,65.0,5.0,70.0,48.0,5573.0,570.0,3506.0,286.0,2889.0,408.0,4308.0,174.0,368.0,2262.0,420,0.0,0.0,76971.0,65059.0,154677.0,85503.0,19796.0,8325.0,49918.0,171260.0,28605.0,66327.0,10.0,600157.0,5709.0,2836.0,3899.0,2465.0,2969.0,3526.0,4566.0,3130.0,2879.0,5465.0,3146.0,2553.0,3682.0,3502.0,3777.0,3459.0,4117.0,3968.0,3506.0,2882.0,0.0,0.0,0.0,182.0,392.0,0.0,24.0,60.0,0.0,100.0,192.0,825.0,3.0,4.0,4.0,1.0,3.0,4.0,6.0,3.0,2.0,2.0,2.0,0.0,200.0,3882.0,2931.0,3305.0,4031.0,3049.0,3325.0,4854.0,4267.0,4263.0,2513.0,1.0,,,,
0.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,112.0,825.0,2207.0,190.0,700.0,89.0,-177.0,33.0,1216.0,989.0,1.0,0.0,1.0,2.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2142,1637400681012,4110197727,CLASSIC,teambuilder-match-4110197727,1637398538522,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,59.0,0.0,4.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,8.0,6.0,7.0,8.0,7.0,5.0,6.0,8.0,8.0,7.0,2117.0,687.0,1505.0,1084.0,53.0,749.0,2962.0,115.0,1545.0,0.0,NA1_4110197727,63.0,5.0,7.0,66.0,65.0,1.0,39.0,7.0,41.0,82.0,877.0,484.0,230.0,3626.0,1670.0,367.0,646.0,2276.0,539.0,1883.0,420,1.0,0.0,32104.0,13985.0,147228.0,25401.0,22211.0,39634.0,30848.0,69342.0,7926.0,51440.0,10.0,600165.0,3306.0,1201.0,1806.0,4711.0,1724.0,1117.0,3608.0,2555.0,2536.0,1883.0,3342.0,3599.0,3432.0,4415.0,2800.0,2364.0,2723.0,4648.0,2471.0,3989.0,0.0,0.0,312.0,30.0,70.0,0.0,0.0,0.0,0.0,164.0,451.0,0.0,0.0,3.0,4.0,2.0,1.0,3.0,4.0,3.0,0.0,2.0,14.0,0.0,200.0,4553.0,2958.0,3436.0,4581.0,3611.0,2060.0,3062.0,4293.0,4158.0,3637.0,,,,1.0,
0.0,0.0,6.0,3.0,1.0,6.0,2.0,0.0,7.0,4.0,3.0,0.0,0.0,45.0,673.0,631.0,-108.0,160.0,1407.0,284.0,608.0,80.0,216.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1919,1637397024222,4110221788,CLASSIC,teambuilder-match-4110221788,1637395104419,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,5.0,4.0,3.0,5.0,1.0,8.0,6.0,8.0,7.0,6.0,7.0,8.0,7.0,8.0,7.0,0.0,1673.0,355.0,3050.0,0.0,5243.0,2869.0,5129.0,434.0,253.0,NA1_4110221788,65.0,4.0,1.0,56.0,54.0,16.0,60.0,4.0,55.0,62.0,3068.0,913.0,2394.0,770.0,3021.0,824.0,481.0,120.0,5938.0,2058.0,420,0.0,0.0,8391.0,2246.0,103092.0,16613.0,2542.0,6573.0,39079.0,51257.0,41012.0,3797.0,10.0,600183.0,3068.0,2587.0,2893.0,3900.0,3768.0,6335.0,3501.0,5373.0,6598.0,2312.0,4120.0,2998.0,3946.0,3832.0,4135.0,5092.0,4159.0,4368.0,4810.0,3411.0,0.0,0.0,0.0,0.0,144.0,79.0,747.0,268.0,150.0,123.0,226.0,0.0,5.0,5.0,4.0,2.0,1.0,3.0,7.0,2.0,2.0,3.0,3.0,0.0,200.0,4533.0,2619.0,4311.0,3884.0,3136.0,3869.0,4197.0,3738.0,4607.0,3388.0,,,,,
0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1124.0,451.0,541.0,510.0,723.0,336.0,595.0,2099.0,503.0,876.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1620,1637394634540,4110147623,CLASSIC,teambuilder-match-4110147623,1637393014006,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,39.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,8.0,5.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,6.0,2203.0,1415.0,2095.0,0.0,69.0,978.0,3812.0,4795.0,232.0,0.0,NA1_4110147623,81.0,16.0,1.0,67.0,76.0,14.0,74.0,16.0,65.0,50.0,444.0,286.0,143.0,2883.0,3565.0,335.0,346.0,908.0,1965.0,2215.0,420,0.0,0.0,19618.0,71542.0,97456.0,37983.0,26851.0,80650.0,21898.0,143774.0,34281.0,8390.0,10.0,600140.0,2647.0,1909.0,2280.0,2883.0,3634.0,1524.0,4158.0,5992.0,2250.0,2491.0,3624.0,2161.0,3016.0,3130.0,3798.0,3011.0,3530.0,4074.0,3343.0,3226.0,0.0,0.0,0.0,208.0,42.0,0.0,0.0,210.0,0.0,287.0,52.0,275.0,2.0,2.0,4.0,21.0,12.0,1.0,5.0,3.0,2.0,4.0,3.0,0.0,200.0,4711.0,2372.0,3139.0,3998.0,3130.0,3178.0,4469.0,3897.0,4005.0,2820.0,,1.0,,,
0.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,901.0,149.0,1347.0,139.0,457.0,252.0,179.0,543.0,508.0,246.0,3.0,1.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2073,1637356098339,4109512008,CLASSIC,teambuilder-match-4109512008,1637354024815,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,4.0,6.0,6.0,7.0,8.0,8.0,5.0,9.0,6.0,8.0,6.0,797.0,874.0,465.0,949.0,182.0,496.0,366.0,636.0,3652.0,368.0,NA1_4109512008,72.0,12.0,4.0,69.0,79.0,3.0,78.0,11.0,83.0,60.0,2882.0,571.0,1251.0,90.0,3559.0,436.0,4028.0,2200.0,92.0,3720.0,420,0.0,0.0,0.0,77218.0,98003.0,17343.0,50508.0,20842.0,29021.0,67212.0,62425.0,96413.0,10.0,600159.0,3680.0,1665.0,1934.0,1039.0,3742.0,1057.0,4395.0,2884.0,4000.0,4088.0,3376.0,2824.0,3347.0,3714.0,3032.0,2477.0,4029.0,3168.0,3538.0,4071.0,0.0,0.0,0.0,220.0,218.0,0.0,0.0,124.0,0.0,48.0,255.0,0.0,5.0,3.0,2.0,1.0,3.0,3.0,7.0,3.0,2.0,4.0,4.0,0.0,100.0,3110.0,2419.0,3706.0,4745.0,4336.0,2004.0,5317.0,2955.0,4319.0,3044.0,,,,,
0.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,5.0,0.0,0.0,592.0,694.0,85.0,1042.0,552.0,962.0,262.0,946.0,481.0,248.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1511,1637353453835,4109458686,CLASSIC,teambuilder-match-4109458686,1637351942151,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,5.0,4.0,0.0,8.0,8.0,7.0,8.0,6.0,6.0,6.0,7.0,9.0,6.0,380.0,3234.0,194.0,3132.0,103.0,2459.0,57.0,0.0,158.0,1372.0,NA1_4109458686,65.0,73.0,5.0,75.0,71.0,6.0,52.0,1.0,73.0,4.0,1584.0,1056.0,1120.0,93.0,6274.0,764.0,2666.0,2571.0,3981.0,472.0,420,1.0,0.0,7496.0,48889.0,94992.0,80761.0,16084.0,70776.0,10567.0,87505.0,24904.0,1585.0,10.0,600157.0,1965.0,4290.0,1339.0,3526.0,6377.0,3525.0,2723.0,3213.0,4233.0,1949.0,3052.0,3579.0,4070.0,3212.0,4402.0,3127.0,3137.0,4146.0,4821.0,2498.0,0.0,0.0,0.0,0.0,24.0,300.0,0.0,302.0,0.0,642.0,94.0,104.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,1.0,100.0,4370.0,4793.0,3622.0,4196.0,2927.0,3113.0,3142.0,3686.0,5094.0,2743.0,,,,,
0.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1208.0,431.0,1327.0,1875.0,898.0,490.0,1215.0,312.0,931.0,177.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2021,1637295493294,4108853122,CLASSIC,teambuilder-match-4108853122,1637293472064,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,3.0,8.0,5.0,6.0,7.0,8.0,6.0,8.0,6.0,8.0,6.0,0.0,2587.0,0.0,461.0,3714.0,1007.0,1252.0,0.0,2511.0,1266.0,NA1_4108853122,65.0,9.0,64.0,4.0,51.0,1.0,54.0,1.0,77.0,53.0,2540.0,477.0,3067.0,1060.0,813.0,509.0,867.0,1992.0,324.0,3505.0,420,0.0,0.0,32342.0,79808.0,7035.0,131217.0,92447.0,60877.0,266004.0,105798.0,16562.0,0.0,10.0,600174.0,2976.0,3285.0,3557.0,1538.0,4694.0,1717.0,2120.0,2184.0,2835.0,4903.0,2758.0,2831.0,3877.0,3925.0,3153.0,2290.0,3415.0,3012.0,3056.0,3677.0,0.0,0.0,436.0,220.0,490.0,16.0,167.0,200.0,0.0,192.0,0.0,131.0,2.0,3.0,71.0,3.0,3.0,2.0,4.0,5.0,0.0,3.0,3.0,1.0,200.0,4248.0,2336.0,2803.0,3243.0,4412.0,2624.0,4179.0,2873.0,4069.0,3071.0,,,,,
0.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,732.0,98.0,1564.0,615.0,345.0,362.0,1117.0,1089.0,434.0,367.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2563,1637555606928,4112409482,CLASSIC,teambuilder-match-4112409482,1637553043105,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,56.0,0.0,0.0,0.0,0.0,44.0,4.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,3.0,0.0,2.0,3.0,0.0,8.0,6.0,7.0,7.0,6.0,5.0,8.0,6.0,7.0,6.0,1027.0,0.0,623.0,2801.0,220.0,904.0,0.0,106.0,2485.0,144.0,NA1_4112409482,54.0,15.0,7.0,55.0,50.0,15.0,68.0,7.0,47.0,69.0,584.0,1467.0,1864.0,898.0,3553.0,753.0,3792.0,2409.0,1202.0,2990.0,440,1.0,0.0,19337.0,38558.0,118639.0,182464.0,23923.0,24521.0,22477.0,41613.0,93729.0,3501.0,10.0,600161.0,1651.0,1611.0,2551.0,3872.0,3773.0,1772.0,3792.0,2703.0,4035.0,3135.0,3392.0,2148.0,3564.0,3875.0,3295.0,3112.0,3442.0,3789.0,3759.0,2867.0,0.0,0.0,40.0,144.0,64.0,171.0,0.0,114.0,0.0,187.0,348.0,0.0,0.0,4.0,4.0,1.0,3.0,3.0,4.0,3.0,0.0,2.0,2.0,0.0,100.0,4145.0,2488.0,3807.0,3835.0,2543.0,2322.0,4584.0,2952.0,3384.0,2777.0,,,,,
0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,585.0,1378.0,368.0,1098.0,595.0,662.0,809.0,1647.0,95.0,1140.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1899,1637552689309,4112411350,CLASSIC,teambuilder-match-4112411350,1637550789285,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,8.0,9.0,7.0,6.0,8.0,6.0,5.0,7.0,8.0,6.0,831.0,1286.0,1064.0,151.0,1302.0,1750.0,274.0,914.0,699.0,209.0,NA1_4112411350,52.0,73.0,13.0,67.0,83.0,16.0,10.0,5.0,68.0,64.0,1303.0,60.0,77.0,4134.0,1451.0,598.0,587.0,198.0,4436.0,3815.0,700,0.0,0.0,85770.0,53796.0,239346.0,14812.0,11690.0,63606.0,17208.0,224762.0,39485.0,1421.0,10.0,600177.0,2236.0,1346.0,1354.0,4286.0,3685.0,2639.0,1242.0,1112.0,5300.0,4024.0,2735.0,3613.0,3193.0,3773.0,3620.0,2677.0,2209.0,3697.0,4185.0,3165.0,0.0,0.0,101.0,0.0,212.0,0.0,931.0,289.0,380.0,0.0,164.0,0.0,3.0,33.0,3.0,2.0,2.0,2.0,5.0,5.0,1.0,4.0,4.0,0.0,200.0,4314.0,5595.0,3515.0,3148.0,4768.0,2876.0,2115.0,3617.0,4990.0,3110.0,1.0,,,,
0.0,0.0,1.0,0.0,1.0,5.0,1.0,5.0,0.0,3.0,3.0,0.0,0.0,479.0,169.0,869.0,939.0,428.0,339.0,1194.0,2641.0,685.0,1430.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1703,1637545067013,4112218618,CLASSIC,teambuilder-match-4112218618,1637543363753,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,64.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,4.0,1.0,3.0,8.0,8.0,7.0,7.0,7.0,5.0,6.0,7.0,8.0,7.0,0.0,2054.0,1743.0,2647.0,237.0,436.0,76.0,561.0,2421.0,175.0,NA1_4112218618,73.0,87.0,7.0,61.0,64.0,9.0,4.0,0.0,65.0,78.0,1115.0,475.0,760.0,1368.0,4140.0,455.0,2333.0,1300.0,650.0,5710.0,400,0.0,0.0,0.0,101196.0,22954.0,59166.0,44266.0,9249.0,28779.0,213178.0,21503.0,27695.0,10.0,600214.0,1165.0,2530.0,2523.0,4103.0,4378.0,1077.0,2410.0,1885.0,3138.0,5885.0,3129.0,3819.0,3979.0,3544.0,3928.0,1989.0,2994.0,4666.0,3310.0,4130.0,0.0,0.0,50.0,0.0,20.0,87.0,0.0,186.0,0.0,24.0,66.0,0.0,0.0,1.0,3.0,28.0,3.0,12.0,4.0,6.0,3.0,4.0,3.0,0.0,100.0,4309.0,4712.0,3817.0,3764.0,3456.0,2084.0,2819.0,3465.0,4394.0,3370.0,,1.0,,,
0.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,270.0,472.0,364.0,827.0,1435.0,865.0,190.0,921.0,635.0,316.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1813,1637470812940,4111346283,CLASSIC,teambuilder-match-4111346283,1637468999104,MATCHED_GAME,11.23.409.111,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,2.0,5.0,5.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,1230.0,591.0,0.0,365.0,1309.0,102.0,1032.0,275.0,989.0,292.0,NA1_4111346283,4.0,10.0,0.0,86.0,89.0,69.0,52.0,80.0,84.0,4.0,376.0,837.0,800.0,5200.0,330.0,3469.0,212.0,4328.0,0.0,1504.0,700,1.0,0.0,28106.0,69737.0,170501.0,4987.0,13014.0,1785.0,65792.0,9452.0,31951.0,133900.0,10.0,600204.0,1606.0,1726.0,800.0,5565.0,1639.0,4337.0,1244.0,4604.0,1071.0,1867.0,2820.0,3247.0,3379.0,3827.0,4380.0,4740.0,3040.0,4271.0,3410.0,3431.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,765.0,0.0,0.0,82.0,70.0,0.0,6.0,2.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,3.0,1.0,100.0,2373.0,2125.0,3972.0,4639.0,4936.0,3637.0,4613.0,3691.0,5011.0,2875.0,,,,,
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,512.0,208.0,292.0,289.0,804.0,101.0,525.0,192.0,73.0,709.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2596,1637468245298,4111226477,CLASSIC,teambuilder-match-4111226477,1637465648764,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,8.0,6.0,8.0,7.0,6.0,6.0,8.0,6.0,7.0,2019.0,616.0,0.0,43.0,126.0,554.0,0.0,2521.0,247.0,96.0,NA1_4111226477,63.0,78.0,81.0,83.0,6.0,13.0,76.0,91.0,17.0,1.0,1023.0,1814.0,2140.0,1826.0,729.0,231.0,1365.0,493.0,56.0,739.0,700,0.0,0.0,6837.0,186158.0,4428.0,74287.0,56627.0,21279.0,19124.0,180392.0,63758.0,146367.0,10.0,600228.0,3042.0,2431.0,2140.0,1888.0,855.0,820.0,1365.0,3146.0,303.0,1000.0,2962.0,3283.0,3367.0,3654.0,3179.0,2476.0,3050.0,3617.0,2073.0,3559.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,34.0,0.0,131.0,0.0,164.0,3.0,1.0,4.0,3.0,4.0,1.0,3.0,7.0,2.0,3.0,3.0,0.0,100.0,4658.0,4615.0,2949.0,4679.0,3289.0,2866.0,2832.0,4765.0,2817.0,3545.0,1.0,,,,
1.0,0.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1149.0,472.0,157.0,149.0,536.0,423.0,823.0,508.0,323.0,632.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1561,1637560689080,4112587154,CLASSIC,teambuilder-match-4112587154,1637559127290,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,8.0,5.0,6.0,8.0,7.0,5.0,7.0,6.0,7.0,6.0,0.0,1888.0,258.0,2066.0,0.0,699.0,678.0,156.0,1046.0,632.0,NA1_4112587154,78.0,4.0,0.0,64.0,75.0,12.0,32.0,0.0,56.0,58.0,3274.0,360.0,858.0,315.0,3432.0,225.0,1567.0,1650.0,771.0,2013.0,400,0.0,0.0,28955.0,41865.0,175215.0,60883.0,4106.0,14700.0,52765.0,72640.0,17015.0,66405.0,10.0,600171.0,3580.0,2469.0,1213.0,2382.0,3432.0,1181.0,2570.0,1848.0,2284.0,2645.0,4004.0,2322.0,3232.0,3139.0,4191.0,2848.0,2598.0,3108.0,2998.0,3052.0,0.0,0.0,306.0,220.0,96.0,0.0,0.0,256.0,324.0,42.0,467.0,0.0,1.0,3.0,71.0,2.0,3.0,4.0,4.0,29.0,3.0,2.0,2.0,0.0,100.0,4625.0,1971.0,2890.0,4299.0,3776.0,2321.0,3809.0,3168.0,4001.0,2670.0,,,,,
0.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,1004.0,424.0,1548.0,99.0,838.0,211.0,1095.0,1210.0,828.0,131.0,0.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1712,1637544261847,4112246118,CLASSIC,teambuilder-match-4112246118,1637542549726,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,68.0,4.0,0.0,0.0,3.0,1.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,9.0,6.0,7.0,8.0,6.0,5.0,7.0,7.0,8.0,6.0,2412.0,774.0,353.0,2740.0,190.0,297.0,629.0,1257.0,189.0,827.0,NA1_4112246118,63.0,2.0,6.0,63.0,61.0,11.0,53.0,2.0,47.0,73.0,1343.0,120.0,2472.0,475.0,2531.0,528.0,2097.0,516.0,3276.0,4363.0,400,0.0,0.0,10375.0,31740.0,127246.0,67494.0,27709.0,63644.0,52791.0,71870.0,10242.0,6209.0,10.0,600204.0,3756.0,939.0,2970.0,3326.0,3002.0,877.0,2882.0,2064.0,3602.0,5191.0,4179.0,2324.0,4648.0,3230.0,3538.0,2261.0,2820.0,3920.0,3638.0,3981.0,0.0,0.0,0.0,44.0,145.0,110.0,280.0,52.0,154.0,289.0,136.0,0.0,0.0,3.0,4.0,0.0,2.0,3.0,3.0,4.0,3.0,5.0,1.0,0.0,100.0,5155.0,2714.0,3578.0,4505.0,3158.0,2344.0,3535.0,4014.0,4283.0,3046.0,,,,,
