assistsplayer_10,assistsplayer_2,assistsplayer_6,assistsplayer_7,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_8,assistsplayer_9,assistsplayer_1,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_0,killsplayer_7,killsplayer_8,killsplayer_9,killsplayer_10,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team100,chemtechdragon_team100,earthdragon_team100,riftherald_team300,baron_team100,earthdragon_team200,ward_player_0,chemtechdragon_team200,riftherald_team200,inhibs_lost_team100,airdragon_team200,hextechdragon_team100,baron_team200,waterdragon_team200
2.0,4.0,1.0,0.0,1.0,4.0,2.0,1.0,3.0,1.0,331.0,276.0,764.0,937.0,649.0,617.0,788.0,908.0,229.0,683.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1549,1637200239241,4107296804,CLASSIC,teambuilder-match-4107296804,1637198690051,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,55.0,0.0,4.0,0.0,0.0,60.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,8.0,6.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,6.0,2023.0,870.0,89.0,114.0,2840.0,0.0,1488.0,2391.0,0.0,158.0,NA1_4107296804,63.0,17.0,5.0,74.0,76.0,13.0,48.0,3.0,55.0,72.0,1937.0,656.0,3290.0,1701.0,521.0,1211.0,2269.0,181.0,747.0,1377.0,400,0.0,144051.0,62265.0,259208.0,27525.0,108157.0,5781.0,8396.0,113610.0,24828.0,16791.0,600176.0,4229.0,1637.0,3748.0,2136.0,3537.0,1321.0,4691.0,2668.0,815.0,1536.0,3631.0,2526.0,4339.0,3952.0,4329.0,2117.0,2873.0,4068.0,3169.0,3258.0,1.0,8.0,268.0,110.0,368.0,320.0,175.0,110.0,933.0,96.0,68.0,0.0,11.0,21.0,3.0,4.0,12.0,8.0,7.0,1.0,6.0,4.0,1.0,100.0,5003.0,2582.0,3439.0,4920.0,3638.0,2692.0,3914.0,3493.0,3948.0,3111.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,,,1.0,,
1.0,2.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,315.0,600.0,270.0,674.0,345.0,746.0,377.0,910.0,1302.0,731.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,2084,1637471968774,4111309302,CLASSIC,teambuilder-match-4111309302,1637469884129,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,20.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,4.0,1.0,1.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0,3449.0,2381.0,267.0,174.0,1144.0,0.0,1411.0,1014.0,0.0,135.0,NA1_4111309302,61.0,69.0,68.0,13.0,12.0,41.0,3.0,71.0,14.0,73.0,584.0,609.0,2131.0,1744.0,231.0,2671.0,1556.0,3560.0,2983.0,3739.0,700,1.0,134545.0,111693.0,40415.0,171488.0,32178.0,2973.0,45958.0,155867.0,113544.0,43435.0,600147.0,4033.0,2990.0,2530.0,2135.0,1614.0,3481.0,2967.0,4574.0,3270.0,3875.0,2940.0,3375.0,3320.0,3749.0,2220.0,3471.0,2852.0,3785.0,4777.0,3306.0,11.0,5.0,0.0,0.0,131.0,216.0,238.0,809.0,0.0,0.0,287.0,0.0,10.0,15.0,15.0,2.0,40.0,12.0,119.0,5.0,5.0,12.0,1.0,200.0,3938.0,3167.0,4148.0,3533.0,2407.0,3077.0,2434.0,4717.0,4623.0,4565.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,,1.0,2.0,1.0,2.0,1.0,
0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,235.0,615.0,344.0,282.0,799.0,917.0,525.0,1204.0,-212.0,927.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1567,1637468407497,4111320005,CLASSIC,teambuilder-match-4111320005,1637466840083,MATCHED_GAME,11.23.409.111,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,68.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,7.0,8.0,6.0,8.0,8.0,6.0,8.0,8.0,7.0,948.0,198.0,100.0,0.0,1138.0,1079.0,1101.0,1706.0,1213.0,183.0,NA1_4111320005,2.0,89.0,60.0,74.0,6.0,76.0,5.0,90.0,6.0,64.0,246.0,2267.0,3624.0,827.0,159.0,183.0,314.0,1924.0,174.0,3211.0,700,0.0,70111.0,5154.0,81754.0,14735.0,155572.0,50883.0,50597.0,82260.0,65999.0,15722.0,600172.0,1194.0,2465.0,4254.0,827.0,1458.0,1347.0,1482.0,3630.0,1590.0,3395.0,2135.0,3965.0,3154.0,2957.0,3699.0,3047.0,2900.0,3944.0,3738.0,3052.0,10.0,1.0,0.0,0.0,529.0,0.0,161.0,85.0,66.0,0.0,202.0,0.0,23.0,9.0,7.0,25.0,2.0,12.0,29.0,8.0,8.0,10.0,0.0,200.0,2782.0,3546.0,4221.0,2895.0,4309.0,4397.0,2830.0,4784.0,4213.0,3908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,1.0,1.0
0.0,3.0,0.0,0.0,2.0,3.0,6.0,1.0,1.0,2.0,417.0,72.0,1038.0,279.0,433.0,238.0,329.0,116.0,256.0,178.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,1591,1637450147130,4110674848,CLASSIC,teambuilder-match-4110674848,1637448555435,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,5.0,7.0,9.0,7.0,6.0,9.0,6.0,8.0,6.0,1540.0,1250.0,344.0,2879.0,273.0,1905.0,830.0,77.0,1690.0,350.0,NA1_4110674848,44.0,1.0,12.0,73.0,75.0,4.0,74.0,0.0,61.0,63.0,49.0,298.0,2208.0,991.0,2290.0,433.0,4207.0,840.0,161.0,630.0,400,0.0,117573.0,57434.0,114116.0,156773.0,0.0,71605.0,28867.0,252896.0,14104.0,79623.0,600129.0,1590.0,1771.0,2764.0,3906.0,2661.0,2669.0,5217.0,987.0,1851.0,1255.0,2727.0,2722.0,4038.0,3764.0,4283.0,3618.0,3729.0,2891.0,2846.0,3303.0,2.0,4.0,0.0,222.0,210.0,36.0,97.0,331.0,180.0,70.0,0.0,275.0,6.0,16.0,8.0,5.0,23.0,28.0,8.0,2.0,11.0,8.0,0.0,100.0,4062.0,1953.0,3509.0,5071.0,3457.0,3065.0,5107.0,2942.0,4748.0,2741.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,,
0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,503.0,245.0,655.0,978.0,76.0,152.0,529.0,535.0,322.0,81.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1772,1637386345248,4109975353,CLASSIC,teambuilder-match-4109975353,1637384573240,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,8.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0,9.0,6.0,0.0,1618.0,657.0,601.0,428.0,1230.0,1142.0,2453.0,651.0,0.0,NA1_4109975353,64.0,3.0,2.0,60.0,82.0,15.0,7.0,71.0,62.0,51.0,3307.0,448.0,1020.0,4958.0,3137.0,1168.0,199.0,367.0,2898.0,2784.0,400,0.0,50990.0,37035.0,249487.0,859.0,107999.0,37490.0,8655.0,13574.0,24218.0,11495.0,600190.0,3307.0,2267.0,1920.0,5726.0,3565.0,2599.0,1383.0,3071.0,3928.0,2784.0,2828.0,2305.0,3345.0,3723.0,5151.0,3077.0,3279.0,3225.0,3422.0,2741.0,8.0,5.0,0.0,200.0,242.0,166.0,0.0,200.0,41.0,250.0,378.0,0.0,6.0,30.0,6.0,57.0,24.0,33.0,11.0,4.0,9.0,8.0,0.0,200.0,4408.0,2409.0,3174.0,4822.0,3422.0,3187.0,3708.0,4422.0,5185.0,2784.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,,,1.0,,1.0,,
3.0,3.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,249.0,240.0,349.0,463.0,1041.0,596.0,295.0,89.0,1209.0,237.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2123,1637277899573,4108225688,CLASSIC,teambuilder-match-4108225688,1637275776075,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,8.0,6.0,6.0,8.0,7.0,6.0,8.0,7.0,8.0,6.0,252.0,1118.0,694.0,4256.0,3278.0,0.0,521.0,622.0,3979.0,90.0,NA1_4108225688,64.0,0.0,0.0,60.0,48.0,15.0,56.0,1.0,51.0,77.0,4342.0,220.0,391.0,732.0,591.0,1329.0,1625.0,1912.0,1259.0,2584.0,400,0.0,0.0,41771.0,184377.0,19187.0,125497.0,30246.0,26025.0,190561.0,9632.0,10107.0,600123.0,4988.0,1338.0,1141.0,5062.0,4140.0,1375.0,2447.0,2620.0,5239.0,2788.0,3949.0,2465.0,2939.0,4343.0,3211.0,2481.0,3395.0,3479.0,3604.0,3487.0,8.0,9.0,394.0,0.0,56.0,72.0,270.0,46.0,300.0,86.0,0.0,113.0,14.0,23.0,7.0,8.0,11.0,37.0,8.0,27.0,12.0,9.0,0.0,200.0,4156.0,2842.0,2940.0,4937.0,3318.0,2498.0,4444.0,3409.0,4096.0,2767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,,1.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,1.0,1049.0,101.0,642.0,558.0,269.0,90.0,816.0,749.0,498.0,587.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,2013,1637275041895,4108230480,CLASSIC,teambuilder-match-4108230480,1637273028316,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,7.0,5.0,7.0,8.0,7.0,6.0,8.0,6.0,7.0,6.0,488.0,0.0,255.0,2203.0,0.0,1261.0,343.0,396.0,328.0,94.0,NA1_4108230480,54.0,3.0,4.0,56.0,79.0,15.0,83.0,2.0,56.0,56.0,2003.0,1133.0,1681.0,854.0,3182.0,674.0,3442.0,1794.0,2690.0,1283.0,400,0.0,16115.0,10435.0,101359.0,149736.0,7331.0,68988.0,39797.0,199341.0,39072.0,12219.0,600151.0,2763.0,1184.0,2090.0,3178.0,3182.0,2169.0,3949.0,2246.0,3693.0,1377.0,3174.0,2226.0,3717.0,3038.0,4794.0,2910.0,3816.0,3449.0,3123.0,2687.0,10.0,3.0,271.0,50.0,154.0,120.0,0.0,234.0,164.0,56.0,674.0,0.0,8.0,38.0,4.0,12.0,11.0,19.0,5.0,19.0,10.0,8.0,1.0,200.0,4038.0,2276.0,3557.0,4062.0,3321.0,2972.0,5017.0,3100.0,4022.0,2521.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,3.0,1.0,,2.0,
1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,580.0,571.0,368.0,828.0,848.0,711.0,615.0,1107.0,274.0,1487.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,1546,1637209047651,4107563756,CLASSIC,teambuilder-match-4107563756,1637207501633,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,8.0,6.0,8.0,8.0,7.0,6.0,7.0,8.0,8.0,7.0,414.0,478.0,0.0,1903.0,145.0,1283.0,0.0,65.0,1978.0,160.0,NA1_4107563756,65.0,15.0,3.0,47.0,75.0,5.0,49.0,2.0,63.0,85.0,2233.0,301.0,1977.0,499.0,4055.0,162.0,2640.0,1720.0,681.0,3633.0,400,0.0,35904.0,14367.0,199566.0,104799.0,317900.0,46996.0,21831.0,179632.0,6076.0,15725.0,600132.0,2859.0,848.0,2129.0,2743.0,4200.0,1577.0,2640.0,1835.0,2938.0,3793.0,3855.0,2171.0,3943.0,2723.0,3348.0,2311.0,2515.0,3932.0,3554.0,3812.0,6.0,3.0,211.0,68.0,152.0,340.0,0.0,132.0,0.0,50.0,278.0,0.0,7.0,15.0,4.0,8.0,7.0,15.0,4.0,4.0,6.0,8.0,0.0,200.0,4659.0,3037.0,4322.0,4507.0,3533.0,3074.0,3467.0,4200.0,4601.0,3219.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,2.0,,,
0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,520.0,1025.0,1276.0,445.0,1297.0,919.0,2289.0,1532.0,1295.0,671.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1716,1637207136225,4107447450,CLASSIC,teambuilder-match-4107447450,1637205419820,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,8.0,6.0,7.0,7.0,6.0,7.0,8.0,7.0,9.0,6.0,117.0,1809.0,0.0,634.0,109.0,2248.0,910.0,0.0,3617.0,50.0,NA1_4107447450,83.0,11.0,8.0,46.0,61.0,4.0,71.0,13.0,68.0,56.0,2657.0,792.0,1145.0,270.0,4670.0,341.0,1265.0,743.0,1111.0,5124.0,400,0.0,37986.0,5287.0,199998.0,8688.0,40633.0,96288.0,63039.0,99697.0,256873.0,26590.0,600228.0,2775.0,2602.0,1181.0,1015.0,4779.0,2590.0,2176.0,767.0,4965.0,5174.0,3095.0,2775.0,3311.0,2340.0,3597.0,3019.0,3389.0,3132.0,4145.0,3146.0,10.0,2.0,0.0,0.0,36.0,110.0,0.0,0.0,0.0,24.0,237.0,0.0,11.0,20.0,58.0,9.0,7.0,15.0,27.0,2.0,12.0,5.0,0.0,200.0,4674.0,2944.0,4059.0,3561.0,2705.0,3189.0,4855.0,4000.0,5435.0,2524.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,,,1.0,1.0
0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1231.0,872.0,663.0,698.0,176.0,504.0,630.0,274.0,980.0,41.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,1.0,1965,1637203713249,4107365858,CLASSIC,teambuilder-match-4107365858,1637201748014,MATCHED_GAME,11.23.409.111,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,6.0,8.0,6.0,3028.0,52.0,2258.0,105.0,518.0,2511.0,618.0,814.0,2896.0,375.0,NA1_4107365858,36.0,2.0,16.0,4.0,48.0,79.0,63.0,3.0,54.0,64.0,49.0,516.0,191.0,734.0,1997.0,228.0,1993.0,354.0,137.0,4348.0,400,2.0,75273.0,96645.0,21610.0,128043.0,167236.0,22433.0,29008.0,49850.0,72261.0,20123.0,600181.0,3077.0,610.0,2709.0,839.0,2515.0,2807.0,2814.0,1458.0,3170.0,4724.0,3606.0,3272.0,2938.0,3048.0,2926.0,4279.0,2880.0,2709.0,2885.0,3241.0,8.0,3.0,0.0,41.0,260.0,0.0,0.0,68.0,202.0,290.0,136.0,0.0,9.0,7.0,16.0,2.0,4.0,9.0,7.0,22.0,10.0,6.0,0.0,200.0,3352.0,3865.0,2831.0,3045.0,4229.0,4947.0,4198.0,2472.0,4279.0,2536.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,,,3.0,,,,
1.0,0.0,1.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,1661.0,171.0,112.0,250.0,104.0,317.0,1940.0,672.0,885.0,442.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1762,1637545218822,4112229052,CLASSIC,teambuilder-match-4112229052,1637543456609,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,7.0,6.0,5.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0,2310.0,0.0,128.0,3665.0,0.0,4053.0,2279.0,1453.0,3938.0,770.0,NA1_4112229052,54.0,17.0,4.0,59.0,45.0,23.0,69.0,2.0,59.0,61.0,401.0,821.0,1245.0,577.0,733.0,337.0,2388.0,408.0,55.0,1897.0,400,0.0,74768.0,2015.0,62951.0,13348.0,14571.0,5780.0,147635.0,334060.0,103688.0,0.0,600184.0,2711.0,1007.0,1445.0,4243.0,1086.0,4616.0,4668.0,2052.0,3994.0,2668.0,2561.0,2221.0,2362.0,2715.0,3329.0,3792.0,3615.0,3762.0,3776.0,3267.0,8.0,2.0,0.0,186.0,72.0,0.0,353.0,226.0,0.0,190.0,0.0,0.0,26.0,17.0,8.0,10.0,5.0,26.0,14.0,6.0,9.0,10.0,0.0,200.0,3658.0,2544.0,2108.0,4164.0,2849.0,3027.0,4360.0,3694.0,4490.0,2567.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,,,1.0
3.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,548.0,1562.0,522.0,148.0,228.0,365.0,679.0,644.0,359.0,1134.0,2.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1891,1637188142178,4107118963,CLASSIC,teambuilder-match-4107118963,1637186251020,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,8.0,6.0,6.0,7.0,6.0,5.0,9.0,6.0,8.0,7.0,678.0,4985.0,33.0,1364.0,0.0,2348.0,3309.0,462.0,1062.0,114.0,NA1_4107118963,73.0,6.0,0.0,51.0,59.0,2.0,80.0,1.0,63.0,61.0,1576.0,275.0,907.0,775.0,1403.0,543.0,359.0,493.0,832.0,3437.0,400,0.0,65498.0,64767.0,126870.0,32595.0,2114.0,49980.0,13742.0,203859.0,21171.0,0.0,600196.0,2255.0,5701.0,941.0,2269.0,1503.0,2892.0,3668.0,1219.0,1933.0,3552.0,3048.0,4877.0,2822.0,2778.0,2778.0,2215.0,3704.0,3194.0,3434.0,3509.0,5.0,9.0,0.0,440.0,0.0,130.0,100.0,0.0,0.0,264.0,38.0,0.0,23.0,37.0,9.0,18.0,9.0,34.0,9.0,4.0,6.0,9.0,0.0,100.0,4464.0,3138.0,3051.0,3667.0,2745.0,2153.0,5094.0,3021.0,4447.0,3832.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,,,2.0,,
6.0,4.0,0.0,2.0,1.0,2.0,6.0,0.0,1.0,0.0,1922.0,757.0,450.0,868.0,62.0,78.0,571.0,916.0,403.0,409.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,0.0,1.0,0.0,1725,1637267811226,4108118752,CLASSIC,teambuilder-match-4108118752,1637266086140,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,4.0,0.0,0.0,0.0,68.0,0.0,0.0,2.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,8.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,498.0,1220.0,431.0,1638.0,0.0,1086.0,114.0,902.0,3069.0,126.0,NA1_4108118752,68.0,11.0,2.0,62.0,62.0,10.0,46.0,0.0,59.0,62.0,1873.0,562.0,1818.0,684.0,6711.0,512.0,1437.0,335.0,974.0,3070.0,420,1.0,63972.0,61831.0,73571.0,18563.0,42545.0,15884.0,20775.0,105143.0,228648.0,9348.0,600184.0,2443.0,1951.0,2442.0,2652.0,6963.0,1948.0,1579.0,1345.0,4044.0,3224.0,3447.0,2927.0,3525.0,3488.0,5362.0,3153.0,2831.0,3291.0,3398.0,3709.0,4.0,9.0,72.0,168.0,192.0,329.0,252.0,350.0,27.0,108.0,0.0,28.0,4.0,23.0,4.0,8.0,8.0,22.0,8.0,5.0,8.0,8.0,1.0,100.0,4763.0,2544.0,3745.0,3836.0,3611.0,2921.0,3393.0,3598.0,3425.0,3192.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,
0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,1215.0,127.0,420.0,788.0,158.0,220.0,888.0,405.0,1150.0,558.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1624,1637553017381,4112422965,CLASSIC,teambuilder-match-4112422965,1637551392784,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,7.0,8.0,7.0,8.0,5.0,5.0,7.0,6.0,6.0,6.0,1755.0,1441.0,551.0,2090.0,138.0,458.0,2658.0,877.0,318.0,2873.0,NA1_4112422965,56.0,73.0,7.0,60.0,44.0,4.0,51.0,0.0,64.0,5.0,457.0,794.0,0.0,710.0,3093.0,172.0,734.0,459.0,2654.0,389.0,700,0.0,35221.0,61096.0,180392.0,343350.0,18168.0,10126.0,181788.0,50404.0,19900.0,83969.0,600193.0,2212.0,2388.0,691.0,2801.0,3266.0,766.0,3393.0,1565.0,3255.0,3749.0,3085.0,3252.0,3100.0,3263.0,2758.0,1940.0,2563.0,2355.0,4500.0,3318.0,7.0,2.0,0.0,152.0,140.0,0.0,34.0,135.0,0.0,228.0,283.0,486.0,10.0,6.0,3.0,8.0,57.0,190.0,8.0,26.0,9.0,2.0,0.0,200.0,3918.0,4823.0,3324.0,4512.0,2334.0,1973.0,3834.0,2568.0,3178.0,2567.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,1.0,
