airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,riftherald_team200,airdragon_team200,chemtechdragon_team200
0.0,1.0,5.0,2.0,0.0,2.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,1281.0,1029.0,881.0,1874.0,1422.0,1455.0,120.0,36.0,153.0,124.0,3.0,3.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1976,1637301948214,4109002505,CLASSIC,teambuilder-match-4109002505,1637299972183,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,7.0,5.0,7.0,8.0,7.0,6.0,8.0,7.0,7.0,6.0,2373.0,1348.0,0.0,387.0,0.0,1382.0,610.0,366.0,3285.0,213.0,NA1_4109002505,44.0,8.0,3.0,55.0,77.0,16.0,59.0,7.0,33.0,36.0,466.0,891.0,1262.0,5076.0,4535.0,856.0,3874.0,2860.0,1293.0,3000.0,400,0.0,0.0,68844.0,21442.0,85427.0,32685.0,96498.0,54616.0,57579.0,134112.0,12917.0,32999.0,10.0,600222.0,3437.0,2239.0,1285.0,5796.0,4916.0,2583.0,4485.0,3438.0,5049.0,3213.0,3031.0,3104.0,2881.0,3644.0,4872.0,4070.0,3845.0,3937.0,3798.0,3069.0,0.0,0.0,597.0,0.0,23.0,332.0,381.0,345.0,0.0,212.0,470.0,0.0,0.0,2.0,6.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,0.0,,200.0,3937.0,2375.0,3422.0,4719.0,3573.0,2890.0,4942.0,3876.0,3663.0,2557.0,,1.0,,
0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1647.0,440.0,451.0,648.0,1696.0,457.0,82.0,333.0,618.0,1520.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1871,1637281984805,4108275198,CLASSIC,teambuilder-match-4108275198,1637280113287,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,9.0,5.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,0.0,1427.0,90.0,1776.0,210.0,1941.0,348.0,425.0,1391.0,54.0,NA1_4108275198,81.0,1.0,8.0,11.0,56.0,68.0,55.0,3.0,58.0,80.0,3290.0,808.0,416.0,568.0,3717.0,1123.0,1564.0,122.0,890.0,4007.0,400,0.0,0.0,33391.0,3237.0,109449.0,18994.0,15391.0,34055.0,24441.0,151253.0,73457.0,7795.0,10.0,600156.0,3290.0,2235.0,507.0,2439.0,3927.0,3614.0,2167.0,607.0,2489.0,4061.0,4047.0,2375.0,3026.0,3473.0,3796.0,3727.0,2707.0,3593.0,2848.0,3795.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,548.0,254.0,60.0,208.0,0.0,0.0,3.0,5.0,3.0,5.0,2.0,8.0,5.0,2.0,5.0,3.0,1.0,,100.0,5302.0,2398.0,2965.0,2536.0,3600.0,4372.0,4010.0,3202.0,3908.0,3430.0,,,,
0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0,3.0,0.0,0.0,829.0,572.0,929.0,1347.0,2174.0,268.0,108.0,1789.0,557.0,609.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2426,1637220267523,4107762285,CLASSIC,teambuilder-match-4107762285,1637217840698,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,48.0,0.0,4.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,4.0,2.0,8.0,5.0,7.0,9.0,7.0,6.0,8.0,7.0,8.0,7.0,3032.0,2000.0,927.0,1897.0,102.0,931.0,0.0,343.0,3254.0,112.0,NA1_4107762285,71.0,4.0,1.0,56.0,67.0,6.0,53.0,12.0,55.0,72.0,1018.0,531.0,1486.0,829.0,2430.0,269.0,2189.0,2851.0,410.0,3439.0,440,1.0,0.0,63561.0,53419.0,91075.0,93598.0,57540.0,58063.0,29345.0,117996.0,33659.0,34524.0,10.0,600208.0,4180.0,2753.0,2437.0,2966.0,2628.0,1200.0,2189.0,3318.0,3876.0,3593.0,3764.0,3397.0,3329.0,3977.0,3974.0,2243.0,3383.0,3364.0,3907.0,3834.0,0.0,0.0,130.0,221.0,24.0,240.0,96.0,0.0,0.0,124.0,212.0,42.0,0.0,9.0,5.0,0.0,3.0,2.0,8.0,4.0,3.0,3.0,1.0,0.0,,100.0,4803.0,2213.0,3384.0,5305.0,3222.0,2407.0,4133.0,3733.0,4186.0,3605.0,,,,
0.0,0.0,1.0,1.0,0.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,696.0,516.0,-42.0,1291.0,1845.0,1174.0,501.0,337.0,37.0,874.0,1.0,3.0,2.0,0.0,1.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1658,1637217444768,4107667925,CLASSIC,teambuilder-match-4107667925,1637215786054,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,9.0,6.0,7.0,9.0,6.0,6.0,8.0,6.0,8.0,6.0,0.0,2873.0,29.0,3018.0,57.0,1036.0,548.0,1708.0,1150.0,139.0,NA1_4107667925,61.0,5.0,9.0,75.0,71.0,0.0,58.0,6.0,69.0,61.0,5497.0,766.0,1842.0,147.0,7070.0,537.0,4001.0,681.0,146.0,2794.0,440,0.0,0.0,57703.0,5283.0,63993.0,21587.0,16849.0,8092.0,82012.0,206351.0,45489.0,65470.0,10.0,600193.0,6726.0,3787.0,2133.0,3399.0,7128.0,1763.0,5426.0,2498.0,2027.0,2934.0,4646.0,3441.0,4058.0,3581.0,4120.0,2784.0,2826.0,3097.0,3012.0,2974.0,0.0,0.0,1228.0,148.0,261.0,234.0,0.0,190.0,876.0,108.0,730.0,0.0,0.0,0.0,3.0,5.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,0.0,,100.0,5195.0,2649.0,3747.0,5224.0,3082.0,3009.0,4065.0,2832.0,4420.0,3148.0,,,,
0.0,2.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,543.0,667.0,964.0,851.0,254.0,382.0,1249.0,694.0,1025.0,642.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1836,1637206577883,4107455154,CLASSIC,teambuilder-match-4107455154,1637204740895,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,7.0,5.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,318.0,1868.0,0.0,2391.0,0.0,2039.0,532.0,327.0,1539.0,292.0,NA1_4107455154,61.0,1.0,13.0,69.0,52.0,0.0,70.0,3.0,76.0,51.0,1943.0,691.0,2692.0,1011.0,4768.0,940.0,3421.0,4536.0,685.0,1745.0,440,0.0,0.0,235860.0,57153.0,112322.0,84334.0,6539.0,31755.0,60712.0,114927.0,22202.0,26437.0,10.0,600150.0,2261.0,2703.0,2770.0,3403.0,4768.0,3343.0,4127.0,5159.0,2224.0,2038.0,3318.0,2327.0,3674.0,3131.0,2904.0,3532.0,3399.0,3694.0,3125.0,2717.0,0.0,0.0,0.0,144.0,78.0,0.0,0.0,364.0,173.0,296.0,0.0,0.0,0.0,4.0,5.0,3.0,1.0,3.0,5.0,5.0,1.0,2.0,0.0,0.0,,200.0,3977.0,1907.0,2842.0,4176.0,2812.0,2569.0,4590.0,2992.0,4643.0,2724.0,,,,
1.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,728.0,982.0,1558.0,547.0,801.0,182.0,645.0,1268.0,1173.0,984.0,0.0,2.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1934,1637204412564,4107377978,CLASSIC,teambuilder-match-4107377978,1637202477824,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,4.0,8.0,5.0,6.0,7.0,6.0,6.0,8.0,7.0,8.0,7.0,242.0,1084.0,332.0,2270.0,0.0,1171.0,1126.0,361.0,2342.0,91.0,NA1_4107377978,76.0,2.0,2.0,51.0,62.0,11.0,59.0,7.0,70.0,79.0,2315.0,390.0,0.0,1234.0,2972.0,598.0,1724.0,1952.0,101.0,5022.0,440,0.0,0.0,77450.0,101256.0,176445.0,204111.0,152332.0,107771.0,165561.0,156103.0,150426.0,32034.0,10.0,600153.0,3024.0,1475.0,332.0,3504.0,2972.0,1886.0,2851.0,2587.0,2497.0,5113.0,3328.0,2932.0,3008.0,2777.0,3851.0,3307.0,2695.0,3568.0,3298.0,4719.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,116.0,0.0,274.0,53.0,0.0,0.0,2.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,3.0,4.0,0.0,,200.0,4781.0,2272.0,2848.0,3782.0,2960.0,2597.0,4387.0,3729.0,4373.0,3240.0,,,,
0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,922.0,898.0,1494.0,504.0,583.0,610.0,893.0,726.0,171.0,646.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2252,1637200793750,4107296684,CLASSIC,teambuilder-match-4107296684,1637198541228,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,52.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,6.0,8.0,7.0,6.0,8.0,7.0,8.0,6.0,1379.0,1368.0,257.0,304.0,106.0,1093.0,2948.0,3192.0,168.0,0.0,NA1_4107296684,73.0,3.0,1.0,57.0,83.0,3.0,73.0,5.0,79.0,70.0,759.0,537.0,802.0,1073.0,2987.0,708.0,504.0,188.0,2219.0,3139.0,400,0.0,0.0,12290.0,7801.0,109996.0,33230.0,14042.0,37736.0,5581.0,113492.0,45943.0,11343.0,10.0,600204.0,2139.0,2035.0,1181.0,1788.0,3094.0,1931.0,3452.0,3411.0,2520.0,3139.0,3322.0,2343.0,2769.0,2984.0,3283.0,2685.0,3593.0,3711.0,4171.0,3496.0,0.0,0.0,0.0,130.0,122.0,410.0,0.0,130.0,0.0,30.0,132.0,0.0,22.0,4.0,4.0,3.0,2.0,1.0,27.0,3.0,4.0,3.0,3.0,0.0,,100.0,4736.0,2561.0,2947.0,4122.0,3432.0,2504.0,4987.0,3525.0,4391.0,3104.0,,,,
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,552.0,526.0,1526.0,385.0,900.0,685.0,671.0,394.0,386.0,971.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2040,1637386080741,4110013037,CLASSIC,teambuilder-match-4110013037,1637384040444,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,62.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,7.0,6.0,7.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0,0.0,765.0,494.0,159.0,0.0,259.0,0.0,2276.0,0.0,741.0,NA1_4110013037,62.0,12.0,1.0,84.0,84.0,1.0,52.0,7.0,45.0,41.0,5860.0,115.0,310.0,1726.0,1737.0,392.0,2522.0,394.0,1732.0,85.0,400,0.0,0.0,99567.0,72839.0,193728.0,35351.0,221499.0,79911.0,5746.0,212273.0,68211.0,48307.0,10.0,600195.0,5892.0,903.0,857.0,1964.0,1737.0,742.0,2836.0,2962.0,1951.0,855.0,4277.0,2121.0,3426.0,3835.0,3550.0,2095.0,3971.0,4584.0,2816.0,2256.0,0.0,0.0,32.0,22.0,52.0,78.0,0.0,90.0,314.0,291.0,219.0,28.0,0.0,1.0,2.0,0.0,5.0,2.0,4.0,3.0,4.0,3.0,2.0,0.0,,100.0,3856.0,2622.0,3258.0,4881.0,3015.0,2849.0,3714.0,4656.0,4109.0,2414.0,,,,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,59.0,1010.0,122.0,607.0,817.0,729.0,1162.0,841.0,1132.0,1388.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2385,1637383540837,4109894970,CLASSIC,teambuilder-match-4109894970,1637381155299,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,4.0,1.0,0.0,8.0,6.0,6.0,9.0,6.0,6.0,8.0,8.0,8.0,6.0,3792.0,894.0,44.0,1297.0,103.0,0.0,1455.0,291.0,2858.0,261.0,NA1_4109894970,74.0,17.0,2.0,81.0,66.0,12.0,54.0,8.0,54.0,72.0,148.0,310.0,957.0,3428.0,1321.0,32.0,2926.0,2708.0,280.0,3207.0,400,0.0,0.0,86830.0,38645.0,238431.0,7303.0,11866.0,7104.0,1684.0,74026.0,4068.0,56274.0,10.0,600129.0,3940.0,1205.0,1001.0,4837.0,1425.0,32.0,5655.0,3040.0,3277.0,3469.0,3759.0,2210.0,2897.0,5032.0,2917.0,1929.0,3412.0,4741.0,3102.0,2988.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,1272.0,40.0,139.0,0.0,0.0,4.0,5.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,,100.0,4754.0,2818.0,2929.0,5452.0,2964.0,2593.0,4442.0,4134.0,4414.0,2909.0,,,,
0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,487.0,290.0,847.0,795.0,247.0,99.0,136.0,1159.0,330.0,408.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2104,1637380737448,4109826932,CLASSIC,teambuilder-match-4109826932,1637378632791,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,4.0,0.0,0.0,51.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,7.0,7.0,6.0,2010.0,0.0,323.0,2673.0,263.0,825.0,925.0,2166.0,0.0,0.0,NA1_4109826932,42.0,18.0,2.0,68.0,69.0,11.0,45.0,3.0,62.0,64.0,1599.0,600.0,999.0,518.0,3819.0,670.0,3475.0,498.0,1855.0,1852.0,440,0.0,0.0,136489.0,37097.0,213368.0,81069.0,0.0,51654.0,40645.0,123612.0,17340.0,11129.0,10.0,600144.0,3609.0,770.0,1399.0,3643.0,4082.0,1562.0,4967.0,3351.0,1957.0,1852.0,3887.0,2140.0,3072.0,3635.0,3572.0,2524.0,3161.0,3269.0,2745.0,2808.0,0.0,0.0,0.0,170.0,76.0,451.0,0.0,66.0,566.0,685.0,102.0,0.0,0.0,2.0,3.0,6.0,5.0,2.0,4.0,2.0,2.0,4.0,8.0,0.0,,100.0,4456.0,2686.0,2794.0,4526.0,3263.0,2504.0,3669.0,3206.0,3881.0,2685.0,,,,
0.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,137.0,1415.0,780.0,95.0,1441.0,656.0,352.0,753.0,59.0,605.0,3.0,2.0,0.0,2.0,2.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1960,1637397148092,4110172576,CLASSIC,teambuilder-match-4110172576,1637395187975,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,8.0,6.0,7.0,8.0,7.0,5.0,8.0,7.0,8.0,7.0,549.0,760.0,241.0,2473.0,183.0,1044.0,803.0,336.0,161.0,215.0,NA1_4110172576,66.0,15.0,12.0,52.0,53.0,14.0,55.0,8.0,69.0,66.0,2447.0,399.0,1672.0,575.0,3670.0,686.0,3601.0,488.0,3652.0,5540.0,400,1.0,0.0,20877.0,35075.0,138631.0,24768.0,32471.0,12880.0,39207.0,168659.0,89169.0,28739.0,10.0,600215.0,3112.0,1301.0,2036.0,3207.0,3853.0,1878.0,4405.0,881.0,4236.0,5755.0,3862.0,2615.0,3730.0,3115.0,3841.0,2781.0,3402.0,3478.0,3399.0,4180.0,0.0,0.0,116.0,142.0,121.0,158.0,0.0,148.0,0.0,56.0,422.0,0.0,0.0,2.0,6.0,2.0,2.0,1.0,6.0,2.0,3.0,5.0,4.0,0.0,,100.0,4160.0,2826.0,4049.0,4527.0,3201.0,2385.0,4138.0,3814.0,4793.0,3212.0,,,,
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,546.0,666.0,747.0,1352.0,979.0,358.0,2502.0,582.0,950.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2069,1637357516011,4109484610,CLASSIC,teambuilder-match-4109484610,1637355446209,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,7.0,5.0,6.0,8.0,6.0,5.0,9.0,8.0,7.0,7.0,1855.0,306.0,634.0,3755.0,117.0,289.0,973.0,1118.0,478.0,146.0,NA1_4109484610,39.0,11.0,0.0,68.0,66.0,15.0,60.0,12.0,34.0,80.0,979.0,520.0,793.0,727.0,1756.0,822.0,932.0,682.0,1772.0,3187.0,400,0.0,0.0,63457.0,28671.0,107592.0,71240.0,175859.0,53438.0,12124.0,178577.0,22326.0,18726.0,10.0,600250.0,3327.0,827.0,1582.0,4482.0,1873.0,1322.0,2811.0,2118.0,2665.0,3334.0,2280.0,2246.0,2991.0,3222.0,3227.0,2529.0,3808.0,4112.0,2202.0,3350.0,0.0,0.0,491.0,0.0,154.0,0.0,0.0,209.0,905.0,316.0,414.0,0.0,0.0,9.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,0.0,,100.0,3501.0,2215.0,2846.0,4473.0,2783.0,2393.0,5262.0,4176.0,3647.0,3520.0,1.0,,,
0.0,0.0,2.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,511.0,161.0,222.0,2306.0,1366.0,961.0,822.0,1986.0,318.0,600.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1721,1637297780816,4108911174,CLASSIC,teambuilder-match-4108911174,1637296059619,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,0.0,1.0,7.0,6.0,8.0,7.0,8.0,6.0,8.0,7.0,8.0,6.0,762.0,240.0,648.0,0.0,3365.0,2121.0,0.0,17.0,982.0,412.0,NA1_4108911174,48.0,43.0,76.0,3.0,84.0,0.0,71.0,7.0,65.0,9.0,2812.0,1686.0,2602.0,1249.0,1118.0,446.0,4515.0,2086.0,409.0,518.0,400,0.0,0.0,346255.0,14441.0,28644.0,159999.0,42725.0,64732.0,45791.0,82837.0,73427.0,6344.0,10.0,600157.0,3575.0,1926.0,3310.0,1263.0,4483.0,2833.0,4516.0,2719.0,1391.0,1018.0,3311.0,2586.0,3462.0,3556.0,4626.0,2836.0,3772.0,3886.0,3078.0,2150.0,0.0,0.0,0.0,0.0,60.0,14.0,0.0,265.0,1.0,615.0,0.0,88.0,2.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,0.0,,100.0,3533.0,2769.0,4846.0,3486.0,4384.0,2513.0,4780.0,3572.0,4159.0,2550.0,,,,
0.0,0.0,0.0,3.0,0.0,2.0,4.0,5.0,2.0,3.0,2.0,0.0,0.0,655.0,80.0,1073.0,1450.0,184.0,163.0,635.0,460.0,937.0,342.0,2.0,3.0,0.0,2.0,3.0,4.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1719,1637269421066,4108171300,CLASSIC,teambuilder-match-4108171300,1637267701583,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,4.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,5.0,8.0,8.0,7.0,8.0,7.0,6.0,8.0,8.0,6.0,6.0,1199.0,0.0,0.0,2961.0,430.0,0.0,182.0,579.0,1967.0,1429.0,NA1_4108171300,57.0,71.0,2.0,45.0,52.0,12.0,11.0,59.0,14.0,54.0,386.0,1912.0,631.0,729.0,3270.0,4553.0,2334.0,2176.0,649.0,3305.0,400,0.0,0.0,30091.0,39630.0,102770.0,10439.0,85812.0,73817.0,112090.0,63677.0,51297.0,6209.0,10.0,600124.0,1755.0,2154.0,669.0,3742.0,3700.0,4795.0,2541.0,2928.0,3135.0,4734.0,2740.0,4080.0,3048.0,3955.0,4584.0,3638.0,3700.0,3660.0,3487.0,4882.0,0.0,0.0,170.0,241.0,38.0,52.0,0.0,241.0,24.0,172.0,518.0,0.0,0.0,9.0,3.0,1.0,4.0,4.0,6.0,2.0,3.0,6.0,4.0,0.0,,200.0,4141.0,4526.0,3254.0,4615.0,3454.0,2858.0,4064.0,4724.0,2779.0,3037.0,1.0,,,
