airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,riftherald_team200,hextechdragon_team100,airdragon_team200,chemtechdragon_team200
1.0,0.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,663.0,1213.0,1187.0,219.0,2180.0,854.0,1004.0,213.0,347.0,976.0,3.0,3.0,0.0,6.0,0.0,1.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1505,1637347429072,4109450026,CLASSIC,teambuilder-match-4109450026,1637345923595,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,56.0,0.0,4.0,0.0,2.0,3.0,3.0,3.0,7.0,0.0,3.0,2.0,2.0,0.0,9.0,7.0,9.0,9.0,9.0,6.0,10.0,8.0,8.0,7.0,2344.0,899.0,0.0,510.0,608.0,1418.0,0.0,0.0,297.0,185.0,NA1_4109450026,75.0,18.0,8.0,68.0,95.0,2.0,77.0,23.0,52.0,65.0,2826.0,573.0,3766.0,5168.0,6113.0,241.0,5927.0,1456.0,4858.0,1264.0,400,0.0,0.0,4161.0,160432.0,212440.0,33289.0,0.0,71307.0,132125.0,42976.0,21204.0,1221.0,12.0,720255.0,5170.0,1662.0,5125.0,5942.0,7128.0,1660.0,6318.0,2325.0,5362.0,1449.0,4313.0,3393.0,5472.0,4289.0,6230.0,3204.0,4854.0,4438.0,4002.0,3176.0,0.0,0.0,0.0,190.0,1359.0,264.0,406.0,0.0,391.0,869.0,206.0,0.0,0.0,6.0,5.0,3.0,2.0,11.0,6.0,1.0,1.0,4.0,4.0,0.0,,100.0,5876.0,3833.0,5591.0,5408.0,5180.0,3078.0,6435.0,4969.0,4976.0,3250.0,,,,
0.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,6.0,2.0,0.0,0.0,1009.0,924.0,1311.0,642.0,395.0,1892.0,1255.0,591.0,423.0,1517.0,3.0,1.0,2.0,3.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1949,1637221034146,4107715398,CLASSIC,teambuilder-match-4107715398,1637219084447,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,5.0,2.0,0.0,4.0,7.0,8.0,9.0,8.0,6.0,8.0,10.0,9.0,6.0,9.0,0.0,241.0,561.0,3045.0,571.0,0.0,4836.0,2864.0,1502.0,287.0,NA1_4107715398,76.0,14.0,87.0,68.0,13.0,9.0,79.0,68.0,4.0,89.0,4288.0,2434.0,3798.0,666.0,621.0,2729.0,878.0,3031.0,1026.0,4889.0,440,0.0,0.0,11726.0,210585.0,85023.0,45267.0,20183.0,150722.0,30064.0,24643.0,42448.0,65439.0,12.0,720263.0,4288.0,2856.0,5698.0,4208.0,1492.0,2787.0,5984.0,8154.0,2647.0,5177.0,3679.0,4584.0,4611.0,3312.0,2395.0,3792.0,5380.0,3841.0,3173.0,5342.0,0.0,0.0,0.0,180.0,1337.0,496.0,300.0,58.0,270.0,2258.0,118.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,2.0,2.0,4.0,8.0,6.0,0.0,1.0,100.0,3206.0,4463.0,6011.0,4308.0,2481.0,4114.0,6159.0,5045.0,2515.0,5112.0,,,,
0.0,1.0,11.0,2.0,1.0,5.0,2.0,0.0,4.0,1.0,4.0,0.0,0.0,211.0,507.0,582.0,331.0,1131.0,514.0,809.0,473.0,475.0,522.0,0.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1788,1637218555515,4107759960,CLASSIC,teambuilder-match-4107759960,1637216766523,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,4.0,64.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,6.0,7.0,9.0,6.0,7.0,7.0,6.0,8.0,9.0,7.0,9.0,8.0,250.0,1239.0,2008.0,161.0,2391.0,3448.0,513.0,1141.0,4946.0,797.0,NA1_4107759960,78.0,12.0,1.0,70.0,17.0,58.0,82.0,4.0,85.0,80.0,3152.0,2502.0,1163.0,3009.0,1126.0,715.0,2677.0,2524.0,217.0,6562.0,440,0.0,0.0,54244.0,35778.0,353801.0,13015.0,50281.0,24046.0,41980.0,147952.0,98496.0,22135.0,12.0,720255.0,4388.0,4009.0,3844.0,3170.0,3717.0,4356.0,3191.0,4065.0,5164.0,7360.0,4716.0,3437.0,3767.0,3831.0,3591.0,3839.0,3559.0,4523.0,5480.0,6242.0,0.0,0.0,985.0,268.0,671.0,0.0,200.0,192.0,0.0,399.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,2.0,4.0,4.0,3.0,4.0,15.0,0.0,,200.0,5738.0,2875.0,3662.0,3278.0,2848.0,4124.0,5047.0,4027.0,5771.0,4559.0,,,,
0.0,1.0,8.0,3.0,2.0,1.0,3.0,0.0,6.0,4.0,1.0,0.0,0.0,347.0,350.0,29.0,531.0,1130.0,375.0,1642.0,398.0,1241.0,1411.0,4.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2148,1637213443805,4107605443,CLASSIC,teambuilder-match-4107605443,1637211295528,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,2.0,3.0,4.0,5.0,0.0,6.0,9.0,7.0,8.0,8.0,7.0,7.0,10.0,8.0,8.0,7.0,76.0,2464.0,0.0,7383.0,0.0,2626.0,2253.0,2078.0,4567.0,1212.0,NA1_4107605443,67.0,6.0,4.0,45.0,64.0,10.0,102.0,3.0,69.0,70.0,2926.0,1190.0,2556.0,1.0,3738.0,1092.0,2197.0,2579.0,439.0,3539.0,440,1.0,0.0,74781.0,97960.0,167284.0,105143.0,54442.0,55631.0,22569.0,241307.0,127847.0,13644.0,12.0,720238.0,4166.0,3786.0,2570.0,7384.0,4048.0,4025.0,6687.0,5177.0,6638.0,4807.0,3937.0,4160.0,4629.0,5211.0,4430.0,3925.0,5392.0,4723.0,3926.0,5311.0,0.0,0.0,1163.0,131.0,14.0,0.0,309.0,306.0,2235.0,520.0,1631.0,56.0,0.0,1.0,5.0,1.0,3.0,3.0,8.0,3.0,3.0,3.0,2.0,0.0,1.0,200.0,5286.0,3796.0,4653.0,5033.0,3681.0,3438.0,6491.0,4452.0,4937.0,3841.0,,,,
0.0,0.0,2.0,5.0,1.0,3.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,175.0,907.0,477.0,1287.0,1077.0,897.0,68.0,259.0,843.0,284.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1816,1637210938508,4107519293,CLASSIC,teambuilder-match-4107519293,1637209121602,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,68.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,3.0,8.0,1.0,2.0,2.0,9.0,9.0,8.0,8.0,8.0,7.0,9.0,6.0,9.0,8.0,1040.0,2017.0,1044.0,5095.0,110.0,4607.0,372.0,348.0,87.0,1153.0,NA1_4107519293,78.0,81.0,0.0,75.0,78.0,9.0,6.0,12.0,89.0,72.0,4026.0,118.0,1422.0,262.0,4388.0,1445.0,6553.0,3189.0,4437.0,2416.0,440,0.0,0.0,78130.0,44704.0,103725.0,54062.0,42049.0,89762.0,112288.0,30197.0,89982.0,0.0,12.0,720243.0,5553.0,3248.0,2513.0,5584.0,4498.0,6271.0,7228.0,3838.0,4525.0,3569.0,4125.0,4032.0,3477.0,4587.0,4052.0,4122.0,6143.0,3009.0,4168.0,4334.0,0.0,0.0,486.0,1112.0,47.0,226.0,0.0,219.0,302.0,300.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,9.0,7.0,3.0,4.0,4.0,4.0,0.0,,100.0,5834.0,5631.0,4293.0,5027.0,4266.0,3239.0,5414.0,2739.0,5945.0,4216.0,,,,
0.0,0.0,3.0,2.0,1.0,1.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,952.0,223.0,453.0,1095.0,537.0,1242.0,904.0,152.0,443.0,430.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1766,1637208167587,4107550094,CLASSIC,teambuilder-match-4107550094,1637206400703,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,4.0,0.0,0.0,4.0,64.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,6.0,2.0,1.0,1.0,2.0,4.0,9.0,7.0,7.0,9.0,7.0,7.0,7.0,9.0,9.0,8.0,254.0,2070.0,0.0,33.0,0.0,4260.0,1193.0,54.0,135.0,716.0,NA1_4107550094,96.0,6.0,2.0,98.0,48.0,17.0,39.0,27.0,89.0,78.0,2982.0,832.0,2531.0,4488.0,3089.0,1461.0,374.0,912.0,6447.0,4978.0,440,0.0,0.0,32176.0,77322.0,166518.0,27410.0,7017.0,55568.0,15129.0,46791.0,74411.0,306338.0,12.0,720250.0,3972.0,2902.0,2918.0,4994.0,3521.0,5871.0,1719.0,1014.0,6583.0,5695.0,4052.0,4598.0,3503.0,4905.0,5087.0,4317.0,2874.0,4662.0,4443.0,5130.0,0.0,0.0,735.0,0.0,387.0,472.0,431.0,149.0,152.0,48.0,0.0,0.0,0.0,4.0,9.0,5.0,5.0,3.0,5.0,3.0,2.0,6.0,5.0,0.0,,200.0,5854.0,3396.0,3757.0,6077.0,3513.0,3357.0,3957.0,5303.0,5803.0,4115.0,1.0,,,
0.0,0.0,5.0,0.0,2.0,1.0,1.0,2.0,7.0,1.0,2.0,0.0,0.0,677.0,103.0,308.0,185.0,769.0,301.0,528.0,1049.0,211.0,306.0,4.0,0.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1932,1637202682173,4107373034,CLASSIC,teambuilder-match-4107373034,1637200749673,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,16.0,72.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,4.0,1.0,6.0,8.0,7.0,7.0,9.0,7.0,6.0,10.0,9.0,10.0,8.0,2798.0,2256.0,0.0,2059.0,1352.0,544.0,0.0,697.0,1960.0,100.0,NA1_4107373034,80.0,8.0,5.0,68.0,82.0,18.0,86.0,12.0,96.0,69.0,382.0,825.0,3667.0,856.0,4684.0,799.0,3136.0,6101.0,287.0,4636.0,440,0.0,0.0,14237.0,20774.0,186990.0,57586.0,0.0,38196.0,60946.0,107399.0,56215.0,209150.0,12.0,720213.0,3412.0,3192.0,3887.0,4943.0,6160.0,1550.0,3465.0,7249.0,2248.0,6091.0,3402.0,3378.0,3658.0,3625.0,4819.0,2501.0,5553.0,5439.0,4326.0,5381.0,0.0,0.0,231.0,111.0,220.0,2027.0,122.0,206.0,329.0,450.0,0.0,1354.0,1.0,3.0,6.0,5.0,5.0,3.0,32.0,4.0,0.0,4.0,2.0,0.0,,200.0,4972.0,3672.0,3866.0,5288.0,3600.0,2809.0,6797.0,5294.0,6365.0,4392.0,,,,
1.0,1.0,4.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,674.0,175.0,2139.0,494.0,44.0,1038.0,53.0,1204.0,220.0,645.0,0.0,4.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1771,1637200193165,4107346042,CLASSIC,teambuilder-match-4107346042,1637198421695,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,4.0,0.0,3.0,0.0,3.0,9.0,6.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,643.0,2119.0,2228.0,2920.0,0.0,3706.0,0.0,2406.0,681.0,720.0,NA1_4107346042,78.0,2.0,2.0,88.0,16.0,52.0,79.0,3.0,78.0,63.0,5238.0,271.0,242.0,331.0,6661.0,716.0,4376.0,876.0,2138.0,2147.0,440,0.0,0.0,42185.0,84926.0,163462.0,24578.0,76414.0,69323.0,100636.0,216527.0,36394.0,84034.0,12.0,720190.0,7818.0,2480.0,2622.0,3395.0,7121.0,4878.0,4376.0,3520.0,3447.0,3663.0,4379.0,2810.0,4474.0,4444.0,5119.0,4438.0,3303.0,4339.0,3310.0,4425.0,0.0,0.0,1936.0,90.0,152.0,144.0,460.0,456.0,0.0,238.0,627.0,795.0,0.0,5.0,4.0,3.0,4.0,4.0,2.0,3.0,0.0,3.0,4.0,0.0,,100.0,5979.0,2407.0,4746.0,6096.0,4102.0,3369.0,4994.0,4363.0,4645.0,4183.0,,,,
1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,117.0,682.0,1115.0,741.0,1202.0,883.0,844.0,2000.0,81.0,791.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2205,1637203705556,4107424875,CLASSIC,teambuilder-match-4107424875,1637201499609,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,4.0,75.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,8.0,9.0,7.0,593.0,0.0,156.0,2208.0,759.0,1303.0,580.0,1752.0,163.0,988.0,NA1_4107424875,99.0,17.0,3.0,76.0,73.0,0.0,83.0,3.0,83.0,91.0,6728.0,2008.0,1276.0,123.0,3009.0,362.0,3565.0,717.0,2090.0,1549.0,400,0.0,0.0,9946.0,93076.0,214907.0,11502.0,0.0,75784.0,28694.0,242526.0,6409.0,0.0,12.0,720199.0,7739.0,2178.0,1450.0,2332.0,3922.0,1925.0,4570.0,2563.0,2820.0,2538.0,6132.0,2582.0,3190.0,3701.0,3952.0,2593.0,4344.0,4710.0,4366.0,3966.0,0.0,1.0,418.0,170.0,18.0,0.0,154.0,260.0,423.0,93.0,567.0,0.0,0.0,3.0,4.0,1.0,2.0,3.0,6.0,3.0,1.0,5.0,3.0,0.0,,200.0,6405.0,2823.0,3454.0,5505.0,3745.0,3294.0,5033.0,4708.0,5296.0,3475.0,1.0,,,
0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,778.0,138.0,141.0,1744.0,408.0,471.0,212.0,1210.0,327.0,957.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2042,1637201139183,4107307939,CLASSIC,teambuilder-match-4107307939,1637199096450,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,4.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,9.0,6.0,8.0,10.0,7.0,7.0,10.0,7.0,9.0,7.0,547.0,1066.0,342.0,349.0,158.0,279.0,1134.0,188.0,1949.0,360.0,NA1_4107307939,58.0,3.0,4.0,97.0,88.0,19.0,103.0,2.0,68.0,91.0,2051.0,342.0,1362.0,2457.0,2749.0,247.0,3694.0,1278.0,210.0,1771.0,400,0.0,0.0,32996.0,77177.0,108756.0,44988.0,253587.0,23454.0,17675.0,227015.0,5349.0,14172.0,12.0,720268.0,3052.0,1513.0,1993.0,3023.0,2908.0,526.0,4829.0,1567.0,2160.0,2132.0,4103.0,2588.0,4106.0,3989.0,3978.0,2616.0,5362.0,3535.0,3127.0,4032.0,0.0,0.0,453.0,104.0,288.0,216.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,6.0,3.0,7.0,4.0,5.0,2.0,1.0,3.0,3.0,0.0,,200.0,5541.0,2975.0,4433.0,6555.0,3915.0,3204.0,6252.0,3629.0,5143.0,4009.0,,,,
0.0,0.0,4.0,4.0,3.0,4.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,422.0,417.0,37.0,989.0,2145.0,2000.0,1719.0,43.0,921.0,345.0,4.0,3.0,2.0,1.0,0.0,3.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1522,1637196512539,4107276962,CLASSIC,teambuilder-match-4107276962,1637194990455,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,53.0,1.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,2.0,4.0,2.0,2.0,2.0,7.0,6.0,8.0,9.0,8.0,7.0,10.0,7.0,9.0,7.0,488.0,1251.0,220.0,5259.0,379.0,3162.0,485.0,970.0,3764.0,1055.0,NA1_4107276962,32.0,0.0,12.0,76.0,93.0,2.0,107.0,0.0,84.0,64.0,1165.0,397.0,4185.0,293.0,3126.0,442.0,2914.0,3115.0,144.0,3202.0,400,0.0,0.0,24645.0,37063.0,198476.0,12716.0,301489.0,103446.0,49850.0,99905.0,97438.0,792.0,12.0,720232.0,1653.0,2027.0,4520.0,5552.0,3648.0,3670.0,4089.0,4242.0,3909.0,4406.0,3072.0,2767.0,5072.0,5269.0,4520.0,3875.0,6269.0,4493.0,4756.0,4045.0,1.0,0.0,0.0,378.0,114.0,0.0,142.0,66.0,689.0,156.0,0.0,149.0,0.0,3.0,6.0,1.0,3.0,5.0,6.0,2.0,1.0,2.0,4.0,0.0,,200.0,3645.0,2846.0,4907.0,5847.0,4362.0,3501.0,7012.0,4023.0,5427.0,3489.0,,,,
0.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,194.0,586.0,559.0,832.0,507.0,371.0,1711.0,26.0,567.0,1709.0,0.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2010,1637372296152,4109694004,CLASSIC,teambuilder-match-4109694004,1637370285605,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,0.0,0.0,4.0,0.0,0.0,56.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,5.0,4.0,0.0,3.0,9.0,7.0,7.0,8.0,7.0,6.0,8.0,9.0,9.0,7.0,304.0,873.0,133.0,2993.0,148.0,2651.0,467.0,1045.0,95.0,2489.0,NA1_4109694004,98.0,18.0,2.0,37.0,58.0,10.0,108.0,93.0,81.0,2.0,4282.0,677.0,1335.0,284.0,2884.0,403.0,4769.0,2288.0,3790.0,822.0,440,0.0,0.0,11625.0,30685.0,258636.0,35572.0,17670.0,61370.0,792.0,22294.0,15130.0,69065.0,12.0,720222.0,4586.0,1756.0,1600.0,3277.0,3032.0,3274.0,5244.0,3616.0,3888.0,3857.0,4469.0,3036.0,3484.0,3607.0,4082.0,3096.0,5636.0,5016.0,3367.0,4409.0,0.0,0.0,0.0,206.0,131.0,0.0,0.0,220.0,7.0,282.0,3.0,545.0,0.0,3.0,3.0,2.0,4.0,4.0,6.0,4.0,4.0,3.0,3.0,0.0,,200.0,5980.0,3321.0,3460.0,4580.0,3473.0,3143.0,4463.0,5762.0,5529.0,3483.0,,,,1.0
0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,4.0,3.0,2.0,0.0,0.0,1356.0,863.0,670.0,392.0,539.0,496.0,1109.0,1485.0,558.0,672.0,1.0,2.0,0.0,3.0,4.0,5.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1763,1637369823750,4109668480,CLASSIC,teambuilder-match-4109668480,1637368060057,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,4.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,5.0,8.0,8.0,9.0,8.0,6.0,7.0,9.0,8.0,7.0,7.0,289.0,2759.0,1417.0,2773.0,3408.0,151.0,1031.0,355.0,0.0,287.0,NA1_4109668480,7.0,70.0,84.0,65.0,9.0,59.0,92.0,18.0,18.0,69.0,5030.0,1782.0,981.0,931.0,1128.0,3756.0,825.0,4452.0,1670.0,3629.0,440,0.0,0.0,105457.0,47522.0,84637.0,30347.0,52992.0,243600.0,28810.0,223705.0,37966.0,0.0,12.0,720176.0,5465.0,4694.0,2399.0,3825.0,4907.0,3907.0,3057.0,5170.0,2067.0,3917.0,5406.0,4328.0,3680.0,3467.0,3224.0,3496.0,3529.0,5320.0,3308.0,4822.0,0.0,0.0,145.0,152.0,0.0,120.0,370.0,0.0,1201.0,363.0,396.0,0.0,0.0,3.0,5.0,4.0,4.0,7.0,4.0,3.0,5.0,9.0,1.0,0.0,,100.0,4322.0,4966.0,5580.0,4179.0,2860.0,3224.0,5346.0,4632.0,3625.0,3656.0,,,,1.0
0.0,0.0,6.0,2.0,1.0,4.0,2.0,0.0,7.0,1.0,4.0,0.0,0.0,2500.0,694.0,1887.0,603.0,493.0,356.0,101.0,826.0,452.0,611.0,0.0,4.0,3.0,2.0,2.0,2.0,5.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,1637374953322,4109741162,CLASSIC,teambuilder-match-4109741162,1637372940818,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,52.0,0.0,4.0,0.0,6.0,3.0,0.0,1.0,2.0,5.0,0.0,2.0,1.0,3.0,10.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,7.0,0.0,2960.0,0.0,4440.0,213.0,0.0,0.0,138.0,701.0,375.0,NA1_4109741162,89.0,2.0,6.0,64.0,87.0,17.0,59.0,7.0,107.0,70.0,4792.0,941.0,1776.0,500.0,6861.0,2249.0,1678.0,5637.0,2355.0,6429.0,400,0.0,0.0,52587.0,13718.0,96005.0,50159.0,18149.0,93171.0,64225.0,104328.0,135816.0,27784.0,12.0,720268.0,5719.0,3902.0,1900.0,5076.0,7074.0,2970.0,1678.0,5865.0,3382.0,6988.0,5645.0,4519.0,3837.0,3783.0,4843.0,4756.0,2951.0,4566.0,5120.0,4436.0,0.0,0.0,926.0,0.0,124.0,134.0,0.0,720.0,0.0,90.0,325.0,183.0,0.0,4.0,8.0,5.0,4.0,3.0,4.0,3.0,1.0,4.0,2.0,0.0,1.0,200.0,6841.0,3164.0,4287.0,4675.0,4322.0,3255.0,4386.0,4194.0,6084.0,3832.0,,,,
