airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,airdragon_team200,chemtechdragon_team200,inhibs_lost_team100
0.0,1.0,6.0,3.0,4.0,1.0,5.0,1.0,2.0,1.0,4.0,0.0,0.0,525.0,388.0,173.0,1046.0,1352.0,1024.0,649.0,62.0,1012.0,112.0,8.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,5.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,2295,1637311981547,4109123409,CLASSIC,teambuilder-match-4109123409,1637309686049,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,141.0,2.0,0.0,0.0,37.0,96.0,0.0,0.0,0.0,2.0,0.0,3.0,9.0,2.0,0.0,7.0,6.0,2.0,2.0,12.0,8.0,12.0,14.0,10.0,10.0,14.0,11.0,12.0,10.0,1972.0,1727.0,355.0,9454.0,454.0,2656.0,2792.0,415.0,6020.0,806.0,NA1_4109123409,120.0,28.0,5.0,162.0,165.0,14.0,154.0,17.0,143.0,135.0,7560.0,602.0,6660.0,3162.0,7732.0,528.0,9041.0,8294.0,925.0,4467.0,420,0.0,2.0,0.0,522533.0,38515.0,188311.0,39041.0,45705.0,12684.0,207584.0,200321.0,75834.0,66819.0,20.0,1200362.0,9778.0,2751.0,7316.0,15140.0,8186.0,3184.0,13342.0,9325.0,7199.0,5273.0,6225.0,4503.0,7663.0,11006.0,7627.0,5024.0,10009.0,8102.0,7272.0,6662.0,3.0,2.0,245.0,422.0,300.0,2524.0,0.0,0.0,1508.0,615.0,254.0,0.0,0.0,3.0,21.0,2.0,6.0,7.0,14.0,6.0,1.0,6.0,19.0,0.0,,100.0,9290.0,5035.0,9287.0,12297.0,6895.0,6133.0,12381.0,7573.0,9103.0,7081.0,1.0,,1.0,
0.0,4.0,4.0,10.0,3.0,2.0,13.0,3.0,3.0,1.0,0.0,0.0,1.0,1839.0,534.0,417.0,336.0,1837.0,716.0,2473.0,1023.0,168.0,1013.0,6.0,3.0,6.0,4.0,2.0,2.0,5.0,6.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2034,1637290412620,4108536999,CLASSIC,teambuilder-match-4108536999,1637288377661,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,97.0,4.0,9.0,0.0,27.0,96.0,0.0,0.0,1.0,3.0,0.0,5.0,5.0,9.0,1.0,9.0,3.0,8.0,0.0,12.0,9.0,13.0,13.0,11.0,10.0,15.0,12.0,11.0,10.0,8.0,1673.0,20523.0,8353.0,680.0,3004.0,1908.0,1989.0,0.0,21.0,NA1_4108536999,114.0,33.0,46.0,135.0,157.0,4.0,179.0,40.0,89.0,114.0,7279.0,324.0,490.0,812.0,11286.0,808.0,18251.0,5684.0,12042.0,1661.0,420,1.0,,1.0,45120.0,97388.0,119799.0,83611.0,44180.0,74518.0,130730.0,364280.0,97929.0,76855.0,20.0,1200338.0,7925.0,1997.0,21965.0,9814.0,12231.0,4023.0,20297.0,8122.0,12557.0,1682.0,7039.0,4409.0,8997.0,8216.0,9757.0,6015.0,13163.0,7483.0,7348.0,5313.0,2.0,3.0,638.0,0.0,951.0,648.0,264.0,210.0,137.0,448.0,514.0,0.0,4.0,4.0,14.0,3.0,6.0,6.0,20.0,12.0,3.0,4.0,34.0,0.0,,200.0,8987.0,5928.0,9978.0,10658.0,7350.0,6484.0,13636.0,8875.0,7742.0,7214.0,1.0,,,
1.0,7.0,10.0,14.0,5.0,3.0,14.0,5.0,4.0,3.0,10.0,0.0,0.0,542.0,319.0,2085.0,361.0,789.0,441.0,728.0,459.0,456.0,319.0,4.0,6.0,3.0,4.0,4.0,6.0,8.0,7.0,11.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,1640,1637392246217,4110131910,CLASSIC,teambuilder-match-4110131910,1637390605861,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,4.0,4.0,4.0,72.0,0.0,4.0,3.0,9.0,12.0,15.0,0.0,3.0,6.0,3.0,6.0,12.0,10.0,14.0,12.0,12.0,9.0,11.0,12.0,10.0,12.0,8140.0,2434.0,13638.0,372.0,0.0,3204.0,9821.0,14021.0,3985.0,1580.0,NA1_4110131910,113.0,1.0,31.0,101.0,130.0,20.0,81.0,149.0,96.0,28.0,1238.0,2245.0,351.0,17320.0,12557.0,1553.0,1713.0,454.0,9066.0,11455.0,440,0.0,1.0,1.0,390914.0,25405.0,306737.0,107922.0,4823.0,58073.0,244212.0,124019.0,12419.0,284836.0,20.0,1200354.0,9379.0,5404.0,18293.0,18423.0,16142.0,5212.0,11535.0,14476.0,13051.0,13468.0,8017.0,6744.0,10295.0,9491.0,10929.0,5241.0,6963.0,9114.0,7254.0,9334.0,3.0,3.0,0.0,724.0,4302.0,730.0,3585.0,454.0,0.0,0.0,0.0,432.0,0.0,6.0,19.0,3.0,5.0,2.0,9.0,31.0,6.0,5.0,8.0,0.0,,100.0,9869.0,6878.0,11943.0,9101.0,9177.0,6033.0,8089.0,9376.0,6303.0,8867.0,,,,
0.0,0.0,6.0,9.0,6.0,2.0,10.0,0.0,3.0,0.0,4.0,0.0,0.0,170.0,205.0,312.0,192.0,467.0,1089.0,497.0,73.0,207.0,893.0,4.0,2.0,4.0,1.0,6.0,2.0,3.0,4.0,3.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,2019,1637302873914,4108984899,CLASSIC,teambuilder-match-4108984899,1637300854148,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,95.0,0.0,0.0,0.0,12.0,0.0,6.0,117.0,0.0,2.0,0.0,5.0,7.0,1.0,2.0,5.0,5.0,1.0,6.0,12.0,9.0,11.0,13.0,12.0,10.0,14.0,11.0,12.0,12.0,376.0,2188.0,784.0,9343.0,332.0,4244.0,5568.0,2391.0,0.0,500.0,NA1_4108984899,131.0,10.0,4.0,126.0,139.0,7.0,179.0,155.0,108.0,20.0,8434.0,1060.0,12202.0,2213.0,3780.0,1376.0,3046.0,9137.0,3312.0,9581.0,440,0.0,,1.0,117406.0,93504.0,323086.0,75955.0,64261.0,209574.0,72450.0,9287.0,46670.0,240098.0,20.0,1200353.0,8811.0,3548.0,13464.0,11556.0,4732.0,5693.0,11327.0,11746.0,4581.0,10881.0,6870.0,5030.0,7852.0,8521.0,6817.0,5539.0,9546.0,8768.0,5537.0,8383.0,2.0,0.0,0.0,299.0,478.0,0.0,620.0,72.0,2712.0,217.0,1268.0,799.0,46.0,7.0,63.0,1.0,8.0,8.0,21.0,5.0,5.0,3.0,2.0,1.0,,200.0,9179.0,5171.0,8352.0,10049.0,8769.0,7295.0,11449.0,8212.0,8986.0,9895.0,,1.0,,
0.0,12.0,0.0,9.0,2.0,10.0,2.0,2.0,5.0,4.0,6.0,0.0,0.0,457.0,560.0,2024.0,340.0,2060.0,2701.0,45.0,367.0,394.0,64.0,5.0,2.0,3.0,2.0,4.0,3.0,5.0,6.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1884,1637300445238,4108948432,CLASSIC,teambuilder-match-4108948432,1637298560473,MATCHED_GAME,11.23.409.111,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,13.0,100.0,4.0,0.0,14.0,0.0,0.0,0.0,130.0,1.0,0.0,0.0,5.0,0.0,5.0,12.0,5.0,2.0,7.0,2.0,10.0,12.0,12.0,12.0,11.0,13.0,12.0,10.0,10.0,12.0,2993.0,1199.0,837.0,629.0,0.0,724.0,6797.0,197.0,15540.0,3783.0,NA1_4108948432,7.0,148.0,18.0,151.0,113.0,124.0,118.0,130.0,33.0,18.0,318.0,2906.0,7776.0,1647.0,8969.0,14146.0,1895.0,6424.0,660.0,2685.0,440,1.0,1.0,0.0,92357.0,7484.0,199934.0,28277.0,21768.0,101415.0,63870.0,28938.0,129736.0,157593.0,20.0,1200384.0,3311.0,4505.0,9110.0,2277.0,11749.0,15511.0,9866.0,7200.0,16695.0,7124.0,4907.0,7535.0,8439.0,6223.0,8310.0,10561.0,7550.0,6902.0,7504.0,7779.0,3.0,2.0,0.0,400.0,497.0,0.0,2779.0,640.0,1173.0,578.0,494.0,655.0,0.0,16.0,5.0,5.0,6.0,5.0,6.0,27.0,3.0,12.0,2.0,0.0,1.0,100.0,6272.0,9110.0,9797.0,9501.0,8274.0,10659.0,8932.0,7183.0,7119.0,9066.0,,,,
0.0,9.0,5.0,5.0,3.0,2.0,5.0,9.0,10.0,9.0,8.0,0.0,0.0,171.0,421.0,143.0,314.0,885.0,308.0,2318.0,819.0,2075.0,2152.0,6.0,10.0,7.0,8.0,9.0,6.0,4.0,6.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1974,1637298082641,4108911190,CLASSIC,teambuilder-match-4108911190,1637296108199,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,121.0,20.0,9.0,0.0,6.0,5.0,9.0,5.0,4.0,0.0,11.0,7.0,6.0,7.0,13.0,11.0,11.0,12.0,10.0,9.0,11.0,13.0,14.0,12.0,10296.0,1873.0,11369.0,1206.0,477.0,1954.0,0.0,434.0,10730.0,2985.0,NA1_4108911190,112.0,78.0,10.0,99.0,108.0,18.0,23.0,26.0,170.0,135.0,4112.0,6046.0,913.0,9561.0,8973.0,1341.0,7858.0,9753.0,1659.0,11367.0,440,1.0,,0.0,637594.0,59370.0,179669.0,25274.0,13048.0,35344.0,114995.0,334029.0,106754.0,48423.0,20.0,1200395.0,14768.0,8217.0,13459.0,11376.0,10814.0,3751.0,10418.0,11557.0,12390.0,14528.0,7961.0,7996.0,9113.0,7429.0,7245.0,3984.0,12993.0,10084.0,10879.0,10451.0,5.0,1.0,360.0,296.0,1176.0,608.0,1363.0,456.0,2560.0,1369.0,0.0,176.0,0.0,6.0,7.0,1.0,7.0,5.0,12.0,14.0,3.0,5.0,2.0,1.0,,200.0,10162.0,8379.0,8285.0,8689.0,6822.0,5420.0,7408.0,10296.0,11929.0,9118.0,,,,
0.0,1.0,11.0,4.0,1.0,4.0,5.0,2.0,6.0,2.0,4.0,0.0,1.0,347.0,192.0,400.0,1796.0,515.0,477.0,1032.0,1183.0,745.0,228.0,4.0,2.0,5.0,1.0,6.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1926,1637184332956,4107132094,CLASSIC,teambuilder-match-4107132094,1637182406030,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,4.0,0.0,0.0,88.0,0.0,0.0,0.0,4.0,0.0,2.0,6.0,2.0,2.0,4.0,4.0,5.0,7.0,12.0,9.0,11.0,13.0,11.0,9.0,12.0,11.0,12.0,10.0,9131.0,3177.0,483.0,9160.0,177.0,8296.0,3673.0,8511.0,2550.0,1011.0,NA1_4107132094,136.0,2.0,12.0,148.0,143.0,15.0,119.0,25.0,140.0,139.0,233.0,895.0,6787.0,2010.0,6320.0,502.0,9307.0,2597.0,11014.0,11677.0,440,0.0,1.0,0.0,353813.0,118710.0,206527.0,883871.0,48909.0,83956.0,63666.0,287821.0,40851.0,116218.0,20.0,1200321.0,9527.0,4333.0,8171.0,11531.0,6497.0,9250.0,13030.0,12128.0,14529.0,13099.0,7062.0,5292.0,6915.0,9005.0,7290.0,5837.0,6902.0,7608.0,8920.0,8828.0,3.0,2.0,162.0,260.0,900.0,361.0,0.0,452.0,50.0,1020.0,964.0,410.0,0.0,6.0,15.0,0.0,6.0,20.0,150.0,7.0,8.0,5.0,7.0,0.0,1.0,100.0,9512.0,5610.0,7575.0,10295.0,7634.0,5297.0,9508.0,7914.0,9567.0,7204.0,,,,
0.0,9.0,7.0,4.0,4.0,7.0,8.0,1.0,5.0,1.0,3.0,0.0,1.0,573.0,595.0,1471.0,628.0,957.0,1495.0,570.0,-70.0,1170.0,725.0,6.0,4.0,8.0,1.0,2.0,6.0,4.0,7.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1876,1637363714751,4109546235,CLASSIC,teambuilder-match-4109546235,1637361837956,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,13.0,0.0,0.0,1.0,0.0,119.0,4.0,8.0,0.0,1.0,1.0,2.0,8.0,8.0,3.0,8.0,5.0,2.0,7.0,11.0,10.0,12.0,13.0,12.0,11.0,13.0,12.0,12.0,12.0,2512.0,3474.0,3088.0,2029.0,946.0,10498.0,514.0,0.0,7898.0,0.0,NA1_4109546235,5.0,1.0,123.0,139.0,130.0,12.0,107.0,9.0,156.0,154.0,884.0,848.0,7257.0,10584.0,12277.0,924.0,12448.0,12505.0,467.0,14339.0,400,0.0,,1.0,260242.0,108593.0,414916.0,69853.0,137525.0,149282.0,50868.0,227016.0,57770.0,81372.0,20.0,1200341.0,3765.0,4850.0,10345.0,13208.0,13617.0,11533.0,18049.0,13149.0,8437.0,14339.0,5813.0,5295.0,7516.0,9823.0,9572.0,5850.0,8295.0,8430.0,7625.0,10694.0,4.0,2.0,368.0,526.0,0.0,594.0,394.0,110.0,5085.0,643.0,72.0,0.0,46.0,1.0,59.0,6.0,7.0,25.0,16.0,7.0,0.0,7.0,5.0,1.0,,100.0,7940.0,6537.0,9441.0,10345.0,8712.0,7305.0,10036.0,8634.0,9279.0,9269.0,1.0,,,
0.0,1.0,12.0,0.0,2.0,5.0,6.0,3.0,4.0,5.0,5.0,0.0,0.0,88.0,1963.0,544.0,2184.0,17.0,493.0,1869.0,678.0,44.0,1473.0,7.0,6.0,4.0,5.0,4.0,5.0,4.0,3.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2011,1637357419137,4109514226,CLASSIC,teambuilder-match-4109514226,1637355407509,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,88.0,7.0,3.0,0.0,13.0,100.0,0.0,4.0,0.0,3.0,3.0,7.0,11.0,2.0,0.0,4.0,8.0,4.0,6.0,12.0,10.0,10.0,14.0,11.0,9.0,14.0,13.0,12.0,12.0,2246.0,10617.0,6672.0,534.0,0.0,3345.0,1416.0,2500.0,3699.0,156.0,NA1_4109514226,166.0,18.0,11.0,148.0,125.0,11.0,144.0,29.0,114.0,165.0,8320.0,914.0,441.0,16459.0,8267.0,703.0,7600.0,9074.0,2632.0,10302.0,400,1.0,1.0,0.0,40761.0,103629.0,248235.0,137337.0,0.0,77781.0,0.0,249650.0,66122.0,29826.0,20.0,1200433.0,10567.0,11532.0,7333.0,17720.0,8267.0,4526.0,9907.0,12108.0,6331.0,11103.0,9163.0,6813.0,7894.0,11894.0,7067.0,4543.0,8709.0,9346.0,7069.0,9148.0,2.0,4.0,0.0,0.0,220.0,725.0,0.0,478.0,890.0,533.0,0.0,644.0,0.0,5.0,21.0,8.0,5.0,6.0,17.0,13.0,6.0,6.0,6.0,0.0,1.0,200.0,9881.0,7209.0,6951.0,11758.0,7636.0,5560.0,12096.0,10127.0,9320.0,9766.0,,,1.0,
1.0,3.0,11.0,4.0,3.0,2.0,8.0,1.0,1.0,2.0,3.0,0.0,0.0,12.0,606.0,1591.0,754.0,68.0,276.0,776.0,1057.0,1470.0,734.0,3.0,7.0,3.0,5.0,8.0,5.0,8.0,6.0,6.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1532,1637340099421,4109321055,CLASSIC,teambuilder-match-4109321055,1637338567268,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,133.0,0.0,0.0,1.0,1.0,103.0,0.0,8.0,1.0,11.0,1.0,6.0,6.0,4.0,3.0,3.0,7.0,7.0,5.0,14.0,10.0,13.0,12.0,11.0,10.0,12.0,12.0,12.0,13.0,15145.0,2997.0,531.0,6472.0,850.0,5711.0,0.0,0.0,429.0,8338.0,NA1_4109321055,138.0,23.0,14.0,123.0,118.0,14.0,89.0,19.0,128.0,153.0,4226.0,1752.0,9644.0,1264.0,9275.0,1265.0,8523.0,8558.0,10799.0,561.0,400,1.0,,0.0,440380.0,204293.0,126547.0,43993.0,15788.0,267822.0,93442.0,138288.0,825.0,120187.0,20.0,1200417.0,21245.0,5730.0,10461.0,10379.0,12496.0,7249.0,10867.0,9153.0,11228.0,9958.0,11752.0,5856.0,9605.0,7649.0,7488.0,6426.0,7001.0,8257.0,8520.0,8574.0,1.0,5.0,1873.0,980.0,285.0,2642.0,2370.0,272.0,2343.0,595.0,0.0,1058.0,3.0,35.0,12.0,2.0,3.0,4.0,25.0,4.0,0.0,6.0,5.0,0.0,,100.0,11623.0,6854.0,10976.0,9869.0,7497.0,7088.0,8617.0,8826.0,9943.0,10831.0,,,,
0.0,1.0,6.0,6.0,2.0,1.0,6.0,1.0,3.0,2.0,0.0,0.0,0.0,397.0,928.0,937.0,881.0,190.0,147.0,992.0,712.0,609.0,1746.0,3.0,5.0,5.0,3.0,3.0,4.0,6.0,3.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1511,1637335809332,4109296188,CLASSIC,teambuilder-match-4109296188,1637334298312,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,128.0,4.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,8.0,0.0,1.0,4.0,8.0,0.0,2.0,8.0,5.0,3.0,14.0,9.0,12.0,14.0,11.0,10.0,12.0,13.0,13.0,10.0,0.0,2399.0,270.0,721.0,812.0,4208.0,0.0,1026.0,15010.0,3030.0,NA1_4109296188,158.0,12.0,6.0,157.0,124.0,33.0,127.0,26.0,147.0,132.0,14203.0,830.0,5440.0,6309.0,8593.0,1616.0,4077.0,9840.0,1242.0,5989.0,400,0.0,1.0,1.0,124289.0,150228.0,193420.0,121814.0,72599.0,193571.0,116211.0,138143.0,151166.0,1717.0,20.0,1200335.0,15102.0,3613.0,6106.0,7228.0,9406.0,6258.0,5041.0,11245.0,16346.0,9020.0,11196.0,4998.0,7202.0,8371.0,8325.0,5297.0,7042.0,9452.0,8543.0,6906.0,2.0,4.0,898.0,384.0,395.0,198.0,0.0,434.0,964.0,377.0,94.0,0.0,0.0,7.0,10.0,32.0,8.0,24.0,11.0,5.0,0.0,7.0,7.0,0.0,,100.0,11740.0,5933.0,8848.0,11909.0,7834.0,6389.0,8702.0,10316.0,10003.0,6804.0,,,,
0.0,5.0,10.0,2.0,2.0,4.0,10.0,3.0,2.0,1.0,8.0,0.0,0.0,2644.0,100.0,3078.0,475.0,1790.0,1773.0,186.0,295.0,259.0,226.0,4.0,1.0,5.0,4.0,5.0,3.0,12.0,9.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1864,1637332005335,4109312103,CLASSIC,teambuilder-match-4109312103,1637330140640,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,110.0,0.0,2.0,0.0,9.0,81.0,0.0,0.0,0.0,12.0,3.0,6.0,8.0,6.0,2.0,4.0,8.0,3.0,3.0,14.0,10.0,12.0,12.0,10.0,11.0,11.0,12.0,10.0,11.0,0.0,6320.0,0.0,11651.0,1776.0,3555.0,3782.0,2806.0,1868.0,7703.0,NA1_4109312103,158.0,40.0,33.0,111.0,119.0,2.0,74.0,41.0,100.0,104.0,23442.0,2331.0,7138.0,621.0,8949.0,408.0,9503.0,13057.0,6638.0,1955.0,400,1.0,,1.0,221473.0,250243.0,232786.0,238455.0,22164.0,25302.0,122963.0,111241.0,68687.0,56639.0,20.0,1200279.0,28061.0,8651.0,7662.0,12562.0,10726.0,4315.0,13375.0,16921.0,9448.0,12548.0,12583.0,7035.0,9128.0,8225.0,8200.0,6083.0,7181.0,9635.0,6474.0,7851.0,3.0,6.0,4619.0,0.0,524.0,290.0,0.0,352.0,90.0,1057.0,941.0,2889.0,0.0,5.0,15.0,6.0,0.0,8.0,9.0,10.0,6.0,4.0,7.0,0.0,,100.0,12936.0,7238.0,9922.0,9340.0,6763.0,7414.0,7579.0,9929.0,7191.0,7564.0,,,,
0.0,7.0,9.0,4.0,1.0,4.0,9.0,5.0,7.0,6.0,3.0,0.0,0.0,477.0,311.0,687.0,804.0,904.0,542.0,938.0,537.0,1544.0,2340.0,7.0,5.0,4.0,7.0,6.0,3.0,5.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1842,1637308774852,4109058599,CLASSIC,teambuilder-match-4109058599,1637306932605,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,75.0,0.0,0.0,0.0,0.0,108.0,14.0,12.0,0.0,0.0,1.0,4.0,4.0,7.0,2.0,7.0,6.0,5.0,8.0,12.0,9.0,10.0,12.0,11.0,9.0,13.0,12.0,14.0,12.0,316.0,2820.0,8731.0,1693.0,1585.0,5055.0,3047.0,1061.0,13223.0,4357.0,NA1_4109058599,98.0,24.0,13.0,145.0,126.0,11.0,142.0,24.0,191.0,155.0,5398.0,905.0,1064.0,4297.0,10333.0,1225.0,17267.0,11742.0,840.0,10595.0,440,2.0,,0.0,97295.0,50364.0,361867.0,41928.0,119881.0,136958.0,492196.0,429963.0,75247.0,48924.0,20.0,1200444.0,5725.0,3985.0,10375.0,6486.0,14262.0,6597.0,20642.0,13710.0,14064.0,15750.0,6227.0,5086.0,7587.0,8469.0,9789.0,5841.0,9913.0,8552.0,10589.0,10675.0,5.0,2.0,10.0,259.0,580.0,496.0,2343.0,316.0,328.0,907.0,0.0,796.0,0.0,6.0,15.0,5.0,8.0,0.0,24.0,6.0,6.0,6.0,6.0,0.0,,100.0,8695.0,5192.0,6664.0,8796.0,8267.0,5435.0,10647.0,8642.0,11623.0,8710.0,1.0,,1.0,
