airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,airdragon_team200,chemtechdragon_team200,inhibs_lost_team100
0.0,1.0,9.0,9.0,5.0,1.0,13.0,6.0,9.0,6.0,5.0,0.0,0.0,655.0,437.0,225.0,66.0,1497.0,535.0,1049.0,1120.0,105.0,309.0,3.0,6.0,8.0,7.0,4.0,4.0,1.0,3.0,4.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1640,1637210056794,4107566693,CLASSIC,teambuilder-match-4107566693,1637208415785,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,83.0,4.0,12.0,0.0,0.0,103.0,16.0,8.0,0.0,0.0,2.0,1.0,3.0,13.0,1.0,3.0,5.0,8.0,8.0,12.0,9.0,11.0,11.0,11.0,10.0,12.0,12.0,12.0,11.0,4886.0,5354.0,2566.0,8629.0,225.0,2895.0,4546.0,444.0,13186.0,815.0,NA1_4107566693,135.0,31.0,14.0,116.0,129.0,23.0,121.0,23.0,151.0,118.0,662.0,831.0,2229.0,721.0,13345.0,1781.0,907.0,9233.0,516.0,10779.0,420,0.0,1.0,0.0,99091.0,108678.0,251936.0,38344.0,301332.0,222727.0,496476.0,156102.0,262714.0,77568.0,19.0,1140379.0,5548.0,6530.0,5130.0,9350.0,15168.0,5096.0,5875.0,9893.0,13703.0,11858.0,6205.0,6172.0,6330.0,6826.0,11537.0,5835.0,7524.0,8495.0,10890.0,9279.0,4.0,2.0,0.0,344.0,334.0,0.0,1597.0,419.0,422.0,215.0,0.0,264.0,0.0,8.0,10.0,7.0,8.0,2.0,15.0,7.0,5.0,8.0,5.0,0.0,1.0,100.0,9212.0,5980.0,7476.0,8094.0,7667.0,7101.0,9672.0,9040.0,9754.0,7355.0,,,,
0.0,0.0,10.0,3.0,1.0,2.0,3.0,2.0,3.0,0.0,4.0,0.0,0.0,2819.0,314.0,1669.0,72.0,640.0,237.0,539.0,572.0,481.0,672.0,4.0,2.0,5.0,3.0,9.0,4.0,3.0,2.0,5.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,2319,1637193865535,4107179574,CLASSIC,teambuilder-match-4107179574,1637191545906,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,4.0,104.0,0.0,10.0,0.0,11.0,84.0,8.0,5.0,0.0,3.0,6.0,1.0,9.0,1.0,1.0,3.0,2.0,3.0,11.0,13.0,11.0,11.0,13.0,9.0,9.0,12.0,10.0,12.0,12.0,0.0,608.0,34.0,11540.0,1518.0,2812.0,10040.0,3935.0,2980.0,1572.0,NA1_4107179574,136.0,8.0,13.0,127.0,97.0,4.0,98.0,15.0,158.0,156.0,10532.0,10572.0,3690.0,1268.0,5423.0,779.0,2463.0,754.0,5952.0,9261.0,400,0.0,1.0,0.0,18896.0,30953.0,126124.0,154414.0,84944.0,136635.0,13246.0,280153.0,51648.0,80211.0,19.0,1140432.0,11087.0,11180.0,5245.0,13178.0,6996.0,4020.0,12803.0,5098.0,9390.0,10854.0,7969.0,7989.0,6569.0,10632.0,5840.0,4812.0,6564.0,5872.0,7561.0,9972.0,2.0,2.0,554.0,0.0,1520.0,368.0,54.0,428.0,300.0,407.0,457.0,20.0,0.0,6.0,14.0,2.0,6.0,6.0,17.0,4.0,1.0,6.0,5.0,0.0,,100.0,10760.0,8013.0,8114.0,10269.0,5956.0,5567.0,8779.0,6426.0,9000.0,8755.0,,,,
1.0,2.0,10.0,4.0,4.0,5.0,11.0,3.0,4.0,6.0,1.0,0.0,0.0,953.0,1684.0,97.0,1497.0,508.0,448.0,2367.0,1435.0,725.0,1207.0,2.0,4.0,4.0,6.0,2.0,4.0,1.0,3.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1705,1637366060531,4109601154,CLASSIC,teambuilder-match-4109601154,1637364355109,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,113.0,7.0,0.0,0.0,4.0,85.0,0.0,4.0,0.0,3.0,1.0,7.0,2.0,9.0,3.0,3.0,6.0,7.0,1.0,11.0,9.0,12.0,12.0,11.0,9.0,13.0,11.0,11.0,11.0,929.0,2300.0,1818.0,739.0,13221.0,3825.0,1812.0,446.0,12414.0,3973.0,NA1_4109601154,116.0,38.0,38.0,123.0,138.0,17.0,182.0,29.0,109.0,109.0,2878.0,1031.0,8077.0,7114.0,1246.0,918.0,4567.0,7733.0,474.0,1626.0,420,1.0,1.0,0.0,73069.0,36166.0,171147.0,70042.0,169390.0,171602.0,27152.0,130404.0,236604.0,313664.0,19.0,1140374.0,3807.0,3331.0,11054.0,8160.0,14492.0,5189.0,6379.0,8996.0,12888.0,5762.0,6536.0,5429.0,8737.0,7092.0,10183.0,6508.0,8617.0,7985.0,8925.0,5807.0,2.0,3.0,0.0,0.0,1159.0,306.0,24.0,446.0,0.0,816.0,0.0,162.0,0.0,258.0,17.0,3.0,8.0,5.0,31.0,7.0,7.0,8.0,18.0,1.0,,100.0,8069.0,5857.0,9812.0,9063.0,8476.0,6018.0,10344.0,8234.0,7785.0,7710.0,,,,
0.0,6.0,11.0,8.0,7.0,10.0,18.0,4.0,10.0,8.0,1.0,0.0,0.0,102.0,57.0,110.0,624.0,962.0,108.0,1761.0,486.0,1398.0,2045.0,5.0,6.0,5.0,4.0,3.0,7.0,4.0,8.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1555,1637364465174,4109587944,CLASSIC,teambuilder-match-4109587944,1637362910041,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,103.0,0.0,4.0,83.0,0.0,8.0,0.0,3.0,1.0,8.0,10.0,10.0,0.0,4.0,6.0,4.0,9.0,11.0,8.0,11.0,12.0,12.0,10.0,12.0,11.0,11.0,10.0,5931.0,2986.0,947.0,11851.0,578.0,5049.0,817.0,1344.0,5006.0,1420.0,NA1_4109587944,120.0,29.0,103.0,106.0,22.0,28.0,141.0,18.0,93.0,114.0,717.0,1902.0,14682.0,1831.0,15814.0,333.0,9592.0,11903.0,1743.0,13068.0,420,2.0,,0.0,58463.0,78604.0,39746.0,32280.0,487671.0,146406.0,68292.0,154455.0,79580.0,2213.0,19.0,1140375.0,7251.0,4889.0,15630.0,14191.0,17619.0,5383.0,10410.0,14151.0,7349.0,14489.0,6452.0,5082.0,9045.0,10103.0,10572.0,5353.0,8811.0,7786.0,7078.0,9260.0,2.0,2.0,602.0,0.0,0.0,508.0,1225.0,0.0,0.0,903.0,600.0,0.0,3.0,6.0,9.0,8.0,4.0,4.0,13.0,6.0,3.0,7.0,7.0,1.0,,100.0,8446.0,5039.0,8008.0,9248.0,9436.0,6284.0,9074.0,8029.0,8040.0,6904.0,1.0,,,
0.0,4.0,5.0,3.0,6.0,5.0,12.0,2.0,1.0,2.0,2.0,0.0,0.0,211.0,721.0,1274.0,935.0,1061.0,85.0,1303.0,1061.0,906.0,974.0,4.0,6.0,0.0,3.0,4.0,4.0,8.0,5.0,7.0,5.0,1.0,2.0,0.0,1.0,0.0,1.0,1811,1637362431191,4109553906,CLASSIC,teambuilder-match-4109553906,1637360619305,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,94.0,0.0,4.0,0.0,4.0,7.0,106.0,0.0,0.0,9.0,2.0,11.0,4.0,4.0,3.0,2.0,0.0,5.0,6.0,13.0,9.0,12.0,12.0,11.0,10.0,12.0,12.0,11.0,11.0,900.0,2245.0,995.0,8892.0,511.0,1936.0,776.0,700.0,0.0,3075.0,NA1_4109553906,123.0,24.0,33.0,143.0,133.0,32.0,127.0,140.0,11.0,138.0,12901.0,1351.0,10481.0,866.0,8104.0,2627.0,10541.0,1701.0,6584.0,5496.0,420,1.0,1.0,0.0,56606.0,217265.0,167821.0,165042.0,20349.0,100606.0,93137.0,385024.0,105810.0,311055.0,19.0,1140340.0,14306.0,3854.0,11832.0,9760.0,8668.0,5336.0,11514.0,2402.0,7778.0,11620.0,9011.0,6156.0,9399.0,7765.0,7586.0,5805.0,6973.0,6666.0,7916.0,8664.0,4.0,2.0,505.0,257.0,355.0,1.0,52.0,772.0,196.0,0.0,1193.0,3048.0,0.0,2.0,17.0,2.0,5.0,11.0,9.0,2.0,6.0,4.0,5.0,1.0,,100.0,10858.0,5847.0,9368.0,9271.0,7836.0,6510.0,9324.0,8821.0,7844.0,7865.0,,,,
0.0,3.0,2.0,3.0,4.0,3.0,11.0,1.0,3.0,1.0,6.0,0.0,1.0,545.0,661.0,905.0,595.0,568.0,814.0,837.0,799.0,1919.0,587.0,5.0,8.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2066,1637372340269,4109733668,CLASSIC,teambuilder-match-4109733668,1637370273505,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,4.0,0.0,0.0,88.0,0.0,0.0,0.0,2.0,1.0,6.0,4.0,7.0,3.0,5.0,1.0,5.0,2.0,10.0,8.0,12.0,12.0,11.0,9.0,13.0,10.0,12.0,10.0,509.0,1909.0,2595.0,14353.0,13455.0,3579.0,2687.0,308.0,6093.0,385.0,NA1_4109733668,72.0,10.0,23.0,146.0,119.0,2.0,132.0,22.0,104.0,118.0,4754.0,1193.0,4369.0,1318.0,2349.0,1567.0,7249.0,4822.0,476.0,5611.0,400,2.0,,0.0,102288.0,123878.0,490541.0,188576.0,375455.0,137744.0,368721.0,428169.0,34654.0,9480.0,19.0,1140323.0,6737.0,3548.0,7330.0,16005.0,16299.0,5147.0,9937.0,5703.0,7396.0,6841.0,5575.0,3886.0,8130.0,7700.0,7818.0,6149.0,7437.0,5874.0,7704.0,6627.0,1.0,3.0,1473.0,446.0,365.0,334.0,493.0,0.0,0.0,571.0,826.0,844.0,0.0,6.0,6.0,3.0,182.0,3.0,8.0,4.0,7.0,7.0,6.0,0.0,1.0,100.0,7190.0,4400.0,9629.0,9607.0,7397.0,6081.0,10671.0,6708.0,9367.0,7233.0,,,,
0.0,1.0,9.0,4.0,1.0,5.0,2.0,1.0,4.0,5.0,4.0,0.0,1.0,1383.0,1221.0,53.0,583.0,924.0,485.0,868.0,2254.0,893.0,1656.0,1.0,2.0,8.0,6.0,3.0,4.0,2.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2442,1637366737816,4109660553,CLASSIC,teambuilder-match-4109660553,1637364295257,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,4.0,0.0,0.0,0.0,130.0,0.0,8.0,0.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,9.0,8.0,12.0,10.0,10.0,11.0,10.0,9.0,12.0,12.0,13.0,11.0,1821.0,3698.0,0.0,7743.0,226.0,5425.0,3385.0,235.0,20296.0,292.0,NA1_4109660553,125.0,28.0,8.0,85.0,123.0,11.0,142.0,12.0,131.0,125.0,3516.0,1195.0,5674.0,735.0,5942.0,635.0,8711.0,1581.0,1147.0,9888.0,400,0.0,1.0,0.0,401825.0,59481.0,199445.0,84586.0,31917.0,199856.0,68829.0,400129.0,79928.0,346001.0,19.0,1140353.0,5529.0,5327.0,5915.0,8897.0,6168.0,6604.0,12097.0,2026.0,22088.0,10721.0,6448.0,5396.0,6068.0,6788.0,7324.0,5410.0,7403.0,7254.0,9023.0,8781.0,4.0,1.0,192.0,434.0,241.0,418.0,0.0,543.0,1.0,209.0,644.0,540.0,0.0,5.0,8.0,2.0,4.0,1.0,7.0,7.0,4.0,10.0,6.0,0.0,,100.0,8934.0,6712.0,6944.0,8155.0,7260.0,6026.0,9661.0,9284.0,10325.0,7749.0,,1.0,,
0.0,1.0,6.0,1.0,5.0,5.0,7.0,4.0,4.0,10.0,4.0,0.0,0.0,50.0,226.0,818.0,311.0,445.0,318.0,1034.0,133.0,219.0,2054.0,6.0,6.0,3.0,4.0,4.0,11.0,3.0,6.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1742,1637393313938,4110134274,CLASSIC,teambuilder-match-4110134274,1637391571197,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,8.0,4.0,0.0,71.0,6.0,0.0,15.0,76.0,1.0,2.0,0.0,3.0,4.0,6.0,2.0,9.0,2.0,4.0,11.0,3.0,6.0,12.0,10.0,11.0,10.0,12.0,8.0,12.0,11.0,10.0,13.0,7955.0,109.0,8381.0,3175.0,517.0,3926.0,323.0,713.0,5947.0,12729.0,NA1_4110134274,133.0,83.0,79.0,5.0,149.0,9.0,139.0,13.0,37.0,151.0,2367.0,5797.0,1009.0,2032.0,15463.0,1134.0,7741.0,14035.0,1663.0,719.0,440,2.0,,0.0,314855.0,43774.0,37785.0,418334.0,81645.0,134728.0,101049.0,75039.0,209638.0,132722.0,19.0,1140311.0,10912.0,6112.0,9950.0,5789.0,17354.0,5060.0,8064.0,15400.0,8520.0,14134.0,7415.0,6577.0,6733.0,6086.0,11000.0,6243.0,8149.0,8933.0,5979.0,9079.0,3.0,3.0,590.0,205.0,560.0,581.0,1373.0,0.0,0.0,652.0,909.0,686.0,0.0,32.0,4.0,6.0,1.0,5.0,22.0,3.0,3.0,17.0,5.0,0.0,,200.0,8601.0,6917.0,8296.0,6565.0,9372.0,4586.0,9685.0,7920.0,6446.0,10269.0,,1.0,,
0.0,3.0,5.0,4.0,6.0,5.0,9.0,0.0,2.0,2.0,6.0,0.0,1.0,338.0,742.0,853.0,338.0,353.0,161.0,1076.0,725.0,421.0,1123.0,2.0,2.0,2.0,5.0,4.0,1.0,3.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1756,1637390537002,4110057124,CLASSIC,teambuilder-match-4110057124,1637388780647,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,114.0,0.0,1.0,0.0,3.0,0.0,0.0,84.0,0.0,5.0,1.0,3.0,2.0,2.0,0.0,3.0,6.0,4.0,0.0,12.0,10.0,11.0,11.0,10.0,9.0,12.0,12.0,10.0,10.0,6689.0,4138.0,1211.0,5559.0,1301.0,2904.0,4036.0,7041.0,250.0,666.0,NA1_4110057124,113.0,5.0,16.0,102.0,129.0,6.0,157.0,148.0,154.0,12.0,1279.0,700.0,4512.0,737.0,4914.0,745.0,3172.0,1007.0,6381.0,5246.0,440,0.0,,0.0,134106.0,32116.0,231426.0,93805.0,20923.0,54251.0,141034.0,68509.0,24949.0,295982.0,19.0,1140259.0,8411.0,5217.0,7028.0,6297.0,6634.0,3852.0,7700.0,10002.0,7084.0,7405.0,8138.0,4592.0,7418.0,6408.0,6978.0,4410.0,8176.0,7960.0,7896.0,5798.0,2.0,1.0,442.0,378.0,1304.0,0.0,418.0,202.0,491.0,1953.0,452.0,1492.0,1.0,5.0,14.0,2.0,8.0,6.0,11.0,8.0,22.0,4.0,3.0,0.0,,200.0,9056.0,6191.0,8036.0,7475.0,7295.0,5122.0,9446.0,9870.0,7237.0,7295.0,,,,
0.0,7.0,7.0,5.0,5.0,7.0,12.0,3.0,8.0,3.0,7.0,0.0,0.0,1391.0,515.0,992.0,1082.0,1214.0,427.0,633.0,861.0,1969.0,656.0,3.0,5.0,2.0,4.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2113,1637380097615,4109874603,CLASSIC,teambuilder-match-4109874603,1637377984129,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4.0,0.0,8.0,87.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,5.0,1.0,6.0,5.0,4.0,0.0,11.0,9.0,11.0,11.0,10.0,9.0,12.0,11.0,12.0,10.0,2847.0,0.0,5266.0,6155.0,206.0,6387.0,9341.0,837.0,6836.0,667.0,NA1_4109874603,95.0,6.0,15.0,122.0,150.0,7.0,128.0,8.0,147.0,114.0,3052.0,5173.0,371.0,985.0,11607.0,906.0,2599.0,8882.0,694.0,4513.0,440,1.0,,0.0,148811.0,30060.0,186582.0,477511.0,28478.0,116413.0,71287.0,379413.0,96918.0,348793.0,19.0,1140417.0,5900.0,5354.0,5970.0,7569.0,12210.0,7294.0,12157.0,9966.0,7530.0,5181.0,6416.0,5190.0,6727.0,6277.0,9009.0,5187.0,8633.0,7901.0,7764.0,5821.0,2.0,1.0,0.0,180.0,333.0,428.0,397.0,0.0,216.0,246.0,0.0,0.0,1.0,75.0,13.0,3.0,7.0,3.0,18.0,7.0,7.0,6.0,6.0,1.0,,200.0,8476.0,5157.0,7947.0,7731.0,7244.0,5445.0,8837.0,7541.0,9383.0,6425.0,,,,
