airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,riftherald_team200,hextechdragon_team100,airdragon_team200,chemtechdragon_team200
0.0,1.0,9.0,3.0,1.0,2.0,6.0,2.0,1.0,4.0,5.0,0.0,0.0,2407.0,263.0,560.0,549.0,537.0,182.0,221.0,1909.0,430.0,158.0,2.0,4.0,5.0,4.0,5.0,5.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1913,1637388659624,4110061453,CLASSIC,teambuilder-match-4110061453,1637386746094,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,83.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,9.0,1.0,5.0,11.0,7.0,9.0,9.0,7.0,7.0,9.0,10.0,10.0,9.0,232.0,2740.0,11752.0,292.0,0.0,1702.0,846.0,312.0,3315.0,546.0,NA1_4110061453,121.0,19.0,7.0,73.0,70.0,13.0,86.0,8.0,101.0,86.0,8583.0,1421.0,232.0,2973.0,5091.0,552.0,3870.0,8029.0,460.0,7220.0,420,1.0,0.0,80948.0,148485.0,113681.0,0.0,11200.0,104156.0,16651.0,98075.0,167431.0,8619.0,14.0,840249.0,8815.0,4485.0,12290.0,3376.0,6435.0,2703.0,4803.0,8966.0,4021.0,7767.0,7707.0,4998.0,5710.0,4924.0,4547.0,4297.0,4846.0,7769.0,4980.0,5958.0,0.0,1.0,0.0,323.0,306.0,110.0,1344.0,448.0,86.0,624.0,246.0,0.0,0.0,8.0,7.0,4.0,16.0,3.0,11.0,4.0,2.0,5.0,6.0,0.0,,100.0,7856.0,3957.0,5553.0,5649.0,3933.0,3302.0,5574.0,6351.0,6934.0,5327.0,,,,
0.0,0.0,8.0,2.0,0.0,0.0,4.0,1.0,6.0,5.0,5.0,0.0,0.0,54.0,1257.0,289.0,599.0,222.0,393.0,158.0,2281.0,505.0,93.0,9.0,4.0,5.0,5.0,4.0,3.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1642,1637379858292,4109875467,CLASSIC,teambuilder-match-4109875467,1637378215943,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,3.0,0.0,0.0,104.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,5.0,0.0,9.0,9.0,3.0,2.0,9.0,7.0,9.0,9.0,9.0,7.0,11.0,11.0,10.0,8.0,1900.0,3400.0,195.0,2883.0,1193.0,1350.0,70.0,7268.0,3791.0,693.0,NA1_4109875467,90.0,8.0,12.0,77.0,112.0,17.0,106.0,8.0,122.0,66.0,5132.0,799.0,3639.0,825.0,4774.0,391.0,8568.0,821.0,939.0,4781.0,420,0.0,0.0,49223.0,106985.0,93433.0,187892.0,13829.0,86803.0,128115.0,125376.0,180732.0,65684.0,14.0,840327.0,7032.0,4515.0,4265.0,3708.0,6258.0,2053.0,9802.0,8604.0,4730.0,5694.0,5164.0,5057.0,5074.0,3984.0,7747.0,3643.0,9258.0,7791.0,6375.0,4843.0,4.0,1.0,0.0,316.0,431.0,0.0,290.0,312.0,1163.0,514.0,0.0,220.0,0.0,4.0,8.0,3.0,4.0,4.0,7.0,3.0,34.0,5.0,6.0,0.0,1.0,200.0,5670.0,3835.0,5634.0,5349.0,5651.0,3254.0,8040.0,7490.0,7091.0,4161.0,1.0,,,
0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,342.0,181.0,577.0,243.0,220.0,62.0,574.0,559.0,263.0,904.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2295,1637311981547,4109123409,CLASSIC,teambuilder-match-4109123409,1637309686049,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,93.0,0.0,0.0,0.0,13.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,6.0,5.0,2.0,0.0,9.0,7.0,9.0,11.0,8.0,7.0,12.0,9.0,9.0,8.0,1266.0,914.0,217.0,2610.0,352.0,1382.0,1892.0,191.0,4390.0,363.0,NA1_4109123409,76.0,20.0,0.0,109.0,122.0,6.0,108.0,6.0,96.0,100.0,4036.0,394.0,4314.0,2350.0,5117.0,366.0,6736.0,3703.0,790.0,2428.0,420,0.0,0.0,269486.0,11925.0,150168.0,21139.0,34939.0,6310.0,118143.0,179468.0,62719.0,35806.0,14.0,840271.0,5302.0,1521.0,4656.0,5863.0,5470.0,1749.0,9503.0,4189.0,5435.0,2791.0,3742.0,3106.0,4967.0,6823.0,4845.0,3312.0,6714.0,5759.0,4873.0,4454.0,1.0,0.0,0.0,212.0,124.0,903.0,0.0,0.0,874.0,294.0,254.0,0.0,0.0,3.0,10.0,2.0,5.0,4.0,7.0,4.0,1.0,5.0,9.0,0.0,,100.0,5706.0,3630.0,5158.0,7776.0,4792.0,3978.0,8663.0,5091.0,6020.0,5028.0,1.0,,,1.0
0.0,3.0,0.0,10.0,2.0,0.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,313.0,441.0,26.0,242.0,118.0,143.0,1390.0,523.0,395.0,320.0,5.0,3.0,4.0,4.0,0.0,1.0,3.0,5.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2034,1637290412620,4108536999,CLASSIC,teambuilder-match-4108536999,1637288377661,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,73.0,0.0,4.0,0.0,11.0,72.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,9.0,1.0,6.0,2.0,6.0,0.0,9.0,7.0,10.0,10.0,9.0,8.0,12.0,9.0,9.0,8.0,0.0,1481.0,10649.0,5598.0,230.0,1991.0,793.0,805.0,0.0,21.0,NA1_4108536999,56.0,31.0,27.0,96.0,111.0,3.0,130.0,5.0,67.0,68.0,5457.0,324.0,350.0,699.0,7958.0,738.0,11739.0,3538.0,8342.0,1380.0,420,1.0,0.0,35211.0,65586.0,98483.0,68282.0,30104.0,54965.0,97825.0,218039.0,85839.0,54478.0,14.0,840223.0,5865.0,1806.0,11379.0,6729.0,8378.0,2845.0,12549.0,4685.0,8788.0,1401.0,4413.0,3061.0,5986.0,5722.0,7618.0,4568.0,8440.0,4708.0,5335.0,3395.0,1.0,1.0,408.0,0.0,379.0,432.0,190.0,116.0,16.0,342.0,445.0,0.0,1.0,1.0,8.0,3.0,4.0,4.0,12.0,8.0,2.0,4.0,20.0,0.0,,200.0,5733.0,4014.0,7211.0,6457.0,5131.0,4311.0,9446.0,5121.0,5854.0,4066.0,,,,
1.0,1.0,4.0,4.0,3.0,1.0,9.0,2.0,1.0,2.0,4.0,0.0,0.0,587.0,566.0,1544.0,192.0,438.0,388.0,386.0,1131.0,906.0,738.0,2.0,3.0,2.0,3.0,1.0,3.0,5.0,3.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1640,1637392246217,4110131910,CLASSIC,teambuilder-match-4110131910,1637390605861,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,4.0,0.0,52.0,0.0,4.0,2.0,5.0,3.0,10.0,0.0,3.0,2.0,1.0,3.0,10.0,8.0,10.0,9.0,9.0,8.0,10.0,10.0,7.0,9.0,4439.0,1827.0,5763.0,232.0,0.0,1937.0,6678.0,5359.0,2584.0,1072.0,NA1_4110131910,87.0,1.0,18.0,74.0,96.0,17.0,67.0,118.0,72.0,16.0,759.0,1468.0,183.0,6076.0,8162.0,1304.0,1224.0,299.0,5795.0,6172.0,440,0.0,0.0,171903.0,18074.0,201248.0,79912.0,2279.0,47569.0,179267.0,42345.0,9414.0,229456.0,14.0,840270.0,5198.0,3762.0,7861.0,6718.0,9826.0,3569.0,7902.0,5658.0,8380.0,7559.0,5462.0,4441.0,5919.0,4932.0,7213.0,3838.0,5486.0,5556.0,4081.0,5413.0,1.0,0.0,0.0,466.0,1913.0,408.0,1664.0,328.0,0.0,0.0,0.0,314.0,0.0,4.0,9.0,3.0,3.0,2.0,3.0,19.0,4.0,5.0,5.0,0.0,,100.0,7134.0,4080.0,6453.0,5659.0,5679.0,4113.0,6277.0,6856.0,3878.0,5146.0,1.0,,,
0.0,0.0,5.0,5.0,2.0,2.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,700.0,4.0,173.0,2018.0,554.0,765.0,241.0,998.0,42.0,22.0,2.0,0.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2019,1637302873914,4108984899,CLASSIC,teambuilder-match-4108984899,1637300854148,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,2.0,5.0,0.0,4.0,9.0,7.0,9.0,10.0,8.0,7.0,10.0,10.0,10.0,9.0,220.0,1602.0,273.0,4891.0,129.0,2411.0,1416.0,1298.0,0.0,301.0,NA1_4108984899,87.0,7.0,1.0,85.0,79.0,3.0,119.0,112.0,84.0,9.0,5523.0,1031.0,4703.0,1720.0,1697.0,954.0,1463.0,5027.0,2115.0,6377.0,440,0.0,0.0,67401.0,73826.0,258716.0,25298.0,37577.0,153450.0,24868.0,9287.0,28622.0,199069.0,14.0,840223.0,5744.0,2932.0,5101.0,6612.0,2297.0,3438.0,3946.0,6434.0,2623.0,7245.0,4625.0,4029.0,5413.0,5508.0,4104.0,3665.0,6326.0,6923.0,3872.0,5862.0,2.0,0.0,0.0,299.0,124.0,0.0,470.0,72.0,1066.0,108.0,507.0,566.0,32.0,5.0,42.0,1.0,6.0,7.0,12.0,4.0,4.0,2.0,2.0,1.0,,200.0,5692.0,3726.0,5628.0,6306.0,4780.0,3345.0,7149.0,6198.0,6189.0,5609.0,,,,
0.0,6.0,0.0,3.0,0.0,5.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,376.0,2008.0,243.0,373.0,397.0,1985.0,476.0,597.0,994.0,413.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1884,1637300445238,4108948432,CLASSIC,teambuilder-match-4108948432,1637298560473,MATCHED_GAME,11.23.409.111,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,4.0,0.0,5.0,0.0,7.0,10.0,9.0,9.0,8.0,10.0,10.0,8.0,9.0,9.0,2384.0,195.0,180.0,443.0,0.0,121.0,3614.0,104.0,7288.0,1538.0,NA1_4108948432,5.0,114.0,13.0,98.0,78.0,102.0,88.0,87.0,22.0,6.0,201.0,2045.0,3739.0,545.0,4891.0,5676.0,1228.0,3002.0,497.0,1323.0,440,0.0,0.0,77786.0,3404.0,136376.0,16419.0,13509.0,61969.0,33334.0,20876.0,97087.0,112898.0,14.0,840261.0,2586.0,2641.0,4135.0,988.0,6012.0,6241.0,5538.0,3107.0,8029.0,3274.0,3201.0,5783.0,5333.0,3923.0,4947.0,5805.0,5381.0,4247.0,5354.0,5078.0,1.0,0.0,0.0,400.0,215.0,0.0,1121.0,444.0,695.0,0.0,244.0,412.0,0.0,6.0,2.0,3.0,4.0,4.0,4.0,19.0,3.0,9.0,1.0,0.0,1.0,100.0,3869.0,6879.0,5797.0,5973.0,4540.0,6498.0,6355.0,4397.0,5261.0,6068.0,1.0,,,
0.0,5.0,1.0,2.0,2.0,1.0,3.0,4.0,5.0,5.0,3.0,0.0,0.0,1151.0,298.0,1075.0,1825.0,792.0,387.0,1293.0,99.0,300.0,1633.0,3.0,8.0,4.0,5.0,5.0,2.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1974,1637298082641,4108911190,CLASSIC,teambuilder-match-4108911190,1637296108199,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,83.0,0.0,4.0,0.0,3.0,2.0,6.0,2.0,3.0,0.0,6.0,5.0,3.0,3.0,10.0,8.0,9.0,9.0,8.0,7.0,8.0,10.0,10.0,9.0,4707.0,698.0,5768.0,558.0,173.0,1036.0,0.0,183.0,5556.0,872.0,NA1_4108911190,92.0,55.0,8.0,80.0,82.0,18.0,17.0,15.0,113.0,108.0,1299.0,2560.0,773.0,6398.0,5727.0,876.0,3926.0,4435.0,1232.0,5013.0,440,0.0,0.0,242900.0,38322.0,132064.0,10870.0,12290.0,21768.0,75019.0,205018.0,74821.0,16580.0,14.0,840278.0,6007.0,3384.0,7127.0,7402.0,6819.0,2170.0,5063.0,5121.0,6789.0,5885.0,5441.0,4273.0,5950.0,5090.0,4652.0,2812.0,7768.0,6749.0,6421.0,6658.0,1.0,0.0,0.0,125.0,585.0,446.0,918.0,258.0,1136.0,503.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,4.0,8.0,11.0,2.0,3.0,1.0,1.0,,200.0,7208.0,4351.0,5194.0,6073.0,4847.0,3575.0,4388.0,6205.0,7198.0,5785.0,,,,
0.0,0.0,7.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,32.0,554.0,1049.0,300.0,1111.0,1090.0,1098.0,176.0,182.0,873.0,2.0,1.0,2.0,0.0,4.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1926,1637184332956,4107132094,CLASSIC,teambuilder-match-4107132094,1637182406030,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,5.0,10.0,7.0,9.0,10.0,8.0,7.0,10.0,8.0,9.0,8.0,5624.0,1898.0,430.0,4078.0,0.0,3113.0,1167.0,3929.0,1276.0,652.0,NA1_4107132094,101.0,2.0,4.0,106.0,110.0,13.0,90.0,17.0,104.0,105.0,192.0,724.0,3033.0,953.0,3762.0,502.0,3487.0,1643.0,5929.0,6113.0,440,0.0,0.0,224911.0,71815.0,185786.0,336228.0,32198.0,60507.0,41143.0,197725.0,7430.0,60470.0,14.0,840219.0,5979.0,2882.0,3846.0,5031.0,3762.0,3827.0,4705.0,6150.0,7735.0,6765.0,5347.0,3479.0,5024.0,4910.0,4836.0,4550.0,4573.0,5676.0,5707.0,6299.0,1.0,0.0,162.0,260.0,381.0,0.0,0.0,210.0,50.0,578.0,530.0,0.0,0.0,4.0,10.0,0.0,4.0,12.0,102.0,3.0,6.0,2.0,5.0,0.0,1.0,100.0,7078.0,4047.0,5202.0,7053.0,4677.0,3957.0,6277.0,5037.0,6105.0,4865.0,,,,
0.0,3.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,821.0,631.0,1118.0,1286.0,414.0,360.0,225.0,1303.0,671.0,1649.0,4.0,3.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1876,1637363714751,4109546235,CLASSIC,teambuilder-match-4109546235,1637361837956,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,0.0,1.0,0.0,89.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,2.0,5.0,5.0,1.0,4.0,8.0,7.0,9.0,10.0,9.0,8.0,10.0,10.0,10.0,9.0,1520.0,1980.0,2092.0,699.0,414.0,5057.0,441.0,0.0,3610.0,0.0,NA1_4109546235,0.0,0.0,88.0,106.0,92.0,4.0,81.0,8.0,107.0,110.0,753.0,581.0,5661.0,4045.0,6310.0,558.0,7706.0,7168.0,412.0,7141.0,400,0.0,0.0,184279.0,73386.0,325003.0,55683.0,85438.0,89108.0,37792.0,181857.0,30288.0,23651.0,14.0,840254.0,2365.0,2853.0,7754.0,5281.0,7030.0,5616.0,10682.0,7568.0,4023.0,7141.0,3921.0,3381.0,4993.0,5381.0,6409.0,4060.0,5800.0,6553.0,4816.0,6724.0,0.0,0.0,92.0,292.0,0.0,536.0,306.0,0.0,2534.0,400.0,0.0,0.0,32.0,1.0,41.0,4.0,5.0,14.0,7.0,5.0,0.0,5.0,5.0,1.0,,100.0,4993.0,3980.0,5959.0,6624.0,5234.0,4179.0,6982.0,6563.0,6267.0,5767.0,,1.0,,
0.0,1.0,6.0,0.0,2.0,3.0,5.0,0.0,2.0,2.0,3.0,0.0,0.0,227.0,721.0,368.0,40.0,254.0,286.0,1572.0,1362.0,173.0,775.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,1637357419137,4109514226,CLASSIC,teambuilder-match-4109514226,1637355407509,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,68.0,3.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2.0,2.0,6.0,7.0,2.0,0.0,3.0,6.0,0.0,4.0,10.0,7.0,9.0,11.0,8.0,7.0,10.0,10.0,9.0,9.0,939.0,6254.0,3534.0,433.0,0.0,1758.0,930.0,1263.0,2284.0,0.0,NA1_4109514226,123.0,4.0,8.0,109.0,77.0,6.0,97.0,17.0,66.0,105.0,3562.0,835.0,355.0,11286.0,5773.0,625.0,5615.0,4903.0,2132.0,6193.0,400,1.0,0.0,25233.0,80558.0,211757.0,105361.0,0.0,48187.0,0.0,182424.0,51723.0,20245.0,14.0,840294.0,4502.0,7090.0,4045.0,11920.0,5773.0,2652.0,6929.0,6557.0,4416.0,6322.0,6552.0,4621.0,6168.0,7450.0,4504.0,3261.0,5547.0,6430.0,3633.0,5850.0,0.0,2.0,0.0,0.0,156.0,200.0,0.0,268.0,384.0,389.0,0.0,129.0,0.0,4.0,14.0,5.0,3.0,4.0,7.0,6.0,4.0,3.0,4.0,0.0,1.0,200.0,6953.0,4041.0,5083.0,8354.0,4484.0,3522.0,7199.0,6694.0,5185.0,5704.0,,,,
0.0,1.0,5.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1979.0,1094.0,483.0,452.0,124.0,925.0,229.0,1404.0,308.0,970.0,1.0,3.0,2.0,3.0,5.0,3.0,5.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1532,1637340099421,4109321055,CLASSIC,teambuilder-match-4109321055,1637338567268,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,89.0,0.0,0.0,0.0,0.0,88.0,0.0,4.0,1.0,6.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,4.0,11.0,7.0,10.0,10.0,8.0,8.0,9.0,9.0,9.0,10.0,7253.0,1160.0,282.0,2514.0,261.0,3558.0,0.0,0.0,240.0,5164.0,NA1_4109321055,110.0,17.0,2.0,89.0,74.0,9.0,59.0,14.0,84.0,92.0,2381.0,1039.0,4440.0,739.0,4472.0,1049.0,4973.0,3761.0,5773.0,526.0,400,0.0,0.0,210618.0,82705.0,110822.0,35869.0,9183.0,159616.0,52162.0,103924.0,0.0,91754.0,14.0,840279.0,10044.0,2823.0,4976.0,4478.0,5641.0,4788.0,5618.0,4029.0,6014.0,6403.0,7580.0,4068.0,6023.0,4597.0,4944.0,4350.0,3854.0,5304.0,5308.0,5410.0,0.0,1.0,410.0,624.0,253.0,1224.0,908.0,180.0,645.0,268.0,0.0,712.0,2.0,17.0,9.0,2.0,2.0,4.0,15.0,4.0,0.0,4.0,3.0,0.0,,100.0,8023.0,3673.0,6437.0,6550.0,4469.0,4496.0,5109.0,5844.0,6049.0,7014.0,,,,
0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,474.0,513.0,469.0,824.0,575.0,474.0,1363.0,511.0,626.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1511,1637335809332,4109296188,CLASSIC,teambuilder-match-4109296188,1637334298312,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,0.0,2.0,5.0,3.0,2.0,11.0,7.0,8.0,10.0,8.0,7.0,8.0,10.0,11.0,8.0,0.0,2289.0,0.0,298.0,514.0,3153.0,0.0,421.0,7003.0,2081.0,NA1_4109296188,119.0,7.0,4.0,98.0,90.0,24.0,61.0,12.0,115.0,82.0,8044.0,793.0,2589.0,1810.0,6969.0,1438.0,1633.0,5291.0,687.0,3935.0,400,0.0,0.0,66990.0,123774.0,152269.0,48616.0,44062.0,117696.0,27543.0,111158.0,83754.0,0.0,14.0,840252.0,8268.0,3425.0,2721.0,2255.0,7484.0,4934.0,1990.0,5808.0,7785.0,6016.0,6689.0,3394.0,4638.0,4619.0,5914.0,3475.0,4324.0,5964.0,5446.0,4701.0,0.0,1.0,223.0,342.0,132.0,146.0,0.0,342.0,357.0,96.0,94.0,0.0,0.0,4.0,4.0,6.0,5.0,14.0,7.0,3.0,0.0,4.0,5.0,0.0,,100.0,7659.0,3496.0,4978.0,7033.0,4875.0,3751.0,4892.0,6872.0,7504.0,4348.0,1.0,,,
0.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,1993.0,170.0,499.0,213.0,1194.0,1317.0,1062.0,99.0,707.0,465.0,3.0,0.0,3.0,2.0,2.0,1.0,8.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1864,1637332005335,4109312103,CLASSIC,teambuilder-match-4109312103,1637330140640,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,75.0,0.0,1.0,0.0,3.0,62.0,0.0,0.0,0.0,10.0,3.0,4.0,6.0,1.0,1.0,2.0,5.0,1.0,0.0,12.0,8.0,9.0,10.0,8.0,8.0,9.0,9.0,8.0,8.0,0.0,2573.0,0.0,8021.0,586.0,1615.0,1834.0,1329.0,906.0,2635.0,NA1_4109312103,109.0,32.0,5.0,83.0,105.0,2.0,55.0,12.0,65.0,79.0,10646.0,1475.0,4078.0,539.0,4288.0,273.0,4767.0,5591.0,3249.0,937.0,400,1.0,0.0,165713.0,64440.0,141726.0,180195.0,15094.0,16089.0,104964.0,43398.0,43690.0,32796.0,14.0,840182.0,12701.0,4048.0,4212.0,8796.0,4874.0,2240.0,6692.0,7321.0,4624.0,4550.0,9068.0,4955.0,5449.0,5863.0,5279.0,3567.0,4857.0,6139.0,3897.0,4290.0,0.0,2.0,2054.0,0.0,134.0,236.0,0.0,352.0,90.0,401.0,467.0,977.0,0.0,3.0,8.0,5.0,0.0,6.0,5.0,7.0,3.0,3.0,4.0,0.0,,100.0,9171.0,4621.0,5351.0,6731.0,4508.0,4482.0,5598.0,5703.0,4526.0,4715.0,,,,
