airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9
0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,878.0,227.0,539.0,737.0,436.0,873.0,875.0,610.0,598.0,30.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640,1637210056794,4107566693,CLASSIC,teambuilder-match-4107566693,1637208415785,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,1003.0,781.0,421.0,1173.0,36.0,221.0,552.0,72.0,1916.0,49.0,NA1_4107566693,24.0,2.0,0.0,23.0,22.0,5.0,23.0,0.0,34.0,32.0,443.0,320.0,557.0,382.0,307.0,328.0,190.0,846.0,397.0,1191.0,420,0.0,0.0,7199.0,19821.0,118026.0,8888.0,80017.0,27383.0,30689.0,86557.0,59421.0,28307.0,5.0,300121.0,1446.0,1138.0,1067.0,1556.0,497.0,628.0,743.0,983.0,2314.0,1264.0,1378.0,1512.0,1714.0,1722.0,1636.0,1448.0,1375.0,2186.0,2178.0,1981.0,0.0,0.0,0.0,36.0,88.0,0.0,152.0,78.0,0.0,64.0,0.0,24.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,100.0,1811.0,1117.0,1283.0,1769.0,1284.0,959.0,2080.0,1691.0,1886.0,1351.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,277.0,1124.0,945.0,311.0,994.0,407.0,1215.0,1603.0,-181.0,1646.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319,1637193865535,4107179574,CLASSIC,teambuilder-match-4107179574,1637191545906,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,0.0,76.0,0.0,961.0,91.0,784.0,1718.0,355.0,481.0,138.0,NA1_4107179574,19.0,0.0,1.0,23.0,30.0,1.0,25.0,1.0,28.0,34.0,892.0,1126.0,420.0,428.0,657.0,322.0,460.0,204.0,1375.0,1132.0,400,0.0,0.0,0.0,6112.0,62092.0,31275.0,3901.0,26067.0,3205.0,94642.0,13745.0,10540.0,5.0,300126.0,892.0,1203.0,494.0,1455.0,749.0,1216.0,2308.0,639.0,1979.0,1270.0,1277.0,1624.0,1445.0,2131.0,1494.0,1207.0,1715.0,2103.0,1889.0,2146.0,0.0,0.0,0.0,0.0,73.0,66.0,0.0,110.0,130.0,80.0,121.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,100.0,1304.0,1375.0,1295.0,2206.0,1170.0,1110.0,2007.0,1655.0,2079.0,1375.0
0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,500.0,491.0,456.0,196.0,105.0,78.0,44.0,1701.0,1164.0,305.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1705,1637366060531,4109601154,CLASSIC,teambuilder-match-4109601154,1637364355109,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,162.0,54.0,182.0,253.0,1446.0,489.0,119.0,273.0,1109.0,434.0,NA1_4109601154,24.0,4.0,0.0,28.0,22.0,0.0,31.0,0.0,28.0,4.0,53.0,256.0,829.0,1059.0,512.0,400.0,347.0,1112.0,93.0,519.0,420,0.0,0.0,19189.0,4227.0,34784.0,14039.0,24075.0,35417.0,2476.0,71341.0,29260.0,1056.0,5.0,300115.0,216.0,311.0,1163.0,1443.0,1959.0,945.0,466.0,1539.0,1202.0,954.0,1350.0,1416.0,1656.0,1431.0,2305.0,1498.0,1519.0,2201.0,1684.0,1105.0,0.0,0.0,0.0,0.0,152.0,130.0,0.0,56.0,0.0,154.0,0.0,0.0,0.0,37.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,100.0,1871.0,543.0,1522.0,1576.0,788.0,827.0,1688.0,1575.0,1819.0,303.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,588.0,41.0,123.0,471.0,191.0,353.0,66.0,791.0,387.0,593.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1555,1637364465174,4109587944,CLASSIC,teambuilder-match-4109587944,1637362910041,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,393.0,288.0,0.0,789.0,89.0,512.0,166.0,114.0,393.0,115.0,NA1_4109587944,20.0,13.0,17.0,28.0,0.0,13.0,22.0,0.0,18.0,23.0,243.0,572.0,1937.0,497.0,829.0,92.0,1596.0,1362.0,309.0,1602.0,420,0.0,0.0,12785.0,15067.0,4755.0,5845.0,198994.0,24837.0,12456.0,85155.0,0.0,1023.0,5.0,300129.0,766.0,860.0,1937.0,1351.0,918.0,605.0,1763.0,1496.0,702.0,1718.0,1388.0,1316.0,1548.0,1841.0,1866.0,1378.0,1916.0,2241.0,1537.0,1943.0,0.0,0.0,130.0,0.0,0.0,63.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,1683.0,1351.0,986.0,2097.0,1369.0,1169.0,1540.0,1512.0,1747.0,961.0
0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,679.0,43.0,876.0,398.0,533.0,58.0,465.0,151.0,-30.0,447.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1811,1637362431191,4109553906,CLASSIC,teambuilder-match-4109553906,1637360619305,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,45.0,124.0,69.0,604.0,43.0,174.0,0.0,365.0,0.0,141.0,NA1_4109553906,22.0,2.0,1.0,27.0,27.0,3.0,25.0,24.0,0.0,22.0,2206.0,237.0,963.0,309.0,1430.0,640.0,1495.0,1104.0,981.0,1048.0,420,0.0,0.0,12454.0,12781.0,66257.0,25438.0,0.0,10270.0,4459.0,94302.0,49158.0,75104.0,5.0,300107.0,2439.0,415.0,1056.0,914.0,1473.0,887.0,1495.0,1470.0,1230.0,1572.0,2054.0,1368.0,2026.0,1778.0,1733.0,1333.0,1465.0,1361.0,1970.0,1447.0,0.0,0.0,188.0,54.0,24.0,1.0,0.0,72.0,0.0,0.0,249.0,382.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,100.0,1545.0,349.0,988.0,1710.0,1547.0,676.0,1539.0,1809.0,1567.0,1285.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,249.0,153.0,246.0,400.0,231.0,274.0,1074.0,564.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2066,1637372340269,4109733668,CLASSIC,teambuilder-match-4109733668,1637370273505,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,45.0,0.0,0.0,1401.0,491.0,285.0,703.0,46.0,214.0,0.0,NA1_4109733668,21.0,4.0,0.0,28.0,24.0,0.0,25.0,0.0,21.0,26.0,644.0,0.0,148.0,447.0,439.0,282.0,779.0,89.0,0.0,370.0,400,0.0,0.0,36140.0,3698.0,142604.0,41656.0,59488.0,23064.0,64321.0,124508.0,10901.0,0.0,5.0,300102.0,819.0,0.0,148.0,1959.0,985.0,567.0,1482.0,152.0,214.0,420.0,1260.0,1049.0,1528.0,1466.0,1550.0,1466.0,1424.0,1574.0,1384.0,1389.0,0.0,0.0,130.0,0.0,0.0,110.0,54.0,0.0,0.0,16.0,0.0,50.0,0.0,1.0,2.0,2.0,34.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,100.0,1949.0,527.0,1465.0,1870.0,1114.0,1054.0,1630.0,1256.0,2015.0,1157.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,633.0,26.0,451.0,1039.0,574.0,239.0,989.0,1387.0,1113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442,1637366737816,4109660553,CLASSIC,teambuilder-match-4109660553,1637364295257,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,36.0,240.0,0.0,76.0,0.0,272.0,101.0,0.0,1104.0,0.0,NA1_4109660553,34.0,6.0,0.0,27.0,34.0,2.0,23.0,0.0,33.0,37.0,230.0,177.0,632.0,139.0,331.0,39.0,759.0,0.0,434.0,680.0,400,0.0,0.0,31670.0,5490.0,74684.0,4161.0,1849.0,24619.0,16251.0,66392.0,1519.0,68375.0,5.0,300076.0,267.0,417.0,672.0,216.0,331.0,312.0,861.0,0.0,1642.0,704.0,1578.0,1133.0,1566.0,1396.0,1539.0,1074.0,1389.0,1489.0,1897.0,1613.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,104.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,100.0,1707.0,1297.0,1453.0,1746.0,1166.0,1166.0,1660.0,1400.0,2157.0,1297.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,182.0,626.0,676.0,452.0,347.0,101.0,22.0,780.0,511.0,1372.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742,1637393313938,4110134274,CLASSIC,teambuilder-match-4110134274,1637391571197,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,4.0,4.0,5.0,4.0,5.0,2.0,5.0,4.0,3.0,5.0,744.0,0.0,400.0,223.0,77.0,827.0,45.0,97.0,566.0,715.0,NA1_4110134274,24.0,13.0,14.0,0.0,26.0,0.0,31.0,1.0,6.0,35.0,387.0,623.0,136.0,385.0,2335.0,794.0,973.0,1419.0,542.0,553.0,440,0.0,0.0,10448.0,6329.0,8694.0,175287.0,5452.0,32961.0,24434.0,8430.0,27632.0,18179.0,5.0,300072.0,1261.0,623.0,537.0,669.0,2413.0,1622.0,1019.0,1517.0,1227.0,1399.0,1417.0,1126.0,1186.0,1552.0,2147.0,1626.0,1822.0,1980.0,1311.0,1892.0,0.0,0.0,130.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,118.0,130.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,200.0,1510.0,1405.0,1777.0,1363.0,1876.0,603.0,2017.0,1305.0,871.0,1869.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,826.0,1027.0,121.0,630.0,90.0,428.0,1037.0,1070.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756,1637390537002,4110057124,CLASSIC,teambuilder-match-4110057124,1637388780647,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,535.0,605.0,0.0,421.0,42.0,235.0,446.0,309.0,0.0,0.0,NA1_4110057124,19.0,0.0,0.0,31.0,19.0,2.0,34.0,34.0,34.0,0.0,289.0,321.0,0.0,86.0,315.0,268.0,820.0,297.0,859.0,0.0,440,0.0,0.0,14456.0,9019.0,95183.0,11506.0,3041.0,11204.0,31285.0,4791.0,4757.0,44940.0,5.0,300047.0,824.0,998.0,0.0,508.0,357.0,530.0,1267.0,670.0,859.0,0.0,1732.0,1326.0,1527.0,1641.0,1280.0,1140.0,1578.0,1557.0,1570.0,1476.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,26.0,0.0,64.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,200.0,2038.0,1297.0,1231.0,2080.0,1006.0,1125.0,1919.0,2034.0,1297.0,1185.0
0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,235.0,327.0,596.0,493.0,334.0,1158.0,486.0,577.0,109.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2113,1637380097615,4109874603,CLASSIC,teambuilder-match-4109874603,1637377984129,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,226.0,0.0,232.0,628.0,53.0,529.0,219.0,52.0,329.0,0.0,NA1_4109874603,29.0,0.0,1.0,28.0,28.0,2.0,29.0,2.0,32.0,28.0,312.0,604.0,0.0,424.0,1038.0,209.0,816.0,747.0,57.0,359.0,440,0.0,0.0,26897.0,0.0,90016.0,114850.0,8520.0,14368.0,2776.0,162670.0,14466.0,85303.0,5.0,300095.0,539.0,628.0,232.0,1121.0,1092.0,738.0,1035.0,848.0,386.0,359.0,1494.0,1185.0,1477.0,1866.0,1693.0,1519.0,1658.0,1861.0,1787.0,1459.0,0.0,0.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,16.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,200.0,1832.0,885.0,1287.0,1877.0,1141.0,1141.0,1919.0,1566.0,1768.0,1245.0
