airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,riftherald_team200,airdragon_team200,chemtechdragon_team200
0.0,0.0,5.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,366.0,168.0,704.0,475.0,411.0,778.0,394.0,346.0,674.0,1635.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2110,1637362934326,4109534413,CLASSIC,teambuilder-match-4109534413,1637360823811,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,8.0,6.0,7.0,9.0,7.0,6.0,8.0,7.0,8.0,8.0,444.0,0.0,793.0,2115.0,2662.0,1811.0,928.0,118.0,4043.0,0.0,NA1_4109534413,59.0,12.0,9.0,78.0,64.0,6.0,80.0,12.0,72.0,97.0,1995.0,2784.0,769.0,508.0,665.0,944.0,2857.0,1992.0,757.0,4310.0,400,0.0,0.0,13942.0,69198.0,108200.0,27710.0,76275.0,4293.0,39540.0,128506.0,211032.0,28503.0,11.0,660163.0,2595.0,3115.0,1563.0,2759.0,3327.0,2975.0,3786.0,2124.0,5273.0,4310.0,3241.0,2993.0,3454.0,3670.0,3761.0,2878.0,4219.0,3971.0,4234.0,5115.0,0.0,0.0,154.0,331.0,0.0,136.0,0.0,220.0,0.0,14.0,472.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,2.0,15.0,0.0,,200.0,4315.0,2763.0,4034.0,5208.0,3399.0,2722.0,4989.0,3812.0,5029.0,4757.0,,,,
0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1000.0,975.0,1301.0,1611.0,639.0,568.0,872.0,962.0,2118.0,992.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1575,1637297092733,4108849508,CLASSIC,teambuilder-match-4108849508,1637295517577,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,8.0,7.0,9.0,7.0,9.0,7.0,8.0,7.0,8.0,9.0,2572.0,1083.0,0.0,220.0,1352.0,243.0,659.0,1238.0,113.0,0.0,NA1_4108849508,1.0,12.0,61.0,94.0,60.0,16.0,75.0,78.0,6.0,76.0,73.0,296.0,3704.0,1748.0,435.0,2415.0,4983.0,594.0,1195.0,4689.0,400,0.0,0.0,72758.0,11594.0,59309.0,44919.0,243274.0,51787.0,32966.0,43382.0,217925.0,31907.0,11.0,660245.0,2909.0,1524.0,4956.0,1968.0,2131.0,2789.0,5643.0,1832.0,1368.0,5089.0,4760.0,2835.0,3381.0,4186.0,3339.0,3043.0,3122.0,4047.0,3718.0,3747.0,0.0,0.0,263.0,144.0,1251.0,0.0,343.0,130.0,0.0,0.0,60.0,400.0,0.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,3.0,0.0,,200.0,4754.0,3504.0,5053.0,3816.0,5195.0,3243.0,4854.0,3605.0,4365.0,5176.0,,,,
0.0,0.0,2.0,0.0,1.0,3.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,601.0,99.0,45.0,1093.0,96.0,96.0,2152.0,910.0,1065.0,339.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1819,1637209709178,4107524708,CLASSIC,teambuilder-match-4107524708,1637207889556,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,8.0,6.0,7.0,9.0,7.0,5.0,9.0,8.0,9.0,7.0,549.0,1096.0,0.0,1557.0,1592.0,0.0,0.0,191.0,1253.0,0.0,NA1_4107524708,79.0,2.0,0.0,91.0,51.0,14.0,75.0,3.0,102.0,83.0,2448.0,483.0,2298.0,706.0,216.0,1098.0,1836.0,2074.0,88.0,2494.0,400,0.0,0.0,19206.0,13150.0,139858.0,48373.0,112688.0,31018.0,11502.0,188444.0,8163.0,9514.0,11.0,660203.0,3074.0,1954.0,2464.0,2263.0,1808.0,1298.0,2199.0,2443.0,1342.0,2641.0,3726.0,2499.0,3735.0,3818.0,3231.0,2606.0,4202.0,4885.0,3660.0,3989.0,0.0,0.0,76.0,374.0,166.0,0.0,0.0,200.0,362.0,177.0,0.0,146.0,0.0,3.0,5.0,3.0,3.0,3.0,6.0,3.0,2.0,2.0,0.0,0.0,,100.0,4934.0,2916.0,3292.0,5081.0,3407.0,2259.0,5490.0,4839.0,5431.0,3352.0,,,,
0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,811.0,1626.0,172.0,172.0,1239.0,1260.0,1527.0,487.0,297.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2029,1637204934639,4107389255,CLASSIC,teambuilder-match-4107389255,1637202904588,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,4.0,0.0,0.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,1.0,6.0,7.0,8.0,9.0,7.0,7.0,9.0,8.0,8.0,7.0,477.0,2411.0,140.0,1219.0,211.0,2034.0,1540.0,365.0,431.0,9.0,NA1_4107389255,45.0,4.0,12.0,95.0,103.0,6.0,81.0,2.0,89.0,82.0,740.0,179.0,2156.0,628.0,2328.0,91.0,2481.0,712.0,228.0,1616.0,400,0.0,0.0,26972.0,39581.0,189448.0,43857.0,226902.0,16155.0,23400.0,198284.0,15394.0,45779.0,11.0,660114.0,1217.0,3121.0,2613.0,1847.0,2540.0,2275.0,5177.0,1232.0,659.0,1928.0,2569.0,2611.0,3926.0,3657.0,4672.0,3264.0,4695.0,3877.0,3377.0,3797.0,0.0,0.0,0.0,529.0,317.0,0.0,0.0,150.0,1155.0,154.0,0.0,302.0,0.0,3.0,4.0,1.0,2.0,2.0,5.0,3.0,4.0,1.0,3.0,1.0,,200.0,3032.0,3336.0,4395.0,5312.0,3907.0,3914.0,5899.0,4255.0,4842.0,3666.0,,,,
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,438.0,329.0,800.0,563.0,2086.0,258.0,1311.0,134.0,1150.0,54.0,3.0,0.0,2.0,5.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1837,1637364695976,4109558108,CLASSIC,teambuilder-match-4109558108,1637362858384,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,4.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,5.0,4.0,2.0,0.0,9.0,6.0,7.0,7.0,7.0,6.0,9.0,7.0,9.0,7.0,1372.0,359.0,114.0,1147.0,208.0,1996.0,5541.0,228.0,266.0,91.0,NA1_4109558108,81.0,16.0,4.0,45.0,82.0,0.0,88.0,1.0,67.0,67.0,3317.0,709.0,1471.0,593.0,2734.0,378.0,238.0,3635.0,4116.0,784.0,400,1.0,0.0,250477.0,16648.0,78388.0,54311.0,18868.0,47555.0,24317.0,118483.0,75707.0,169393.0,11.0,660259.0,4690.0,1329.0,1655.0,1953.0,2942.0,2374.0,5981.0,3934.0,4385.0,875.0,4078.0,2229.0,3740.0,3048.0,3536.0,2658.0,5501.0,4359.0,4065.0,3054.0,0.0,0.0,0.0,260.0,70.0,212.0,0.0,0.0,200.0,71.0,2.0,0.0,0.0,2.0,2.0,0.0,7.0,14.0,4.0,3.0,2.0,1.0,1.0,0.0,,200.0,5362.0,2870.0,3686.0,4008.0,3678.0,2863.0,6104.0,3685.0,5574.0,3508.0,1.0,,,
0.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,319.0,380.0,636.0,25.0,765.0,474.0,61.0,233.0,280.0,323.0,3.0,2.0,2.0,1.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1842,1637360705409,4109570558,CLASSIC,teambuilder-match-4109570558,1637358863259,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,2.0,1.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,9.0,7.0,8.0,7.0,0.0,637.0,179.0,2015.0,147.0,1340.0,3041.0,321.0,2695.0,1972.0,NA1_4109570558,63.0,13.0,8.0,53.0,58.0,11.0,90.0,4.0,72.0,82.0,2516.0,590.0,3022.0,288.0,1750.0,928.0,2210.0,2985.0,81.0,4598.0,440,0.0,0.0,15028.0,14697.0,274228.0,156836.0,7960.0,20014.0,206961.0,146281.0,44321.0,0.0,11.0,660201.0,2516.0,1368.0,3523.0,2303.0,1897.0,2482.0,5251.0,3554.0,2776.0,6726.0,3019.0,2605.0,3911.0,4105.0,3090.0,2749.0,4811.0,4408.0,3445.0,5668.0,0.0,0.0,0.0,140.0,321.0,0.0,0.0,214.0,0.0,248.0,0.0,155.0,0.0,3.0,2.0,0.0,2.0,3.0,5.0,3.0,1.0,5.0,2.0,0.0,,200.0,3783.0,3071.0,3999.0,4523.0,2670.0,2663.0,5949.0,3750.0,4731.0,3963.0,,,,
0.0,1.0,4.0,3.0,1.0,4.0,4.0,0.0,2.0,1.0,3.0,0.0,1.0,335.0,132.0,592.0,257.0,1381.0,386.0,671.0,1927.0,688.0,397.0,1.0,4.0,2.0,0.0,3.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1651,1637356093939,4109463068,CLASSIC,teambuilder-match-4109463068,1637354442168,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,4.0,60.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,0.0,9.0,6.0,8.0,9.0,7.0,6.0,9.0,7.0,7.0,8.0,2154.0,1685.0,35.0,2351.0,0.0,1731.0,0.0,0.0,645.0,1617.0,NA1_4109463068,79.0,19.0,1.0,94.0,69.0,19.0,70.0,6.0,73.0,58.0,1993.0,466.0,2671.0,680.0,3660.0,841.0,3805.0,2097.0,2759.0,135.0,440,0.0,0.0,63151.0,27510.0,317797.0,71234.0,29990.0,135520.0,29725.0,187962.0,18298.0,101730.0,11.0,660208.0,4148.0,2394.0,3527.0,3267.0,4152.0,2845.0,4279.0,2351.0,3573.0,1752.0,4485.0,2607.0,4367.0,4467.0,4581.0,3686.0,3596.0,4552.0,4538.0,3062.0,0.0,0.0,0.0,242.0,820.0,235.0,491.0,272.0,474.0,254.0,168.0,0.0,0.0,3.0,6.0,2.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,0.0,,100.0,5592.0,2838.0,4225.0,5708.0,3238.0,3169.0,5290.0,3969.0,3271.0,4698.0,,,,
0.0,0.0,8.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,250.0,763.0,368.0,456.0,510.0,351.0,268.0,759.0,31.0,703.0,1.0,0.0,3.0,3.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1849,1637359479629,4109528085,CLASSIC,teambuilder-match-4109528085,1637357630156,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4.0,0.0,0.0,0.0,52.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,5.0,9.0,7.0,7.0,8.0,7.0,6.0,9.0,7.0,9.0,7.0,2117.0,2058.0,274.0,252.0,210.0,515.0,864.0,482.0,1402.0,1582.0,NA1_4109528085,93.0,25.0,1.0,79.0,71.0,23.0,94.0,2.0,97.0,64.0,588.0,1173.0,2057.0,3688.0,4729.0,64.0,5296.0,1762.0,1080.0,4452.0,420,0.0,0.0,57431.0,131030.0,43138.0,79272.0,25213.0,60862.0,62885.0,253372.0,140651.0,56058.0,11.0,660161.0,2706.0,3438.0,2452.0,3941.0,4940.0,820.0,6371.0,2357.0,2483.0,6125.0,4260.0,4038.0,3268.0,3306.0,4635.0,2476.0,4818.0,4309.0,3631.0,4553.0,0.0,0.0,0.0,206.0,120.0,0.0,0.0,240.0,209.0,112.0,0.0,90.0,4.0,5.0,1.0,1.0,3.0,5.0,7.0,3.0,3.0,4.0,3.0,0.0,,200.0,5261.0,3221.0,3412.0,4814.0,3256.0,3102.0,5381.0,3987.0,5218.0,3665.0,,,,
0.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,2478.0,458.0,1125.0,872.0,74.0,35.0,122.0,1176.0,1082.0,1698.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2217,1637252147927,4107957722,CLASSIC,teambuilder-match-4107957722,1637249930520,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.0,0.0,6.0,2.0,0.0,1.0,2.0,1.0,2.0,4.0,9.0,6.0,7.0,8.0,6.0,6.0,7.0,7.0,9.0,7.0,261.0,1140.0,3559.0,257.0,0.0,2372.0,0.0,452.0,2619.0,152.0,NA1_4107957722,73.0,17.0,2.0,63.0,63.0,8.0,42.0,9.0,83.0,74.0,4938.0,845.0,844.0,3623.0,2792.0,1003.0,5101.0,2541.0,352.0,5099.0,420,0.0,0.0,67468.0,41285.0,114929.0,56975.0,37086.0,166259.0,40025.0,32066.0,40092.0,27180.0,11.0,660178.0,6648.0,2223.0,4841.0,3881.0,2792.0,3375.0,5235.0,3185.0,3214.0,5252.0,5628.0,3008.0,5125.0,3562.0,3449.0,2929.0,3622.0,4036.0,4227.0,5073.0,1.0,0.0,1447.0,238.0,437.0,0.0,0.0,0.0,134.0,192.0,242.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,6.0,3.0,3.0,5.0,3.0,0.0,,200.0,5369.0,3024.0,3472.0,4299.0,3119.0,2853.0,3726.0,3542.0,5107.0,3456.0,,1.0,,
0.0,1.0,2.0,1.0,1.0,0.0,4.0,5.0,2.0,1.0,6.0,0.0,0.0,1460.0,1503.0,791.0,114.0,1085.0,527.0,647.0,1350.0,1269.0,489.0,3.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1511,1637353453835,4109458686,CLASSIC,teambuilder-match-4109458686,1637351942151,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,5.0,6.0,0.0,8.0,9.0,7.0,8.0,7.0,7.0,7.0,8.0,9.0,6.0,380.0,3571.0,194.0,3370.0,103.0,2459.0,57.0,16.0,158.0,1454.0,NA1_4109458686,75.0,85.0,6.0,75.0,85.0,6.0,61.0,2.0,83.0,4.0,1985.0,1095.0,1120.0,93.0,6274.0,764.0,2868.0,2851.0,5255.0,540.0,420,1.0,0.0,10303.0,57806.0,96381.0,82446.0,16084.0,72196.0,12417.0,98272.0,35578.0,1585.0,11.0,660173.0,2366.0,4666.0,1339.0,3764.0,6377.0,3525.0,2926.0,3509.0,5507.0,2099.0,3920.0,4388.0,4776.0,3384.0,4935.0,3492.0,3522.0,4550.0,5609.0,2739.0,0.0,1.0,0.0,0.0,24.0,300.0,0.0,302.0,0.0,642.0,94.0,104.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,,100.0,4935.0,5737.0,3736.0,4196.0,3465.0,3382.0,3753.0,4301.0,5869.0,3048.0,,,,
0.0,0.0,4.0,1.0,2.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,245.0,172.0,596.0,703.0,532.0,663.0,151.0,-50.0,380.0,237.0,5.0,4.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1643,1637410924742,4110248740,CLASSIC,teambuilder-match-4110248740,1637409280861,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,4.0,0.0,0.0,41.0,0.0,4.0,0.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,4.0,3.0,0.0,8.0,6.0,8.0,9.0,7.0,6.0,8.0,8.0,7.0,8.0,671.0,1711.0,0.0,3648.0,775.0,559.0,252.0,272.0,156.0,259.0,NA1_4110248740,73.0,5.0,6.0,75.0,63.0,17.0,63.0,2.0,86.0,61.0,3559.0,651.0,2278.0,933.0,1999.0,946.0,5054.0,2053.0,3507.0,2892.0,400,0.0,0.0,56741.0,29524.0,133418.0,36756.0,0.0,53498.0,146398.0,160017.0,12264.0,36240.0,11.0,660190.0,5002.0,2666.0,2278.0,4841.0,2774.0,1693.0,5306.0,2494.0,3664.0,3432.0,3980.0,3172.0,4096.0,4783.0,3857.0,2813.0,4151.0,4585.0,4480.0,2952.0,0.0,0.0,771.0,302.0,0.0,260.0,0.0,188.0,0.0,168.0,0.0,280.0,0.0,3.0,5.0,3.0,3.0,5.0,6.0,2.0,1.0,4.0,2.0,0.0,,100.0,4873.0,2876.0,4093.0,5738.0,3528.0,2676.0,4784.0,4333.0,4057.0,4701.0,,,,
0.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,65.0,317.0,231.0,736.0,191.0,1384.0,1621.0,607.0,618.0,475.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1720,1637408959378,4110286735,CLASSIC,teambuilder-match-4110286735,1637407239287,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,0.0,7.0,6.0,7.0,9.0,8.0,7.0,8.0,8.0,9.0,6.0,646.0,1507.0,238.0,937.0,0.0,0.0,503.0,0.0,4984.0,386.0,NA1_4110286735,76.0,0.0,7.0,67.0,46.0,16.0,68.0,7.0,63.0,61.0,5176.0,704.0,2613.0,3963.0,2215.0,2024.0,4405.0,2290.0,740.0,1808.0,400,1.0,0.0,60220.0,9184.0,88753.0,42871.0,8456.0,42077.0,4194.0,128045.0,26486.0,0.0,11.0,660209.0,6027.0,2471.0,2956.0,5570.0,2557.0,2242.0,4908.0,2434.0,5725.0,2195.0,4240.0,2402.0,4206.0,3706.0,3516.0,3319.0,4096.0,4882.0,4003.0,2925.0,0.0,0.0,204.0,260.0,104.0,670.0,342.0,218.0,0.0,144.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,0.0,3.0,4.0,4.0,1.0,4.0,0.0,,100.0,3710.0,2463.0,3832.0,5563.0,4485.0,3202.0,4975.0,4652.0,5502.0,2841.0,,,,
0.0,1.0,0.0,3.0,3.0,6.0,6.0,3.0,2.0,0.0,2.0,0.0,0.0,1282.0,499.0,686.0,467.0,2203.0,888.0,1286.0,1223.0,1008.0,1129.0,4.0,3.0,2.0,2.0,1.0,0.0,4.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1906,1637406916976,4110264837,CLASSIC,teambuilder-match-4110264837,1637405010640,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,52.0,0.0,4.0,0.0,0.0,56.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,0.0,8.0,6.0,7.0,8.0,7.0,6.0,9.0,7.0,8.0,7.0,0.0,461.0,435.0,4057.0,820.0,1360.0,6861.0,190.0,175.0,795.0,NA1_4110264837,61.0,18.0,5.0,56.0,76.0,18.0,68.0,3.0,59.0,83.0,7604.0,598.0,1377.0,1249.0,3908.0,734.0,515.0,3507.0,2638.0,1544.0,400,0.0,0.0,20676.0,30783.0,144611.0,109545.0,19551.0,41217.0,100626.0,66388.0,32599.0,5416.0,11.0,660204.0,7604.0,1208.0,1868.0,5512.0,4777.0,2415.0,7376.0,3768.0,2858.0,2339.0,4332.0,3049.0,4236.0,3987.0,4403.0,3513.0,4286.0,3598.0,3678.0,3629.0,0.0,0.0,0.0,148.0,56.0,206.0,48.0,320.0,0.0,71.0,44.0,0.0,0.0,5.0,5.0,3.0,3.0,4.0,6.0,3.0,2.0,3.0,4.0,0.0,,200.0,4797.0,3142.0,3535.0,4604.0,3322.0,3049.0,5059.0,3587.0,4315.0,3453.0,,,,
0.0,1.0,0.0,4.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,175.0,726.0,896.0,453.0,695.0,283.0,481.0,543.0,501.0,124.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1826,1637404131050,4110291720,CLASSIC,teambuilder-match-4110291720,1637402304429,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,8.0,6.0,8.0,8.0,7.0,6.0,9.0,7.0,8.0,6.0,343.0,1904.0,1779.0,244.0,95.0,228.0,34.0,0.0,0.0,273.0,NA1_4110291720,66.0,1.0,4.0,63.0,76.0,16.0,81.0,3.0,55.0,80.0,3256.0,374.0,855.0,3753.0,1983.0,198.0,2908.0,907.0,1948.0,2884.0,400,0.0,0.0,56297.0,17507.0,113607.0,28940.0,693.0,22594.0,37683.0,52682.0,61009.0,0.0,11.0,660224.0,4422.0,2478.0,2925.0,4229.0,2328.0,580.0,3663.0,955.0,2168.0,3157.0,3075.0,3126.0,4756.0,3893.0,4145.0,2483.0,4191.0,3053.0,3531.0,3624.0,0.0,0.0,822.0,200.0,291.0,232.0,250.0,153.0,720.0,48.0,220.0,0.0,0.0,2.0,5.0,0.0,5.0,3.0,5.0,2.0,3.0,3.0,3.0,0.0,,100.0,4245.0,3048.0,4162.0,4318.0,3259.0,3077.0,5412.0,3184.0,4303.0,3048.0,,,,1.0
