airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,airdragon_team200,chemtechdragon_team200,inhibs_lost_team100
0.0,3.0,1.0,3.0,2.0,3.0,7.0,2.0,1.0,5.0,2.0,0.0,1.0,649.0,264.0,1500.0,973.0,896.0,918.0,897.0,225.0,1042.0,766.0,3.0,6.0,0.0,3.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1585,1637296025917,4108895728,CLASSIC,teambuilder-match-4108895728,1637294440736,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,4.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,0.0,6.0,0.0,1.0,9.0,9.0,10.0,11.0,10.0,8.0,10.0,9.0,8.0,8.0,339.0,3750.0,53.0,9970.0,3102.0,2732.0,0.0,456.0,1522.0,625.0,NA1_4108895728,6.0,90.0,135.0,102.0,89.0,6.0,94.0,9.0,29.0,110.0,2230.0,479.0,6652.0,827.0,3929.0,873.0,3751.0,6615.0,384.0,4239.0,440,0.0,1.0,0.0,147864.0,86479.0,72075.0,25970.0,159422.0,33009.0,26658.0,120426.0,119143.0,80897.0,16.0,960299.0,2743.0,4311.0,7033.0,11158.0,7298.0,3605.0,3751.0,7470.0,2157.0,4864.0,4674.0,4259.0,7750.0,7108.0,4746.0,4468.0,4597.0,6825.0,3942.0,5581.0,0.0,2.0,174.0,81.0,327.0,360.0,265.0,0.0,0.0,398.0,250.0,0.0,7.0,6.0,6.0,5.0,2.0,78.0,16.0,4.0,5.0,9.0,6.0,0.0,,100.0,5332.0,6094.0,6922.0,7319.0,6844.0,4556.0,6500.0,5853.0,5027.0,4711.0,,,,
0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,586.0,824.0,939.0,783.0,121.0,110.0,514.0,156.0,1263.0,345.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1719,1637212319327,4107583900,CLASSIC,teambuilder-match-4107583900,1637210599846,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,103.0,0.0,4.0,0.0,4.0,77.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,12.0,9.0,10.0,11.0,9.0,7.0,10.0,9.0,11.0,9.0,7676.0,2831.0,278.0,930.0,168.0,1238.0,0.0,110.0,2158.0,663.0,NA1_4107583900,123.0,39.0,8.0,127.0,127.0,26.0,94.0,9.0,105.0,115.0,1985.0,570.0,1303.0,337.0,6381.0,344.0,5274.0,876.0,296.0,3833.0,440,1.0,,0.0,47372.0,78622.0,133136.0,12258.0,72814.0,88370.0,28078.0,297468.0,149419.0,306695.0,16.0,960247.0,9879.0,3663.0,1712.0,1554.0,6790.0,1823.0,5536.0,1138.0,2600.0,4497.0,7346.0,4524.0,5297.0,4953.0,6796.0,4285.0,5039.0,4356.0,4763.0,5495.0,0.0,2.0,217.0,262.0,130.0,286.0,239.0,240.0,262.0,152.0,146.0,0.0,0.0,5.0,14.0,4.0,8.0,7.0,12.0,5.0,9.0,6.0,5.0,0.0,,100.0,9036.0,5049.0,6286.0,7838.0,5459.0,3928.0,7044.0,5048.0,7745.0,5791.0,,,,
0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1398.0,1123.0,274.0,310.0,1601.0,1630.0,1064.0,761.0,669.0,51.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2062,1637203271068,4107403936,CLASSIC,teambuilder-match-4107403936,1637201208790,MATCHED_GAME,11.23.409.111,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,86.0,4.0,0.0,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,9.0,9.0,8.0,9.0,11.0,11.0,11.0,10.0,11.0,8.0,394.0,427.0,1274.0,1447.0,4112.0,2716.0,3077.0,514.0,6886.0,4085.0,NA1_4107403936,6.0,131.0,4.0,117.0,97.0,113.0,138.0,5.0,124.0,4.0,5315.0,4740.0,43.0,2831.0,1149.0,473.0,182.0,4133.0,693.0,338.0,440,1.0,,0.0,364208.0,427758.0,40965.0,0.0,184283.0,178530.0,205759.0,148727.0,47161.0,114779.0,16.0,960323.0,6160.0,5422.0,1318.0,4279.0,5261.0,3299.0,3260.0,5001.0,7579.0,4548.0,5048.0,6123.0,2899.0,5585.0,4901.0,5405.0,5289.0,5886.0,5404.0,4276.0,1.0,1.0,450.0,253.0,0.0,0.0,0.0,109.0,0.0,354.0,0.0,124.0,0.0,4.0,4.0,6.0,4.0,5.0,5.0,6.0,3.0,3.0,9.0,0.0,,200.0,5819.0,5644.0,4101.0,5391.0,7663.0,8092.0,8384.0,6345.0,8060.0,4526.0,1.0,,1.0,
0.0,3.0,4.0,7.0,4.0,5.0,7.0,2.0,3.0,3.0,1.0,0.0,0.0,629.0,110.0,893.0,1339.0,1450.0,658.0,709.0,486.0,1232.0,1137.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1876,1637195498594,4107283776,CLASSIC,teambuilder-match-4107283776,1637193622462,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.0,0.0,8.0,0.0,0.0,75.0,0.0,0.0,1.0,5.0,1.0,8.0,3.0,2.0,3.0,3.0,2.0,0.0,7.0,11.0,7.0,10.0,11.0,10.0,9.0,10.0,10.0,11.0,10.0,1916.0,2550.0,1865.0,546.0,168.0,3047.0,3587.0,0.0,4584.0,400.0,NA1_4107283776,116.0,4.0,2.0,116.0,125.0,14.0,81.0,36.0,104.0,108.0,6691.0,855.0,8770.0,4291.0,5792.0,511.0,2416.0,5877.0,1132.0,6908.0,440,1.0,,0.0,103265.0,114899.0,300416.0,60181.0,26694.0,130776.0,188884.0,150560.0,82520.0,51711.0,16.0,960320.0,8974.0,3728.0,10968.0,5414.0,6249.0,3559.0,6288.0,6987.0,6500.0,9361.0,7804.0,4450.0,7228.0,6304.0,6825.0,5483.0,5844.0,6386.0,5202.0,7687.0,1.0,2.0,366.0,322.0,332.0,576.0,288.0,0.0,283.0,1110.0,782.0,2052.0,0.0,4.0,14.0,7.0,9.0,6.0,11.0,5.0,3.0,17.0,6.0,0.0,,200.0,8175.0,3851.0,6725.0,8063.0,6650.0,5560.0,6978.0,6840.0,7636.0,6318.0,,,1.0,
0.0,1.0,3.0,5.0,1.0,1.0,0.0,3.0,6.0,2.0,3.0,0.0,0.0,75.0,1881.0,448.0,173.0,460.0,1119.0,2224.0,1001.0,645.0,361.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2206,1637400319680,4110206893,CLASSIC,teambuilder-match-4110206893,1637398112820,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,96.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,0.0,4.0,1.0,8.0,0.0,2.0,0.0,10.0,9.0,10.0,8.0,11.0,8.0,11.0,9.0,10.0,10.0,1227.0,53.0,124.0,656.0,4303.0,2941.0,9725.0,2032.0,683.0,120.0,NA1_4110206893,102.0,106.0,8.0,110.0,100.0,11.0,14.0,3.0,85.0,124.0,3756.0,3852.0,4860.0,977.0,969.0,337.0,352.0,0.0,5794.0,782.0,400,0.0,,0.0,47303.0,4956.0,361658.0,825.0,129490.0,92613.0,480734.0,14167.0,28161.0,44231.0,16.0,960289.0,5043.0,3905.0,5320.0,1634.0,5497.0,3451.0,10695.0,2032.0,6858.0,1138.0,5900.0,5656.0,6088.0,4763.0,6110.0,3594.0,7974.0,3726.0,5395.0,5521.0,1.0,0.0,60.0,0.0,335.0,0.0,224.0,171.0,617.0,0.0,380.0,236.0,1.0,5.0,3.0,2.0,3.0,3.0,8.0,0.0,10.0,0.0,6.0,0.0,,100.0,7166.0,5880.0,6961.0,4821.0,7928.0,4324.0,7645.0,5571.0,6179.0,7289.0,,1.0,,
0.0,0.0,1.0,6.0,3.0,1.0,7.0,2.0,1.0,3.0,2.0,0.0,0.0,837.0,280.0,84.0,1043.0,643.0,331.0,1135.0,1210.0,514.0,152.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,6.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2471,1637384459030,4109887503,CLASSIC,teambuilder-match-4109887503,1637381987967,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,69.0,4.0,2.0,0.0,12.0,102.0,7.0,0.0,0.0,1.0,2.0,1.0,6.0,5.0,2.0,2.0,5.0,2.0,1.0,11.0,8.0,10.0,11.0,10.0,8.0,11.0,11.0,10.0,8.0,717.0,3473.0,4436.0,5836.0,7072.0,3374.0,0.0,0.0,667.0,3706.0,NA1_4109887503,114.0,20.0,21.0,102.0,107.0,3.0,110.0,15.0,87.0,89.0,5061.0,1097.0,1768.0,1747.0,1029.0,1485.0,7459.0,6095.0,7057.0,714.0,420,0.0,1.0,0.0,10614.0,107878.0,267875.0,675931.0,204091.0,162023.0,130486.0,184029.0,105437.0,103242.0,16.0,960242.0,6241.0,4571.0,6490.0,9084.0,8394.0,5561.0,7459.0,6662.0,8620.0,4940.0,5887.0,4605.0,5134.0,6553.0,7193.0,4681.0,7945.0,7885.0,5694.0,5162.0,4.0,1.0,462.0,0.0,286.0,1501.0,292.0,701.0,0.0,567.0,896.0,519.0,0.0,5.0,7.0,1.0,7.0,5.0,4.0,5.0,4.0,5.0,5.0,0.0,,100.0,7768.0,4408.0,6810.0,7557.0,7091.0,4349.0,7784.0,7344.0,6805.0,4866.0,,,,
0.0,0.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,422.0,969.0,2666.0,962.0,411.0,395.0,437.0,2342.0,1131.0,1229.0,2.0,1.0,2.0,2.0,6.0,3.0,4.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1906,1637394818300,4110127653,CLASSIC,teambuilder-match-4110127653,1637392912126,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,4.0,116.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,2.0,6.0,12.0,9.0,10.0,11.0,9.0,8.0,10.0,11.0,11.0,10.0,2267.0,5834.0,354.0,706.0,7169.0,951.0,307.0,353.0,6314.0,0.0,NA1_4110127653,148.0,30.0,9.0,136.0,108.0,28.0,93.0,11.0,106.0,106.0,7905.0,188.0,3282.0,2490.0,438.0,442.0,6066.0,5828.0,0.0,3978.0,440,0.0,1.0,0.0,34699.0,168262.0,425640.0,4923.0,60294.0,41495.0,47636.0,250857.0,64290.0,39343.0,16.0,960315.0,10173.0,7467.0,4039.0,3196.0,7608.0,1394.0,8656.0,6563.0,6644.0,4685.0,7487.0,4929.0,5816.0,5522.0,5286.0,3330.0,6612.0,6742.0,5791.0,7029.0,2.0,0.0,0.0,1444.0,403.0,0.0,0.0,0.0,2282.0,382.0,330.0,706.0,0.0,3.0,11.0,3.0,3.0,2.0,2.0,3.0,3.0,6.0,5.0,0.0,,200.0,9443.0,5634.0,6924.0,7902.0,5281.0,4934.0,6129.0,7665.0,7448.0,6756.0,,,,
0.0,0.0,7.0,3.0,4.0,2.0,10.0,0.0,1.0,2.0,4.0,0.0,0.0,605.0,983.0,1233.0,66.0,946.0,196.0,900.0,969.0,50.0,220.0,7.0,6.0,2.0,5.0,5.0,4.0,1.0,3.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2057,1637392598705,4110131788,CLASSIC,teambuilder-match-4110131788,1637390541403,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,4.0,96.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,11.0,2.0,9.0,6.0,3.0,4.0,8.0,8.0,10.0,11.0,10.0,9.0,12.0,11.0,10.0,8.0,1080.0,5287.0,487.0,4981.0,1782.0,2461.0,2809.0,162.0,107.0,1065.0,NA1_4110131788,50.0,14.0,10.0,94.0,116.0,14.0,115.0,23.0,93.0,71.0,1623.0,1001.0,6265.0,851.0,11217.0,913.0,7537.0,7007.0,6342.0,6293.0,440,0.0,,0.0,19334.0,106679.0,412863.0,244286.0,8886.0,183146.0,32407.0,189288.0,58053.0,49201.0,16.0,960347.0,2703.0,6630.0,7234.0,5833.0,12999.0,3709.0,10568.0,7769.0,6700.0,7748.0,3880.0,5018.0,6133.0,5831.0,9096.0,5267.0,8775.0,7209.0,5440.0,5370.0,1.0,1.0,0.0,342.0,481.0,0.0,0.0,334.0,222.0,600.0,250.0,388.0,0.0,3.0,4.0,1.0,6.0,1.0,7.0,2.0,9.0,2.0,4.0,0.0,,200.0,4583.0,4492.0,6590.0,7559.0,6660.0,6104.0,9356.0,7327.0,7119.0,5022.0,,,,
0.0,0.0,7.0,5.0,1.0,5.0,0.0,1.0,4.0,4.0,5.0,0.0,0.0,919.0,875.0,144.0,1184.0,115.0,181.0,404.0,1419.0,1358.0,1398.0,0.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2377,1637368296921,4109644068,CLASSIC,teambuilder-match-4109644068,1637365919052,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,68.0,12.0,1.0,0.0,16.0,72.0,0.0,4.0,1.0,7.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,3.0,12.0,8.0,8.0,11.0,8.0,8.0,9.0,9.0,11.0,10.0,0.0,2155.0,4280.0,597.0,0.0,2654.0,877.0,3693.0,3636.0,268.0,NA1_4109644068,131.0,23.0,11.0,127.0,28.0,89.0,74.0,1.0,110.0,115.0,6995.0,1250.0,985.0,5083.0,5487.0,261.0,923.0,2581.0,643.0,8487.0,400,0.0,,0.0,131653.0,38653.0,178161.0,71339.0,16348.0,190135.0,104589.0,207817.0,128691.0,5779.0,16.0,960267.0,8913.0,3765.0,5822.0,5851.0,5487.0,3297.0,2060.0,6595.0,4709.0,8756.0,8284.0,4210.0,5004.0,6134.0,4730.0,4171.0,4554.0,6469.0,4958.0,6253.0,0.0,1.0,1917.0,359.0,557.0,170.0,0.0,381.0,260.0,320.0,430.0,0.0,0.0,2.0,13.0,4.0,7.0,6.0,5.0,3.0,180.0,5.0,8.0,0.0,,200.0,8690.0,4191.0,4880.0,8252.0,4323.0,4701.0,5934.0,5403.0,7728.0,6617.0,,1.0,,
0.0,1.0,10.0,2.0,2.0,4.0,6.0,0.0,2.0,1.0,2.0,0.0,0.0,365.0,691.0,772.0,446.0,253.0,283.0,218.0,337.0,505.0,134.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1644,1637363976764,4109557112,CLASSIC,teambuilder-match-4109557112,1637362332729,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,1.0,5.0,1.0,1.0,3.0,6.0,3.0,2.0,5.0,3.0,5.0,12.0,8.0,9.0,11.0,10.0,8.0,10.0,11.0,10.0,10.0,5204.0,2898.0,1085.0,1541.0,184.0,6313.0,662.0,558.0,484.0,62.0,NA1_4109557112,112.0,15.0,7.0,123.0,100.0,7.0,107.0,21.0,93.0,106.0,917.0,332.0,584.0,3737.0,9086.0,732.0,5052.0,7077.0,6176.0,6426.0,400,0.0,,0.0,358132.0,122045.0,135433.0,39945.0,33260.0,28803.0,167063.0,217918.0,19639.0,77808.0,16.0,960266.0,6441.0,3231.0,1899.0,5714.0,9358.0,7046.0,5714.0,8027.0,7099.0,6489.0,6530.0,5366.0,4807.0,6206.0,7753.0,6158.0,6368.0,7127.0,5640.0,6634.0,2.0,2.0,319.0,0.0,230.0,436.0,88.0,0.0,0.0,392.0,438.0,0.0,0.0,7.0,22.0,7.0,6.0,6.0,17.0,3.0,28.0,3.0,4.0,0.0,,100.0,8724.0,4590.0,5834.0,7540.0,6156.0,4829.0,7069.0,7526.0,6510.0,6208.0,,,,
0.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,5.0,0.0,2.0,0.0,0.0,471.0,494.0,1201.0,103.0,160.0,311.0,1200.0,969.0,2030.0,344.0,6.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1760,1637357677112,4109525050,CLASSIC,teambuilder-match-4109525050,1637355916821,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,4.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,3.0,1.0,6.0,10.0,8.0,9.0,11.0,9.0,8.0,12.0,11.0,10.0,10.0,1168.0,696.0,221.0,5476.0,920.0,4976.0,1511.0,9162.0,484.0,671.0,NA1_4109525050,84.0,24.0,13.0,111.0,115.0,5.0,96.0,19.0,109.0,130.0,7682.0,217.0,4069.0,864.0,3451.0,574.0,4186.0,119.0,2185.0,9471.0,400,1.0,,0.0,220820.0,13711.0,189859.0,47712.0,0.0,0.0,284410.0,81769.0,2939.0,109335.0,16.0,960323.0,8850.0,1080.0,4771.0,7395.0,4372.0,5638.0,5697.0,9869.0,2949.0,10143.0,4871.0,3719.0,6626.0,6913.0,5963.0,4786.0,6590.0,6944.0,5830.0,7419.0,2.0,2.0,0.0,166.0,480.0,1055.0,0.0,88.0,0.0,587.0,280.0,0.0,0.0,3.0,11.0,5.0,28.0,3.0,15.0,4.0,2.0,5.0,5.0,0.0,1.0,200.0,6930.0,4077.0,5681.0,7833.0,5575.0,4332.0,8923.0,7698.0,6226.0,6840.0,,,,
0.0,0.0,8.0,2.0,1.0,2.0,9.0,1.0,2.0,5.0,2.0,0.0,0.0,358.0,750.0,454.0,747.0,281.0,200.0,456.0,1807.0,573.0,1210.0,3.0,3.0,0.0,3.0,5.0,4.0,0.0,0.0,4.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,1987,1637282604941,4108276449,CLASSIC,teambuilder-match-4108276449,1637280617007,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,86.0,5.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,8.0,1.0,1.0,6.0,1.0,3.0,10.0,8.0,9.0,12.0,9.0,8.0,11.0,12.0,10.0,9.0,1019.0,2310.0,179.0,480.0,0.0,2265.0,6005.0,807.0,4109.0,314.0,NA1_4108276449,68.0,23.0,13.0,136.0,81.0,7.0,148.0,28.0,77.0,106.0,1354.0,2076.0,3054.0,5457.0,5853.0,884.0,1363.0,3485.0,501.0,4507.0,400,0.0,1.0,0.0,53901.0,271075.0,344037.0,198898.0,221610.0,23923.0,17805.0,423539.0,133345.0,4129.0,16.0,960267.0,2374.0,4583.0,3409.0,6379.0,6779.0,3496.0,7369.0,4748.0,4611.0,4821.0,4223.0,5475.0,5654.0,7057.0,7606.0,5100.0,7571.0,8867.0,5143.0,5860.0,3.0,2.0,0.0,196.0,175.0,442.0,925.0,346.0,0.0,455.0,0.0,0.0,0.0,6.0,8.0,3.0,6.0,5.0,11.0,6.0,5.0,6.0,4.0,0.0,,200.0,6178.0,4968.0,5517.0,8965.0,5315.0,4727.0,8407.0,8822.0,6689.0,5406.0,,1.0,,
0.0,0.0,8.0,3.0,1.0,5.0,6.0,0.0,6.0,0.0,2.0,0.0,0.0,577.0,710.0,1909.0,973.0,853.0,1117.0,153.0,300.0,196.0,28.0,0.0,3.0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1633,1637278602374,4108227988,CLASSIC,teambuilder-match-4108227988,1637276968774,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,84.0,0.0,0.0,4.0,0.0,108.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,5.0,8.0,11.0,8.0,9.0,10.0,10.0,8.0,10.0,10.0,12.0,9.0,0.0,0.0,0.0,5515.0,204.0,2799.0,95.0,602.0,6857.0,921.0,NA1_4108227988,112.0,46.0,3.0,116.0,117.0,24.0,107.0,2.0,136.0,110.0,8294.0,4759.0,4298.0,635.0,6442.0,648.0,3586.0,2459.0,799.0,4523.0,400,1.0,,0.0,51260.0,75054.0,288419.0,40691.0,66426.0,38681.0,11921.0,507950.0,49014.0,5977.0,16.0,960307.0,8526.0,6311.0,5989.0,6412.0,6646.0,4014.0,3681.0,3456.0,7908.0,5444.0,5577.0,4385.0,6174.0,6518.0,5728.0,3867.0,4678.0,5633.0,6371.0,7078.0,0.0,0.0,232.0,1552.0,1690.0,261.0,0.0,565.0,0.0,394.0,252.0,0.0,0.0,5.0,5.0,5.0,6.0,27.0,5.0,6.0,1.0,6.0,4.0,0.0,,200.0,7863.0,4708.0,5628.0,7063.0,6177.0,4331.0,6451.0,6409.0,8840.0,5430.0,,1.0,,
0.0,3.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,1665.0,1382.0,1080.0,1667.0,1282.0,709.0,594.0,978.0,135.0,1241.0,3.0,1.0,4.0,0.0,3.0,1.0,4.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2004,1637273310586,4108197137,CLASSIC,teambuilder-match-4108197137,1637271306183,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,112.0,4.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,0.0,2.0,6.0,1.0,1.0,12.0,8.0,9.0,11.0,8.0,8.0,11.0,11.0,10.0,9.0,6123.0,3088.0,1690.0,4554.0,0.0,2311.0,6070.0,969.0,3370.0,101.0,NA1_4108197137,113.0,67.0,5.0,133.0,91.0,4.0,100.0,10.0,118.0,25.0,2331.0,501.0,3139.0,392.0,2573.0,287.0,3742.0,7318.0,728.0,5775.0,400,1.0,,0.0,344884.0,134864.0,398515.0,41866.0,128047.0,21834.0,53317.0,134600.0,66575.0,211596.0,16.0,960320.0,8550.0,3589.0,5581.0,5737.0,3309.0,2598.0,10344.0,9255.0,4098.0,6075.0,6990.0,4597.0,6130.0,6532.0,4482.0,3354.0,5829.0,7428.0,5540.0,5416.0,1.0,1.0,96.0,0.0,751.0,790.0,736.0,0.0,532.0,967.0,0.0,198.0,0.0,5.0,2.0,4.0,5.0,5.0,5.0,3.0,1.0,6.0,8.0,0.0,,200.0,8781.0,4682.0,6113.0,8552.0,4172.0,4196.0,7371.0,7520.0,7252.0,5312.0,,,1.0,
