airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,360.0,598.0,603.0,208.0,325.0,103.0,290.0,634.0,446.0,504.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640,1637210056794,4107566693,CLASSIC,teambuilder-match-4107566693,1637208415785,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,253.0,591.0,0.0,789.0,0.0,0.0,96.0,34.0,1210.0,0.0,NA1_4107566693,12.0,1.0,0.0,8.0,10.0,1.0,8.0,0.0,12.0,14.0,199.0,277.0,0.0,382.0,95.0,0.0,45.0,322.0,349.0,448.0,420,0.0,0.0,0.0,15327.0,64909.0,5618.0,44624.0,5551.0,14765.0,43803.0,4096.0,1750.0,3.0,180076.0,452.0,905.0,0.0,1172.0,183.0,0.0,142.0,372.0,1560.0,448.0,860.0,1098.0,1028.0,1183.0,825.0,678.0,790.0,1109.0,1507.0,1004.0,0.0,0.0,0.0,36.0,0.0,0.0,88.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,904.0,564.0,840.0,715.0,398.0,337.0,542.0,816.0,855.0,564.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,285.0,523.0,813.0,448.0,277.0,311.0,363.0,508.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319,1637193865535,4107179574,CLASSIC,teambuilder-match-4107179574,1637191545906,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,0.0,39.0,0.0,349.0,0.0,424.0,482.0,0.0,177.0,0.0,NA1_4107179574,12.0,0.0,0.0,12.0,15.0,0.0,9.0,0.0,16.0,11.0,189.0,466.0,0.0,218.0,303.0,213.0,93.0,0.0,381.0,281.0,400,0.0,0.0,0.0,0.0,41989.0,5780.0,0.0,8587.0,528.0,12661.0,3436.0,4826.0,3.0,180066.0,189.0,505.0,0.0,588.0,303.0,638.0,575.0,0.0,608.0,281.0,860.0,785.0,1023.0,1323.0,948.0,777.0,811.0,863.0,1018.0,832.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,662.0,412.0,790.0,1001.0,564.0,564.0,722.0,545.0,904.0,412.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.0,157.0,554.0,395.0,883.0,384.0,462.0,518.0,424.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1705,1637366060531,4109601154,CLASSIC,teambuilder-match-4109601154,1637364355109,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,74.0,0.0,0.0,70.0,382.0,103.0,119.0,0.0,88.0,120.0,NA1_4109601154,4.0,0.0,0.0,14.0,17.0,0.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,257.0,247.0,310.0,347.0,0.0,0.0,164.0,420,0.0,0.0,12978.0,0.0,16291.0,5448.0,2808.0,11829.0,2476.0,3731.0,12384.0,0.0,3.0,180070.0,74.0,0.0,0.0,327.0,629.0,469.0,466.0,0.0,88.0,285.0,720.0,657.0,1054.0,895.0,1383.0,884.0,962.0,1018.0,934.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,100.0,543.0,120.0,833.0,691.0,559.0,559.0,783.0,867.0,852.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,353.0,51.0,454.0,554.0,46.0,861.0,554.0,206.0,26.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1555,1637364465174,4109587944,CLASSIC,teambuilder-match-4109587944,1637362910041,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,55.0,63.0,0.0,100.0,0.0,343.0,0.0,0.0,0.0,115.0,NA1_4109587944,7.0,9.0,6.0,15.0,0.0,3.0,14.0,0.0,3.0,7.0,118.0,267.0,1459.0,83.0,49.0,0.0,710.0,0.0,0.0,1449.0,420,0.0,0.0,6905.0,9353.0,0.0,0.0,113517.0,16779.0,7728.0,41951.0,0.0,495.0,3.0,180101.0,174.0,330.0,1459.0,201.0,49.0,343.0,710.0,0.0,0.0,1564.0,762.0,853.0,1051.0,964.0,1054.0,846.0,1361.0,1054.0,706.0,1376.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,100.0,692.0,776.0,328.0,904.0,833.0,268.0,887.0,833.0,571.0,412.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,367.0,174.0,459.0,438.0,666.0,297.0,339.0,396.0,652.0,492.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811,1637362431191,4109553906,CLASSIC,teambuilder-match-4109553906,1637360619305,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,124.0,0.0,175.0,43.0,60.0,0.0,92.0,0.0,73.0,NA1_4109553906,12.0,2.0,0.0,15.0,11.0,1.0,11.0,12.0,0.0,10.0,287.0,237.0,0.0,123.0,1197.0,315.0,618.0,586.0,0.0,869.0,420,0.0,0.0,0.0,9478.0,51858.0,0.0,0.0,5548.0,792.0,19719.0,27708.0,44847.0,3.0,180058.0,287.0,415.0,0.0,298.0,1240.0,448.0,618.0,679.0,0.0,1241.0,867.0,1099.0,959.0,948.0,1166.0,797.0,839.0,906.0,1152.0,992.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,100.0,722.0,349.0,734.0,904.0,545.0,338.0,541.0,845.0,1082.0,590.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,220.0,554.0,424.0,367.0,217.0,448.0,528.0,273.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2066,1637372340269,4109733668,CLASSIC,teambuilder-match-4109733668,1637370273505,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,19.0,0.0,0.0,473.0,262.0,64.0,301.0,0.0,109.0,0.0,NA1_4109733668,7.0,3.0,0.0,14.0,12.0,0.0,14.0,0.0,6.0,14.0,213.0,0.0,0.0,263.0,148.0,42.0,429.0,0.0,0.0,31.0,400,0.0,0.0,19718.0,1948.0,100603.0,1023.0,26951.0,6275.0,21432.0,42050.0,2377.0,0.0,3.0,180074.0,233.0,0.0,0.0,737.0,410.0,106.0,730.0,0.0,109.0,31.0,777.0,720.0,1054.0,934.0,867.0,717.0,948.0,1028.0,773.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100.0,542.0,450.0,833.0,875.0,450.0,450.0,845.0,815.0,722.0,450.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,259.0,459.0,445.0,402.0,197.0,381.0,243.0,388.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442,1637366737816,4109660553,CLASSIC,teambuilder-match-4109660553,1637364295257,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,0.0,209.0,0.0,76.0,0.0,79.0,0.0,0.0,672.0,0.0,NA1_4109660553,15.0,3.0,0.0,15.0,14.0,0.0,13.0,0.0,14.0,18.0,72.0,132.0,0.0,91.0,56.0,39.0,0.0,0.0,236.0,346.0,400,0.0,0.0,3830.0,2410.0,37190.0,759.0,0.0,5647.0,0.0,2279.0,1519.0,28504.0,3.0,180035.0,72.0,342.0,0.0,168.0,56.0,119.0,0.0,0.0,909.0,371.0,916.0,759.0,959.0,955.0,902.0,697.0,881.0,743.0,888.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0,782.0,564.0,678.0,815.0,450.0,450.0,662.0,420.0,904.0,564.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,395.0,206.0,305.0,445.0,430.0,777.0,455.0,728.0,19.0,416.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742,1637393313938,4110134274,CLASSIC,teambuilder-match-4110134274,1637391571197,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,301.0,0.0,273.0,104.0,56.0,468.0,0.0,38.0,300.0,257.0,NA1_4110134274,14.0,4.0,7.0,0.0,7.0,0.0,15.0,0.0,1.0,15.0,121.0,441.0,67.0,50.0,1809.0,653.0,244.0,662.0,248.0,312.0,440,0.0,0.0,6250.0,0.0,5087.0,110633.0,2278.0,19973.0,16499.0,4167.0,21181.0,5486.0,3.0,180049.0,423.0,441.0,341.0,154.0,1866.0,1122.0,244.0,701.0,638.0,570.0,895.0,706.0,815.0,945.0,930.0,1277.0,955.0,1228.0,819.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,200.0,782.0,425.0,815.0,658.0,496.0,375.0,904.0,720.0,333.0,782.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,297.0,418.0,485.0,140.0,257.0,395.0,466.0,360.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756,1637390537002,4110057124,CLASSIC,teambuilder-match-4110057124,1637388780647,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,22.0,287.0,0.0,56.0,0.0,214.0,122.0,91.0,0.0,0.0,NA1_4110057124,9.0,0.0,0.0,14.0,8.0,0.0,14.0,17.0,12.0,0.0,60.0,183.0,0.0,0.0,315.0,187.0,335.0,96.0,768.0,0.0,440,0.0,0.0,0.0,6741.0,45904.0,1090.0,3041.0,7369.0,5118.0,0.0,3238.0,12521.0,3.0,180019.0,83.0,542.0,0.0,56.0,315.0,414.0,457.0,188.0,768.0,0.0,811.0,797.0,918.0,995.0,790.0,757.0,895.0,976.0,860.0,1023.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,200.0,692.0,564.0,660.0,815.0,300.0,421.0,722.0,904.0,564.0,790.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,275.0,523.0,396.0,483.0,381.0,441.0,528.0,396.0,311.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2113,1637380097615,4109874603,CLASSIC,teambuilder-match-4109874603,1637377984129,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,436.0,0.0,381.0,0.0,0.0,0.0,0.0,NA1_4109874603,12.0,0.0,0.0,13.0,13.0,1.0,14.0,0.0,12.0,9.0,0.0,346.0,0.0,224.0,586.0,166.0,371.0,0.0,0.0,128.0,440,0.0,0.0,0.0,0.0,70559.0,65170.0,1519.0,8752.0,0.0,71616.0,2313.0,42449.0,3.0,180071.0,0.0,358.0,0.0,696.0,586.0,547.0,371.0,0.0,0.0,128.0,867.0,775.0,1023.0,1306.0,983.0,881.0,941.0,1028.0,906.0,811.0,0.0,0.0,0.0,12.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,200.0,602.0,394.0,796.0,911.0,571.0,571.0,845.0,840.0,875.0,394.0
